1.261790,-0.907565,-0.986310,-1.064300,-1.055780,-1.112200,-1.077360,-0.889572,1.000000
0.053792,0.632909,0.676328,0.370181,0.777460,1.322890,-0.101206,0.586692,2.000000
0.053792,0.216565,0.222882,0.250642,-0.354295,-0.431908,-0.534544,-0.128093,1.000000
0.053792,1.632140,1.683990,0.967881,1.716510,1.678810,1.641270,1.883360,3.000000
1.261790,-1.282270,-1.389370,-1.064300,-1.246440,-1.182030,-1.227880,-1.248760,1.000000
0.053792,-0.199779,-0.381714,-0.107978,-0.772330,-0.846391,-0.685072,-0.602222,2.000000
0.053792,-0.616124,-0.583246,-0.107978,-0.548018,-0.578328,-0.397700,-0.674059,3.000000
0.053792,1.215790,1.180160,1.326500,1.205690,0.962469,1.709690,1.089560,2.000000
0.053792,0.466371,0.525180,1.087420,0.383895,-0.035445,0.177043,0.583100,2.000000
1.261790,-0.449586,-0.079416,0.489721,-0.649978,-0.891444,-0.981566,-0.293320,3.000000
1.261790,-1.074100,-1.187840,-1.064300,-1.070050,-1.046880,-0.881214,-1.162560,1.000000
1.261790,-0.616124,-0.784778,-0.705677,-0.938525,-0.898202,-0.840161,-0.982961,1.000000
1.261790,0.216565,0.273265,0.609261,-0.050454,-0.087255,0.122305,0.037134,1.000000
-1.154210,0.133296,0.474797,0.011562,0.292131,0.268660,0.678802,0.216728,2.000000
0.053792,0.466371,0.273265,0.250642,0.010722,0.309207,-0.265418,-0.063439,1.000000
-1.154210,0.841081,0.928243,0.848341,0.464443,0.460133,0.706171,0.475344,2.000000
0.053792,0.882716,0.928243,1.087420,1.130240,0.813796,1.376700,1.014130,2.000000
0.053792,-0.241414,-0.381714,-0.466597,-0.478686,-0.357571,-0.644019,-0.727938,1.000000
0.053792,1.632140,1.583220,0.967881,1.815410,2.194660,2.065480,1.068000,3.000000
1.261790,-0.616124,-0.583246,-0.227518,-0.574528,-0.515255,-0.365770,-0.706386,1.000000
-1.154210,0.216565,0.021350,0.250642,-0.089199,-0.348560,0.049322,0.259831,3.000000
