-0.470792,-3.413950,-0.492065,-1.711810,-0.660631,0.076555,-0.022412,-0.905435,-0.824627,0.081331,0.944262,0.166631,1.086180,0.084194,0.047921,0.603629,-0.574264,0.433512,0.380736,-1.183050,-1.207100,0.911158,0.138870,1.354710,0.172079,0.266944,-0.000290,-1.047040,1.732680,-0.081235,-0.822320,1.279790,-1.737100,0.814159,-1.485220,0.383604,0.690968,0.221791,0.915245,-0.215320,3.000000
-1.059980,0.176980,-1.136730,-1.458560,-0.498813,-0.772849,-1.886950,-1.565470,-1.867170,-1.709330,-0.625939,-0.773586,0.531834,0.940053,1.510520,0.775593,2.008800,1.996220,1.864600,0.123546,0.472390,0.731440,0.722615,1.374470,-0.507458,1.214750,-1.611540,-1.395000,-0.846850,-0.334734,0.248370,-1.169760,-1.845430,1.462050,-0.110509,-0.884922,-1.798540,-0.260271,0.608462,-0.454645,1.000000
1.047120,0.754609,0.211971,-0.417391,0.088526,-1.480690,-1.099810,-2.020670,-2.022950,-0.659857,-0.832066,-0.212067,0.230562,1.314140,2.349140,1.136160,0.936018,1.692160,1.597840,1.166940,1.217730,-0.067304,-0.311741,1.562160,-1.117040,0.949771,-0.000290,-1.653490,-1.582420,-1.906430,0.218351,0.523752,-1.668160,-0.062989,-1.276030,-0.472147,-0.125431,-1.917360,-1.984350,-1.102820,1.000000
1.386650,-1.401870,0.670019,0.602670,-0.360968,-0.010563,-0.307750,-1.110270,-1.387840,0.120686,-0.189435,-0.048835,0.622216,0.514957,0.387363,0.581440,0.888072,0.270878,0.789215,0.114146,-0.263008,-1.415190,-2.011770,0.623725,-0.897193,0.603262,0.739468,1.428510,0.896345,1.480320,-0.311991,-0.474212,-1.884820,-0.641110,-0.289820,-0.492283,1.073970,-1.324830,-0.786907,-0.454645,1.000000
-0.011424,-0.188852,1.000830,1.137320,1.652770,1.045750,1.010710,0.778796,0.769145,0.638862,0.010629,-0.447122,-0.854020,-1.185420,-0.955430,-1.210320,-1.071700,-0.733212,-0.302841,-0.722453,1.654990,0.352037,-2.134670,1.404100,0.192065,0.593071,0.536794,0.315011,0.684743,0.162124,-0.031810,0.019730,-0.092445,0.026719,-1.774110,1.893750,-1.486100,0.894669,0.420434,2.058260,2.000000
-0.440834,-0.063699,-1.136730,-0.403321,-0.582718,-1.284670,-0.966981,-0.780255,-1.052310,-0.791041,-0.783565,-0.218597,0.682471,0.684996,1.874920,2.767050,0.977970,1.444670,1.672860,1.166940,0.581706,-0.826111,-0.158123,0.040910,1.171400,1.510300,-0.557641,-1.047040,0.946726,0.151984,0.758699,0.806004,0.025733,-0.820527,-0.797867,-0.049305,-0.256458,0.141447,-0.193133,0.482710,3.000000
-1.898830,-0.660583,0.178041,0.658950,-1.026220,-1.752930,0.326882,-1.946700,-2.250630,-1.394490,-0.031809,-0.492827,0.905413,0.645320,1.355770,0.320719,0.156904,1.168900,0.780878,1.119940,-0.362387,-0.376818,0.077423,-0.047994,-0.277615,0.042733,-1.348070,1.160080,-0.393418,1.622280,0.588589,1.672920,-1.067420,-0.262341,0.367653,1.923960,-0.306853,0.020931,1.261610,0.004061,1.000000
0.697600,-0.246615,-1.034940,-0.593263,-1.146080,-2.204860,-0.342188,-1.315110,-1.789280,-0.732008,-0.644127,0.062163,1.459750,0.775683,1.465590,0.880991,0.977970,0.765852,0.972613,1.439540,0.720836,-0.127210,-1.315370,-0.877765,-0.247635,0.511539,0.516527,1.309200,0.725048,0.669121,-2.513410,-0.161719,1.877200,1.202900,0.158457,-1.478910,0.539783,-0.601732,0.598566,0.642260,3.000000
-1.739050,0.051827,1.221370,0.426798,-0.157197,0.027551,0.976273,0.022030,-0.201498,-0.043293,-0.577439,-0.675647,-1.396310,0.106866,-0.246595,0.803330,1.079850,0.348660,0.430754,-0.562653,0.293509,-0.416755,1.183470,0.969463,0.761677,-1.801920,-1.003520,0.623211,-3.305460,-2.322170,1.549210,-1.179840,0.537840,-0.541434,-0.100547,-1.821210,0.963101,2.190210,0.093858,0.113751,1.000000
-0.161218,-1.536650,-0.755019,-1.092740,-0.696590,-0.636727,-0.224117,-0.689216,-0.195507,-0.325338,-0.450125,-0.512415,1.574240,-0.210539,1.176070,0.492684,1.025920,1.734590,1.064310,-1.803450,-0.948718,-1.165580,-0.311741,1.878260,-0.087744,-0.578945,1.033340,-0.758719,-1.642880,0.446042,1.319060,-0.060914,-0.831061,-0.332114,0.128572,-1.186950,0.791758,-0.139756,0.816283,-0.135546,3.000000
0.248219,0.379150,0.797254,1.510170,-0.768509,1.116530,0.922157,0.209799,-0.255423,0.160042,-0.686565,-0.629942,-1.565020,-2.370020,-0.351422,0.281889,-0.232653,-0.697856,-0.561267,-0.891652,-0.143755,0.731440,1.009370,-0.877765,-0.137710,-0.487222,0.668532,0.563559,-1.290210,-0.040675,0.338428,-0.141558,0.468903,0.246006,-0.000930,-0.240591,2.102030,-1.164140,1.439750,-0.265180,1.000000
-1.489390,-1.334480,-0.585371,-0.431460,-0.900361,-1.371790,-0.337268,-1.059060,-0.069683,1.301340,0.568384,1.198260,0.598114,0.475282,-0.356414,-0.289477,-0.562278,0.362802,-0.311178,1.336140,0.164318,-0.536566,0.487069,-0.413489,-0.227649,1.245320,-0.243498,1.239610,-0.091130,-0.588233,0.108280,-0.373408,-0.486374,0.644710,0.566887,0.393672,0.590178,-0.410916,-0.311888,-0.414758,3.000000
1.087060,-0.275496,0.203489,-1.367100,-0.414907,-1.181220,0.026784,0.693447,0.529480,0.087890,1.047330,1.576960,1.501930,0.293908,-0.635955,-1.709570,-0.442414,0.758781,-1.144810,-0.064454,0.452515,0.621613,-0.762351,1.107760,0.831630,-1.832490,0.698933,0.255359,-0.141511,-0.912711,-0.352017,0.342304,-1.254530,1.063350,0.198304,-1.237290,0.106386,-2.429550,0.133443,-0.374870,3.000000
0.048493,0.436913,-1.077350,-0.705822,-2.434630,-1.350010,-1.985340,-1.656510,-1.992990,-1.545350,-1.789950,0.675916,0.941565,0.401599,1.605360,1.629870,2.476270,0.787065,1.764560,2.041140,0.055002,-0.596472,0.865992,-0.601175,-1.476800,0.633836,-0.233364,0.344836,-0.393418,-0.142075,1.649270,-0.947993,0.715108,-0.621175,-0.020854,0.444010,-1.093010,1.527380,0.974623,1.051110,1.000000
-0.141246,-1.767710,0.593677,-0.121925,-0.043325,0.833397,0.794246,0.317909,0.433614,2.160590,0.926074,-0.427534,-0.076737,-0.618631,-1.539470,-1.265790,-1.473240,-0.980699,0.655834,-1.023250,0.720836,0.332068,0.312970,-0.976548,-0.547431,0.562496,-0.810983,-0.241738,1.581530,1.287660,-0.602178,1.168900,-0.023508,1.701280,0.586810,0.242657,1.557760,-0.973322,-0.361369,0.692119,2.000000
0.028521,-0.737600,0.415548,-2.007280,-1.080160,-0.092237,-0.391384,-0.290918,-0.117616,-0.115444,1.223140,0.466979,-0.064686,1.495510,-0.456250,0.243058,-0.502346,-0.733212,-0.027743,-0.694253,0.671147,-1.415190,-0.690663,-0.571540,-1.047090,0.990537,0.536794,-0.261622,0.906421,0.405483,-0.972417,3.184990,-0.466677,1.352410,-1.535030,-0.633230,0.680889,0.733982,0.024584,-1.252390,3.000000
-2.587880,-1.844720,1.060210,-0.459600,-1.991130,0.740833,1.040230,1.455900,0.583405,0.481442,1.217080,0.617152,0.995795,0.611312,-0.216644,-0.899674,-1.143620,-0.563506,-1.386560,-2.527250,0.144442,0.332068,0.579239,-0.373976,3.210010,1.092450,0.334121,-0.987384,-0.705782,0.729961,2.790010,1.189060,0.409814,0.335715,-0.598633,-0.723839,-0.175826,0.432693,-0.252510,0.682147,2.000000
