-0.657434,-0.677032,-0.365159,1.046630,0.101961,0.805069,0.203288,0.265011,0.210154,-0.962507,0.232186,3.000000
0.527585,1.307200,-0.365159,-0.905237,-0.630372,-0.547305,-1.514440,-1.717670,-1.511690,-1.225370,2.019900,6.000000
0.527585,0.017450,0.791676,-0.924953,1.566630,-0.841299,-0.361444,-1.179370,0.011479,-0.612016,1.857380,3.000000
1.001590,1.604840,-0.778315,0.948054,-0.676143,0.334678,0.673898,0.258324,-0.452095,-0.524394,0.638485,5.000000
-0.775936,-0.379397,-0.943577,0.297431,0.330815,0.569873,0.250349,0.475650,0.276379,0.264209,-0.986711,3.000000
-1.368450,-0.577820,-0.034635,-0.885521,-0.447289,0.099483,-0.667340,-1.530430,0.475053,0.789945,1.532340,4.000000
-1.368450,-0.230579,2.609560,-1.023530,1.520860,-1.076490,-0.032017,-0.320096,0.077704,-0.612016,-0.905451,3.000000
-1.486950,1.307200,-0.778315,-0.885521,-0.538831,-1.488090,-2.008580,-1.965080,0.872403,0.088964,2.426200,5.000000
0.883091,-0.379397,0.874307,-0.510920,-0.401518,0.805069,0.179757,-0.978759,-0.849445,-1.050130,0.882265,4.000000
-0.183426,-0.577820,0.461152,-1.023530,0.147732,-0.547305,0.320940,-0.189700,2.064450,-0.173903,-0.417892,4.000000
1.120090,0.215874,-0.365159,2.062000,0.376586,-0.723701,-0.079078,1.930060,-0.187196,-0.962507,-1.230490,4.000000
-1.131440,-0.081762,-0.530422,0.514305,0.239274,0.452276,-0.055547,0.024281,0.408829,0.351832,0.150926,4.000000
0.527585,0.215874,0.709045,0.188993,-0.950768,0.922666,0.862141,-0.410369,-0.981894,-1.488240,0.719745,4.000000
-0.420430,1.604840,1.287460,0.257999,-0.035351,-1.135290,0.720959,0.559236,-0.518320,-1.050130,-1.474270,4.000000
0.290581,1.108780,-0.282528,0.691748,-0.401518,-0.370908,-0.337913,0.037655,-0.783220,-0.612016,0.313446,4.000000
0.290581,0.910356,2.774820,0.810043,-0.035351,0.805069,0.391532,1.161060,-0.187196,-0.436771,-1.474270,3.000000
-1.131440,-0.776244,-0.447790,-1.062960,-0.126893,0.569873,-0.902645,-1.236210,1.402200,-0.699639,0.719745,4.000000
-0.064924,0.017450,-0.365159,1.086070,0.285045,0.922666,0.250349,0.472306,-1.114340,0.789945,-0.092853,4.000000
1.120090,-0.379397,0.378521,-0.846090,0.559670,-1.252890,0.673898,-0.009153,0.143929,0.527077,-0.499152,3.000000
-0.301928,-1.470730,-0.282528,-0.294045,0.559670,0.687471,-0.173200,0.191455,2.130680,-0.349149,-0.174113,4.000000
-0.775936,-0.677032,0.378521,0.080556,-0.447289,1.687050,2.509280,0.358628,-0.849445,-1.137750,-0.986711,4.000000
-1.249940,0.811144,-0.613053,-0.609499,-0.355747,0.275879,0.344471,-0.978759,1.004850,0.527077,0.638485,4.000000
0.527585,1.009570,-0.860946,0.021409,0.193503,-1.017700,-0.855584,-0.330126,-0.584545,0.527077,0.557225,2.000000
1.712600,-1.173090,1.204830,-0.924953,0.513899,-0.253310,-0.949706,0.091151,-0.253420,-0.699639,-0.174113,4.000000
0.646087,-0.081762,-0.199897,-0.786942,-1.454250,-1.194090,0.109166,-1.032250,-1.048120,1.403300,1.207300,2.000000
-0.538932,1.009570,-1.108840,-0.215182,3.260150,1.275460,1.003320,0.188111,0.342604,-0.524394,-0.824192,4.000000
0.053578,-0.875455,0.130627,-0.924953,-0.447289,-0.135713,-0.879114,-0.293348,0.143929,0.439455,0.232186,5.000000
0.290581,1.505630,2.279040,1.066350,-0.035351,1.099060,0.391532,1.127630,-0.518320,-0.349149,-1.474270,3.000000
-0.538932,-1.173090,0.295890,-0.964385,-0.401518,-0.488506,-0.690870,-0.193044,1.269750,0.088964,-0.580412,4.000000
0.172079,0.315085,1.535360,-0.924953,-0.767685,-1.782080,-1.820330,-0.744716,-0.783220,-0.524394,-0.092853,3.000000
1.120090,-0.379397,-0.117266,1.145210,0.376586,0.393477,-0.008486,1.461970,-1.180570,0.439455,-1.393010,3.000000
-1.486950,-0.925061,-1.191470,0.139704,0.101961,0.040684,-0.667340,0.117899,0.475053,-0.699639,-0.824192,4.000000
-2.197960,0.215874,-0.034635,-0.530636,-0.721914,1.099060,0.815080,-1.781190,1.137300,-1.663490,2.019900,5.000000
-1.605450,-1.272300,-0.117266,1.500100,-0.676143,-1.135290,-0.926175,0.114555,0.475053,-0.962507,0.801005,6.000000
1.120090,-0.677032,1.287460,-0.993958,0.285045,-1.723280,-2.126230,-0.978759,-0.253420,-1.838730,0.719745,3.000000
-0.894438,0.811144,-0.613053,0.346720,-0.493060,-1.252890,-1.185010,-1.242890,-0.849445,-1.926360,2.019900,5.000000
0.646087,1.207990,0.626414,1.519810,0.330815,0.099483,1.309220,1.615770,0.077704,1.228060,-0.905451,4.000000
-1.723950,0.116662,1.122200,-0.668647,0.285045,0.687471,0.156227,-0.343500,0.673728,2.279530,-0.417892,4.000000
0.053578,0.215874,-1.026210,1.835270,0.468128,0.805069,0.485654,1.418510,-0.518320,-0.086281,-1.230490,3.000000
-0.064924,1.604840,0.295890,-0.254614,0.056190,0.628672,1.473930,-0.076023,-0.716995,1.403300,-0.011593,2.000000
-1.486950,2.100900,-1.687260,-0.372909,-0.309976,-1.076490,-0.526157,-1.112500,1.534650,3.593870,2.588720,5.000000
1.357100,1.704050,-0.447790,0.869191,0.239274,-0.606103,0.438593,0.559236,-0.849445,-0.173903,0.719745,5.000000
-0.538932,-0.478608,0.295890,0.297431,0.193503,1.451860,0.273879,0.285072,-2.173940,0.001342,-0.986711,4.000000
