-0.528194,0.403103,-0.056343,-0.311225,-0.094901,0.107558,1.353750,-0.310851,-0.136755,-0.579025,-0.584594,4.000000
-0.643065,0.012172,-0.672355,-0.311225,-0.498595,-0.083643,-0.531011,-1.863310,0.251880,-0.284052,1.573680,4.000000
0.907683,0.570645,-0.159011,-0.098449,-0.222383,-0.944051,-0.409414,0.346161,-1.432210,-0.520031,-0.959946,3.000000
-0.643065,0.235561,-1.134370,-0.169374,-0.137395,0.011958,-0.318215,-0.586372,0.446197,-0.343047,-0.115405,4.000000
-0.700500,-0.546301,0.765008,2.100250,-0.349866,1.159170,2.478530,0.293176,0.705287,0.305894,0.072271,3.000000
4.124050,0.654416,1.124350,1.178210,0.160064,-0.561648,-0.713408,3.392790,-2.533340,0.482878,0.635298,3.000000
-0.241019,0.905729,-0.313015,-0.311225,-0.158642,1.637170,2.873730,-0.289657,-0.395846,-0.873998,-0.490756,3.000000
-1.102550,-1.216470,-0.929027,-0.807705,-0.456101,-0.083643,-0.561411,-1.142710,0.705287,0.246899,-0.396918,5.000000
-1.045110,0.794034,-1.391040,1.249140,-0.647325,-0.466047,-0.804607,-0.989056,0.899605,-0.579025,1.292160,2.000000
1.941510,-0.434607,1.843030,-0.240300,-0.307372,-0.848450,-0.713408,1.586000,-0.654936,0.187905,0.447623,4.000000
-0.930240,-0.378759,-0.159011,-0.594928,-0.222383,0.203159,-0.379014,-1.031440,0.510970,-0.343047,0.166109,4.000000
-1.447160,2.692840,1.997030,-0.382151,-1.029770,-0.083643,1.262560,-1.683160,2.259830,-0.343047,1.010650,4.000000
0.850247,-0.490454,1.021680,-0.027523,-0.519842,-0.657248,-0.561411,0.717054,-0.460618,-0.048074,0.353785,4.000000
1.424600,-0.322912,0.816342,-0.311225,1.774840,1.063570,0.593769,0.770039,-0.914026,0.600867,0.353785,4.000000
1.079990,-0.657996,0.816342,-0.240300,0.478770,-0.466047,-0.287816,0.282579,-0.978798,0.069916,0.353785,3.000000
1.137420,0.012172,1.073010,-0.027523,-0.519842,-0.944051,-0.652609,1.617800,-1.237890,-0.402042,-1.053780,4.000000
-0.700500,0.849881,-1.031700,-0.453077,-0.264878,0.011958,0.137777,0.054744,0.446197,-0.815004,-0.866108,3.000000
-1.791770,-0.267065,-1.185700,-0.665853,-0.711066,0.298760,1.809750,-2.144120,1.482560,-0.225058,1.667520,5.000000
0.218462,0.821958,-0.877693,-0.665853,0.053829,-1.135250,-1.078200,0.372653,-0.007210,-0.048074,-0.819189,3.000000
0.620507,-0.155370,0.354333,0.752659,-0.116148,-1.039650,-0.987003,1.034960,-0.136755,-0.815004,0.259947,4.000000
1.884080,-0.657996,1.381020,-0.736779,0.160064,0.585563,-0.166218,0.319668,-1.885610,0.600867,-0.490756,5.000000
0.620507,-0.546301,-0.159011,0.185254,0.096323,-0.179244,-0.044620,0.664069,-0.784481,0.423883,-0.396918,4.000000
1.884080,-0.602148,1.329690,0.539882,0.372535,1.637170,1.566550,2.253610,-0.719708,1.721760,-1.147620,3.000000
1.252290,-0.099523,1.894360,-0.098449,0.415029,-0.944051,-0.956604,0.293176,-1.432210,0.010921,1.292160,5.000000
0.505637,0.570645,-0.313015,0.114328,0.202558,1.254770,0.563369,1.087950,-0.201528,-0.461036,-0.772270,3.000000
-0.068714,-1.607400,0.354333,1.816540,-0.541090,-0.752849,-0.743808,0.346161,-0.590163,1.662770,0.447623,4.000000
-0.872805,0.794034,-0.621021,-0.524002,0.648747,-0.274845,-0.804607,-0.713535,0.705287,0.069916,0.822974,4.000000
-0.183584,1.017420,-1.391040,0.043403,-0.158642,-0.466047,-0.379014,0.452130,0.834832,-0.756009,-0.866108,3.000000
0.275897,2.385680,-1.134370,-0.524002,-0.264878,-1.039650,-0.835006,-0.310851,-0.071983,-1.286960,-0.772270,2.000000
1.826640,-1.272320,1.689030,-0.382151,-0.434854,-0.370446,-0.591810,0.717054,-1.302660,1.839750,-0.303081,4.000000
2.803040,-0.378759,1.278350,-0.240300,-0.349866,-0.370446,-0.348615,2.041670,-1.367430,-0.579025,-1.335300,4.000000
1.367160,-0.713843,1.073010,-0.311225,0.797476,-0.083643,0.076978,0.664069,-1.820840,0.895840,-0.678432,4.000000
