0.053578,-0.280185,-0.778315,-0.905237,0.330815,-1.723280,-0.408505,-0.343500,0.276379,1.841420,0.719745,3.000000
-0.657434,0.414297,-1.356730,2.239440,0.651211,0.922666,1.215100,1.716080,-0.385870,-0.086281,-1.393010,4.000000
-1.486950,0.711932,0.295890,-1.062960,-0.355747,-1.723280,-1.561500,-1.279670,1.203530,-1.313000,0.719745,3.000000
-0.420430,-0.577820,0.956938,0.317146,0.330815,0.981465,1.356280,0.626106,0.276379,-0.086281,-1.149230,4.000000
0.646087,-0.180973,-0.117266,-0.530636,-0.630372,-0.370908,1.285690,-0.898516,-0.584545,1.578550,1.613600,4.000000
1.949610,-0.379397,1.122200,1.736690,0.513899,0.275879,2.250440,2.164100,-1.114340,1.490930,-1.230490,3.000000
-0.064924,0.017450,0.791676,0.238283,-0.721914,-0.312109,-0.667340,-0.798212,-0.716995,0.877568,1.613600,6.000000
-0.420430,-0.875455,-0.447790,-0.984101,0.010419,-0.782500,-1.137950,-1.219490,-0.054746,0.176587,0.963524,5.000000
0.172079,-0.577820,-0.282528,-0.984101,-0.264206,-1.252890,-1.773270,-1.396690,0.077704,-1.400620,1.207300,4.000000
-1.012940,-0.478608,-1.521990,0.652316,0.101961,3.862610,1.615120,0.562580,-0.915669,-1.663490,-1.149230,3.000000
0.172079,-1.569940,-1.191470,-0.294045,0.422357,-0.488506,-0.267322,0.425498,0.673728,-0.699639,-0.905451,3.000000
1.594100,1.207990,1.204830,1.440950,-0.172664,1.393060,0.720959,1.528840,-0.584545,0.264209,-0.905451,3.000000
-0.775936,0.711932,-0.365159,-0.491204,-0.218435,-0.782500,-1.396780,-1.329820,-0.584545,0.877568,1.261480,4.000000
-0.538932,-1.371510,-0.199897,-1.023530,-0.538831,1.040260,-0.008486,-1.065690,1.269750,-1.225370,0.801005,5.000000
0.527585,-1.073880,0.213258,0.356578,-0.813456,0.511075,-0.643809,-0.437117,-0.319645,-0.699639,1.532340,4.000000
-0.894438,-1.272300,0.543783,-1.023530,-0.721914,-0.958897,-1.279130,-1.593960,0.011479,4.119600,2.019900,4.000000
0.527585,-0.677032,-0.034635,-1.062960,-0.401518,1.804650,0.132696,-0.577543,-0.518320,0.264209,-0.255373,4.000000
0.053578,-0.875455,0.130627,-0.274329,0.971607,-0.194512,0.273879,0.325194,1.137300,-0.086281,-0.580412,3.000000
0.883091,-0.081762,-0.365159,-0.767226,0.605440,0.099483,-0.549688,-0.249883,-0.650770,-1.050130,-0.580412,3.000000
1.001590,0.017450,-0.365159,-0.412341,0.239274,-0.606103,0.085636,-0.042588,-0.187196,-0.874884,-0.255373,3.000000
-0.301928,0.116662,0.874307,0.514305,0.330815,1.569450,0.932733,0.943735,-1.114340,-0.349149,-1.311750,3.000000
0.172079,-0.577820,-0.613053,0.553737,-0.859227,0.099483,-0.384974,-0.584230,-0.849445,-1.313000,1.613600,6.000000
-0.775936,-0.081762,-0.613053,1.125500,0.010419,0.452276,-0.267322,0.358628,-0.187196,-1.050130,0.232186,4.000000
1.120090,1.505630,1.287460,1.302940,-0.584602,0.099483,0.462123,0.492367,-0.319645,-1.225370,0.638485,4.000000
0.409083,-1.073880,0.626414,-0.944669,0.285045,-0.664902,-0.290852,-0.584230,0.011479,0.001342,0.232186,3.000000
0.290581,-1.073880,-0.199897,-0.944669,-0.401518,-1.194090,-0.832053,-1.012190,-0.319645,0.088964,1.207300,4.000000
0.527585,0.215874,-0.943577,0.001693,0.468128,0.511075,0.697428,0.224889,-0.385870,-1.225370,-0.336633,4.000000
