1.276070,0.106090,0.760212,1.443120,3.000000
-0.535384,1.951130,-1.393470,-1.046520,1.000000
-0.897674,1.489870,-1.280120,-1.046520,1.000000
1.517590,-0.124540,1.213620,1.181050,3.000000
1.638360,0.336720,1.270290,0.787951,3.000000
-1.139200,-1.508320,-0.259953,-0.260321,2.000000
-0.173094,-0.585801,0.193454,0.132781,2.000000
-1.259960,0.797981,-1.053410,-1.308590,1.000000
-1.139200,-0.124540,-1.336790,-1.308590,1.000000
2.242170,-1.047060,1.780380,1.443120,3.000000
-1.259960,-0.124540,-1.336790,-1.177560,1.000000
0.189196,-1.969580,0.703536,0.394849,3.000000
-0.656147,1.489870,-1.280120,-1.308590,1.000000
0.551486,0.567351,0.533509,0.525883,2.000000
0.189196,-0.816431,0.760212,0.525883,2.000000
1.759120,-0.355171,1.440320,0.787951,3.000000
-0.897674,1.028610,-1.336790,-1.177560,1.000000
0.551486,-1.738950,0.363481,0.132781,2.000000
-0.173094,-1.047060,-0.146601,-0.260321,2.000000
-0.897674,0.567351,-1.166770,-0.915491,1.000000
-1.018440,-1.738950,-0.259953,-0.260321,2.000000
0.189196,-1.969580,0.136778,-0.260321,2.000000
-1.501490,0.106090,-1.280120,-1.308590,1.000000
2.121410,-0.124540,1.610350,1.181050,3.000000
0.068432,-0.124540,0.760212,0.787951,3.000000
0.551486,-1.277690,0.703536,0.918985,3.000000
0.913776,-0.124540,0.363481,0.263815,2.000000
-0.897674,1.028610,-1.336790,-1.308590,1.000000
0.913776,-0.355171,0.476833,0.132781,2.000000
-0.414621,-1.508320,-0.033250,-0.260321,2.000000
-1.018440,-2.430840,-0.146601,-0.260321,2.000000
-1.018440,1.028610,-1.393470,-1.177560,1.000000
-1.380730,0.336720,-1.393470,-1.308590,1.000000
-1.259960,0.106090,-1.223440,-1.308590,1.000000
-1.743020,-0.124540,-1.393470,-1.308590,1.000000
0.189196,-0.355171,0.420157,0.394849,2.000000
0.309959,-0.355171,0.533509,0.263815,2.000000
-1.139200,0.106090,-1.280120,-1.439630,1.000000
1.276070,0.106090,0.930239,1.181050,3.000000
0.309959,-1.047060,1.043590,0.263815,3.000000
0.551486,0.567351,1.270290,1.705190,3.000000
0.430722,0.797981,0.930239,1.443120,3.000000
1.638360,-0.124540,1.156940,0.525883,3.000000
0.430722,-0.355171,0.306805,0.132781,2.000000
-0.535384,1.951130,-1.166770,-1.046520,1.000000
