-0.458797,-0.489517,-1.426440,1.249050,-0.066455,-1.973010,0.449102,-0.765594,-0.340885,-0.135906,0.460600,-0.704573,2.333700,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-1.253940,1.251950,-0.503176,4.469990,-0.699357,-1.973010,-2.375440,0.140434,0.611307,0.655270,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
1.131490,-0.738298,-2.349690,-0.166746,-0.699357,1.337410,0.449102,1.046460,-0.340885,-0.135906,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,1.251950,-0.503176,0.045624,-0.699357,1.337410,0.449102,-0.765594,0.611307,0.567361,0.460600,-0.704573,2.333700,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-1.253940,2.247070,-2.349690,0.470364,-0.699357,1.337410,0.449102,1.046460,1.563500,-1.014990,0.460600,1.026570,2.333700,-0.822906,-0.195916,-0.552429,2.949580,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.738298,0.420083,-0.697670,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,0.655270,0.460600,1.026570,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-1.253940,-0.240737,1.343340,0.718128,-0.699357,1.337410,0.449102,1.046460,1.563500,0.039910,0.460600,2.757700,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-0.458797,-1.070010,-0.503176,-0.839250,-0.699357,-1.145400,1.861370,-0.765594,-1.293080,-0.839174,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.738298,1.343340,-0.910040,-0.699357,-0.317800,0.449102,-0.765594,0.611307,-0.311723,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.738298,-0.503176,-0.414510,-0.066455,-0.317800,-0.963168,-0.765594,-1.293080,-0.663357,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,1.251950,-0.503176,-0.520695,-0.699357,-1.145400,-0.963168,1.046460,0.611307,-0.135906,0.460600,-0.704573,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-1.253940,0.505605,-0.503176,0.045624,-0.699357,-0.317800,0.449102,-0.765594,0.611307,-0.751266,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
1.131490,1.749510,-0.503176,1.390630,1.832250,0.509805,1.861370,1.046460,-0.340885,-0.575449,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.489517,1.343340,-0.626880,-0.699357,-0.317800,-0.963168,-0.765594,0.611307,0.655270,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,0.256825,-0.503176,1.461420,-0.699357,-0.317800,0.449102,1.046460,-0.340885,0.655270,0.460600,-0.704573,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.240737,-0.503176,-0.449905,-0.699357,-0.317800,0.449102,1.046460,1.563500,1.006900,-2.373860,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.738298,-0.503176,-0.308326,1.832250,-1.145400,1.861370,1.046460,0.611307,-0.839174,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,2.949580,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,-0.503176,-0.166746,0.566448,1.337410,0.449102,1.046460,-0.340885,1.534350,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-1.152930,-0.503176,-0.343721,-0.699357,-1.145400,-0.963168,-1.671620,-1.293080,0.831087,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,1.251950,-0.503176,2.027740,-0.066455,-1.145400,0.449102,-1.671620,1.563500,-0.575449,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,2.000000
0.336345,0.256825,-0.503176,-0.662275,-0.066455,1.337410,-0.963168,-0.765594,1.563500,1.006900,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-0.987079,-0.503176,-0.910040,-0.699357,-0.317800,0.449102,0.140434,0.611307,-0.663357,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
1.131490,-0.240737,1.343340,-0.166746,-0.699357,0.509805,0.449102,-0.765594,-0.340885,-0.399632,-2.373860,1.026570,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
0.336345,-0.987079,-0.503176,-0.768460,-0.066455,1.337410,-2.375440,1.046460,-1.293080,1.182720,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,1.343340,-0.414510,-0.699357,-0.317800,-2.375440,-0.765594,-1.293080,-0.223815,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.738298,1.343340,-0.308326,0.566448,0.509805,-2.375440,0.140434,0.611307,0.039910,0.460600,-0.704573,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,0.256825,-0.503176,1.567610,1.832250,-1.145400,-0.963168,-0.765594,-0.340885,-0.487540,0.460600,-0.704573,-0.428075,1.213990,5.099120,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.738298,-0.503176,-0.662275,0.566448,-0.317800,-0.963168,-0.765594,-0.340885,-0.839174,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.738298,1.343340,-0.379115,-0.699357,1.337410,0.449102,0.140434,-0.340885,2.149710,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-0.458797,3.242190,-1.426440,4.080650,-0.066455,1.337410,-0.963168,1.046460,1.563500,2.149710,-2.373860,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,-1.304220,2.000000
1.131490,1.251950,0.420083,0.434969,-0.699357,-0.317800,-0.963168,1.046460,-1.293080,-0.135906,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
0.336345,0.256825,1.343340,-0.060561,1.832250,-0.317800,0.449102,-0.765594,0.611307,-0.399632,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,1.500730,1.343340,3.868280,1.832250,0.509805,0.449102,1.046460,-0.340885,-0.487540,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,-0.738298,1.343340,-0.414510,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,0.303636,0.460600,1.026570,2.333700,-0.822906,5.099120,1.808380,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,1.000000
-0.458797,-0.240737,0.420083,-0.131351,1.832250,1.337410,0.449102,1.046460,0.611307,0.655270,0.460600,-0.704573,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,0.754386,-0.503176,3.089590,-0.699357,-1.145400,-2.375440,-1.671620,1.563500,-0.135906,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
1.131490,2.744630,-2.349690,2.169320,1.832250,-0.317800,0.449102,-0.765594,-0.340885,0.303636,0.460600,-0.704573,2.333700,-0.822906,-0.195916,-0.552429,2.949580,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-0.458797,-1.235860,-1.426440,-1.016220,1.199350,-1.145400,-0.963168,-0.765594,-0.340885,-1.014990,-2.373860,-0.704573,2.333700,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.240737,1.343340,-0.485300,-0.699357,0.509805,1.861370,-1.671620,-0.340885,-0.311723,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
1.131490,-0.240737,0.420083,-0.520695,-0.699357,0.509805,-0.963168,-1.671620,-1.293080,-1.190810,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-1.253940,0.256825,1.343340,-0.662275,-0.066455,0.509805,0.449102,-1.671620,-1.293080,-0.839174,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.489517,-0.503176,-0.237536,-0.066455,-0.317800,-0.963168,-0.765594,-1.293080,-0.927083,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.738298,1.343340,-0.945435,-0.699357,1.337410,0.449102,1.046460,-1.293080,1.798080,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,1.251950,-0.503176,-0.343721,-0.699357,0.509805,0.449102,1.046460,0.611307,-1.014990,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
