-1.224700,0.707080,-1.341590,-1.341590,1.224700,-0.999961,0.267251,0.000000,4.000000
1.224700,1.414160,1.341590,-0.447196,0.000000,0.999961,-1.336250,0.000000,5.000000
1.224700,0.000000,-1.341590,-1.341590,-1.224700,-0.999961,0.267251,-1.224700,4.000000
1.224700,1.414160,1.341590,0.447196,-1.224700,0.999961,1.069000,0.000000,5.000000
0.000000,-1.414160,-1.341590,1.341590,-1.224700,0.999961,0.267251,-1.224700,4.000000
-1.224700,0.000000,0.447196,1.341590,-1.224700,0.999961,1.069000,1.224700,1.000000
0.000000,1.414160,0.447196,1.341590,1.224700,0.999961,-1.336250,1.224700,1.000000
-1.224700,0.000000,-1.341590,-1.341590,0.000000,0.999961,0.267251,-1.224700,3.000000
0.000000,0.707080,-1.341590,1.341590,1.224700,0.999961,1.069000,-1.224700,5.000000
1.224700,0.000000,-1.341590,1.341590,0.000000,-0.999961,-1.336250,-1.224700,5.000000
0.000000,1.414160,-0.447196,0.447196,0.000000,-0.999961,-1.336250,0.000000,5.000000
1.224700,1.414160,0.447196,1.341590,0.000000,-0.999961,0.267251,0.000000,5.000000
0.000000,0.707080,-1.341590,-0.447196,0.000000,0.999961,1.069000,-1.224700,5.000000
0.000000,-0.707080,0.447196,0.447196,1.224700,0.999961,1.069000,-1.224700,4.000000
-1.224700,-0.707080,-1.341590,0.447196,0.000000,-0.999961,0.267251,0.000000,4.000000
-1.224700,-0.707080,0.447196,0.447196,0.000000,-0.999961,0.267251,0.000000,4.000000
1.224700,-0.707080,-1.341590,-1.341590,-1.224700,-0.999961,1.069000,1.224700,1.000000
-1.224700,0.707080,0.447196,1.341590,0.000000,0.999961,-1.336250,0.000000,5.000000
-1.224700,1.414160,1.341590,-0.447196,-1.224700,0.999961,1.069000,-1.224700,5.000000
-1.224700,0.000000,1.341590,0.447196,0.000000,0.999961,1.069000,1.224700,1.000000
-1.224700,-1.414160,-0.447196,1.341590,-1.224700,0.999961,1.069000,1.224700,1.000000
0.000000,-0.707080,-1.341590,0.447196,-1.224700,-0.999961,-1.336250,0.000000,4.000000
0.000000,-0.707080,1.341590,0.447196,0.000000,0.999961,-1.336250,1.224700,1.000000
1.224700,-1.414160,-1.341590,-1.341590,0.000000,0.999961,1.069000,-1.224700,4.000000
