0.001279,0.985794,-1.544920,2.357680,-0.657793,-0.681788,0.384025,0.563665,1.941110,0.913695,-0.910983,0.835632,1.376220,-0.034584,-0.508950,-0.743678,-0.379351,0.396733,0.777411,0.083522,1.000000
0.026657,-2.291560,-0.272905,0.954694,0.172135,-1.745360,0.698463,-0.322805,-0.688946,-1.381210,0.943416,2.485270,-2.200850,0.314090,-1.564770,1.126070,-3.462720,3.295090,-0.298547,0.801840,1.000000
0.563204,-0.409042,-0.648584,0.718693,0.931377,-0.146517,0.001871,-0.439947,1.335310,0.224038,0.408302,-0.942344,0.445132,-0.957163,-0.129467,-0.862902,0.199905,0.478251,0.734424,0.168079,2.000000
0.077856,-1.304090,-0.142156,0.049515,-0.034647,2.070870,-2.435740,-0.573598,-2.295450,0.714674,0.210299,-0.231367,2.005870,-2.785730,-2.222660,-0.467148,1.346160,-1.974830,-1.990270,-1.891250,1.000000
-0.203075,-1.047390,0.140034,0.512855,-2.970100,0.280170,-1.555920,0.545702,-0.230834,1.464370,0.495731,-1.447790,-0.828997,-1.486860,0.977947,-0.361240,2.807630,-0.503951,-2.014190,-2.394520,1.000000
0.516046,1.590160,0.078632,1.123160,-0.426028,-0.868358,0.739987,-1.474170,0.212281,0.402433,-1.085090,0.558119,0.592659,1.535180,0.263225,0.881277,0.339791,0.459836,-0.146300,-0.002753,1.000000
0.440478,-0.146061,-0.947772,0.311318,-0.786643,0.700513,0.836068,1.541280,0.298990,0.379460,-0.761086,-2.652670,0.639896,0.451027,0.820422,-1.364130,-1.361460,0.044206,-1.753200,-0.534016,1.000000
-0.200676,0.938192,0.243931,1.758310,-0.235709,1.417440,-1.176430,0.524323,1.068700,0.038851,1.086480,-0.563165,-0.369647,-0.023310,0.033292,-0.586310,-1.521250,-0.014722,0.034668,-1.644070,1.000000
-1.943970,-0.781552,-2.104620,0.868186,-2.429150,1.103510,-0.641715,-0.955005,-2.240960,0.825925,0.784362,1.610310,-2.949560,0.841124,-0.355973,0.514458,1.563820,-0.800619,-2.344210,1.124920,1.000000
-0.056928,0.150261,0.086453,-0.290259,-0.246134,-0.027298,0.269199,0.664615,-0.539225,0.742915,0.052123,0.302321,-0.089170,1.852820,0.066443,-0.116881,0.685778,1.059560,-0.997727,-0.631997,2.000000
-0.666959,0.142465,-0.128915,0.534862,-0.678834,1.420670,0.340143,-0.856143,0.830852,-0.768722,-1.193150,0.365643,0.154081,0.261013,-1.289910,-1.670280,2.250430,-0.701729,1.704770,1.225130,1.000000
