0.764456,0.560675,0.652970,0.764205,0.372018,-0.493588,-0.674390,-0.493778,-0.505612,-0.479705,-0.276595,1.767340,-0.276694,1.127740,1.426390,-1.084220,1.477670,0.744755,0.996362,1.298660,-0.782497,1.694460,0.172825,0.991325,1.416910,3.000000
0.450539,-0.038491,1.344680,0.694750,-0.072674,-0.368180,-0.799678,-0.610711,-0.575088,0.243111,-0.016352,0.376216,0.334766,-0.089226,0.841748,-0.066198,0.216444,0.596698,-0.110366,0.685834,0.246649,0.189787,0.314246,-0.176763,0.726404,3.000000
1.757400,1.418540,-0.784536,-1.682610,0.015732,1.007370,-0.457906,-0.371778,-0.633160,1.560170,-0.256105,-0.671951,0.710602,-0.536597,-0.424882,-0.698418,-0.847575,0.817290,-0.678418,-0.659317,0.013484,-0.692681,0.858350,-0.585593,-0.446811,1.000000
1.411020,1.424180,-0.696869,0.157123,-0.217064,-1.108930,-1.151440,0.396236,0.315206,1.142160,0.138342,0.919550,-0.089356,0.409480,1.111980,-0.748144,1.403290,-0.005847,0.876291,1.160590,-0.411698,1.395000,-0.224550,0.709033,1.241390,3.000000
-0.529801,-0.113025,-0.127268,-0.765695,0.813392,1.293390,0.480815,-0.763456,-0.882238,-0.374477,-1.971230,-0.925027,0.627733,-0.644204,-0.940399,-1.592150,-1.033720,0.649292,-0.754940,-1.177720,-2.213440,-0.919240,0.695620,-0.668962,-0.953363,1.000000
2.054090,1.190860,0.412638,0.318264,-1.353440,-1.227970,-0.963158,0.454847,0.401144,1.611320,0.053494,3.578820,-4.801910,5.024580,1.515200,-0.161991,2.824470,-3.556360,3.944530,1.340180,-0.256534,3.233490,-4.555510,4.772870,1.494330,3.000000
-0.022479,-0.085978,0.066717,-0.674560,1.237310,1.798850,-0.131326,-1.864440,-1.095170,-0.728633,-0.385661,-0.189937,0.820038,-0.408680,0.348420,0.369329,-0.493988,0.754470,-0.580276,0.105818,0.468491,-0.379544,0.741057,-0.502644,0.179502,3.000000
0.001499,0.294096,-0.846436,-1.108960,-1.120680,-0.053584,1.402930,1.442650,0.618787,1.022240,-0.298974,-0.598557,0.604744,-0.531190,-0.802447,0.327400,-0.839029,0.507731,-0.623735,-1.078580,0.303452,-0.834751,0.507092,-0.559046,-0.893753,1.000000
1.420350,1.952290,-0.299713,0.078112,0.068706,-1.641790,-1.629660,0.953743,0.174175,1.282980,0.254336,1.537480,-1.929510,1.556250,1.123470,0.001939,2.357950,-2.720520,2.516730,1.186260,-0.128567,2.185280,-2.301620,2.082950,1.282600,3.000000
2.476730,2.311820,0.867845,-0.774521,-1.761070,-0.047836,0.344961,-0.122890,-0.484183,1.709410,-1.126240,0.828175,-0.028406,0.806215,0.998961,-2.209250,0.449450,0.070545,0.488391,0.842218,-1.383900,1.112360,-0.860139,1.392200,1.063330,1.000000
-0.289868,-0.182091,-0.421204,0.206519,1.532920,-0.638257,-0.932104,-0.202661,-0.207878,-0.197663,1.159020,-0.237544,0.277844,-0.372228,0.307780,0.805166,0.136963,0.294796,-0.111036,0.534768,0.953243,-0.158382,0.281712,-0.330278,0.384851,3.000000
-0.048156,-0.183890,-0.107787,-0.917321,-0.422963,1.150590,1.184130,0.170936,-0.454477,0.078472,-1.307510,-0.844586,0.482074,-0.593939,-0.979450,-0.811603,-0.975932,0.550820,-0.727184,-1.199180,-0.936761,-0.846276,0.560426,-0.623744,-0.968946,1.000000
-0.454757,-0.643185,0.332027,0.134244,0.965857,1.758210,0.199842,-1.884270,-1.101330,-1.425230,-0.329179,0.062729,0.165589,-0.010625,0.526512,-0.216034,-0.278873,0.255695,-0.288799,0.351698,0.077402,-0.193645,0.185249,-0.088007,0.347640,1.000000
0.439645,-0.193195,0.324051,0.979420,0.140391,-1.331030,-1.236590,0.138162,0.295016,0.363682,0.010375,1.333950,-2.031480,1.528990,0.973434,0.124779,1.372930,-2.073470,1.491720,0.898140,0.085548,1.044960,-1.586880,1.077190,0.884497,3.000000
-0.332947,-0.259213,-0.782357,-1.033050,-0.392518,0.903138,0.440154,0.293636,0.614739,0.341263,0.602595,-0.872992,0.478166,-0.590951,-0.937781,1.254310,-0.949815,0.510490,-0.692551,-1.091460,1.011500,-0.878430,0.541165,-0.610521,-1.023300,3.000000
-0.796070,-1.142950,0.149667,0.842957,0.985418,-0.159402,0.101090,-0.604944,-0.576498,-0.833452,-0.464013,-0.398975,0.428660,-0.500515,0.209518,-1.218340,-0.082510,0.585983,-0.416246,0.607393,-0.935942,-0.137942,0.539456,-0.434647,0.521445,3.000000
0.891534,-0.072674,1.060750,1.244760,-0.140071,-0.772172,-0.978791,-0.610301,-0.413208,0.064948,-0.399384,2.249890,-1.856700,2.278040,1.532020,-0.869604,1.670550,-0.822917,1.576160,1.354420,-0.554309,1.841020,-1.384190,1.770220,1.432030,3.000000
-0.769893,-0.586613,-0.209767,-0.865956,0.293446,1.917000,1.449440,-0.993584,-0.747634,-0.711242,0.025837,-0.941489,0.645894,-0.645574,-1.022160,0.131496,-1.025640,0.662346,-0.752082,-1.113670,0.473118,-0.953583,0.729293,-0.671551,-1.130720,1.000000
0.435447,0.532889,0.002879,-1.121410,-0.867285,0.649242,1.520270,-0.032814,-0.351998,0.871643,-1.129770,-0.957321,0.615968,-0.648103,-1.027940,-0.482054,-1.028060,0.638267,-0.755510,-1.060600,-0.459945,-0.957381,0.691292,-0.675799,-1.055260,1.000000
