-0.262576,-0.573382,0.085861,0.750185,0.357334,-0.065358,-1.656980,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,1.000000
-0.482510,1.995220,-0.588606,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,2.000000
-0.344241,1.326470,-0.193962,-0.984784,1.140040,-0.917215,-0.282642,-1.943250,2.098450,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,2.000000
-0.849686,0.053387,-1.486600,-0.120395,-0.417873,-0.917215,1.426880,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
0.470539,1.995220,0.027529,-0.694195,-0.031359,-0.065358,1.084590,2.116540,2.921160,1.422310,-0.145918,-0.216656,-0.197406,-0.301942,1.000000
-0.262576,-0.573382,1.857590,-0.694195,-0.031359,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
1.643520,-0.573382,-0.816707,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.278394,-0.301942,1.000000
-0.777480,-0.583154,-0.368904,-0.120395,-0.417873,0.760010,-0.966453,0.497456,-0.377504,1.415340,-0.142657,-0.218055,1.571220,-0.292576,1.000000
0.177293,0.710920,-0.385375,-0.983071,1.134720,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,2.000000
0.305617,-0.583154,-0.120321,-0.984784,1.140040,-0.917215,1.768790,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,2.372540,-0.292576,2.000000
-0.555822,-0.573382,-0.592737,-0.694195,-0.031359,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.250604,0.068769,-0.762723,-0.694195,-0.031359,0.778137,-1.314290,2.116540,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-1.142310,2.637370,-1.263630,-0.694195,-0.031359,-0.908854,0.056502,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,1.000000
-1.362250,1.674150,1.296500,-0.116443,-0.420053,0.778137,0.570548,-1.115870,-0.379355,1.422310,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-0.199828,-0.583154,0.057980,-0.984784,1.140040,-0.078602,-0.282642,2.124600,-0.377504,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
-1.435560,-0.573382,0.332266,-0.116443,-0.420053,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,1.000000
2.110780,-0.583154,-0.064907,-0.696654,-0.028396,2.437240,1.084980,0.497456,-0.377504,1.415340,-0.011987,-0.218055,-0.912888,-0.292576,1.000000
0.763785,-0.573382,-0.868654,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,2.000000
0.016791,-0.583154,1.890400,0.743994,0.361081,-0.078602,-0.282642,2.124600,-0.377504,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
-1.362250,-0.573382,-0.403670,-0.694195,-0.031359,0.778137,1.084590,2.116540,0.445774,1.422310,-0.145918,-0.216656,-0.035429,2.818500,1.000000
0.177293,0.068769,-0.347194,0.172433,1.912110,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,1.888400,-0.216656,-0.035429,-0.301942,2.000000
-0.995690,-0.573382,0.693507,-0.694195,-0.031359,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,1.000000
0.177293,1.995220,-0.878393,0.750185,0.357334,-0.065358,1.084590,2.116540,-0.379355,1.422310,-0.145918,-0.216656,0.288525,-0.301942,1.000000
0.177293,0.068769,0.893488,0.750185,0.357334,-0.065358,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.584340,-0.301942,1.000000
2.977250,0.053387,-1.513450,1.320250,-2.365260,3.275850,1.426880,2.124600,-0.377504,-0.706499,-0.142657,-0.218055,-2.034740,-0.292576,1.000000
0.323916,-0.573382,0.218556,-0.694195,-0.031359,-0.065358,0.741897,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-0.702444,-0.573382,-0.602277,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,2.921160,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-1.508870,-0.573382,0.395866,-0.116443,-0.420053,0.778137,-0.628892,-1.115870,-0.379355,1.422310,-0.145918,-0.216656,-0.602349,-0.301942,1.000000
-0.995690,-0.573382,3.479900,-0.116443,-0.420053,0.778137,1.084590,0.500333,-0.379355,1.422310,-0.145918,-0.216656,-0.197406,-0.301942,1.000000
0.910408,-0.573382,-0.878952,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.323916,0.068769,0.046875,-0.116443,-0.420053,-0.065358,-1.314290,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,1.000000
-0.416447,-0.583154,2.982450,-0.408524,-1.196830,-0.917215,1.768790,-0.316113,-0.377504,-0.706499,0.314097,-0.218055,-0.031431,3.093550,1.000000
-0.189264,-0.573382,-0.822675,0.750185,0.357334,-0.065358,-1.314290,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-0.849686,0.053387,0.358477,-0.984784,1.140040,0.760010,-0.624548,1.311030,0.447814,-0.706499,-0.142657,-0.218055,0.769894,3.093550,1.000000
-1.362250,-0.573382,0.243644,1.039060,-1.974830,0.778137,-0.286195,1.308430,-0.379355,1.422310,-0.145918,-0.216656,-0.035429,2.982740,1.000000
-0.189264,0.710920,0.255165,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,13.394400,-0.216656,0.774456,2.982740,2.000000
0.305617,-0.583154,0.369109,0.455865,0.750559,-0.078602,-0.282642,0.497456,2.923770,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
0.910408,-0.573382,-0.582723,1.039060,-1.974830,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,1.000000
-0.705273,-0.583154,0.063201,-0.984784,1.140040,0.760010,-0.624548,-1.129680,-0.377504,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
0.030670,-0.573382,-1.095360,1.616810,-0.808747,-0.065358,-0.628892,0.500333,-0.379355,1.422310,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.161204,0.053387,0.801423,-0.696654,-0.028396,-0.917215,0.743073,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.832756,-0.292576,1.000000
-0.995690,-0.573382,0.614255,-0.116443,-0.420053,0.778137,-1.314290,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,1.668870,1.000000
-0.555822,-0.573382,0.422630,-0.116443,-0.420053,-0.065358,-0.286195,2.116540,2.921160,1.422310,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
-0.555822,-0.573382,3.807980,-0.694195,-0.031359,3.308620,1.769990,0.500333,2.921160,-0.703061,-0.145918,-0.216656,-0.035429,2.982740,1.000000
-1.288940,1.674150,1.108490,-0.694195,-0.031359,0.778137,0.570548,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.030670,-0.573382,-0.237284,-0.694195,-0.031359,-0.065358,1.084590,0.500333,-0.379355,1.422310,-0.145918,-0.216656,0.369514,-0.301942,1.000000
0.470539,-0.573382,-0.640297,-0.116443,-0.420053,2.465130,-1.314290,2.116540,2.921160,1.422310,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
