-0.347565,0.543695,0.984571,-1.201410,-0.980813,-0.411513,-0.135315,-0.023626,-0.642292,0.445720,-0.427552,-0.548210,-0.049798,-0.541607,-0.153700,-0.041466,-0.751540,-0.268546,0.889609,0.946409,1.104920,0.266341,-0.112928,-0.032359,-0.756858,-0.528563,1.163270,1.006970,-0.311151,-0.645649,-0.048571,-0.036184,-0.636088,0.533674,1.092370,-0.734382,-1.564820,-0.835459,-0.086863,0.202541,1.159550,1.053120,0.487380,-1.494140,-0.803439,-0.093040,-0.066096,0.089578,1.434900,0.216726,0.984982,-1.394280,-0.763807,-0.193176,-0.016173,-0.304968,0.631349,0.935983,-0.292703,-1.160100,-0.522725,-0.175718,9.000000
-0.347565,0.975511,0.515067,0.561651,0.978902,-0.114904,-0.135315,-0.023626,0.668172,0.997649,0.070933,-1.174760,0.961060,2.166300,-0.153700,-0.041466,0.696030,0.750800,-0.800065,-0.518747,0.787032,1.662310,-0.112928,-0.032359,-0.432805,0.287352,0.316189,0.688648,-0.311151,-0.645649,-0.048571,-0.036184,-0.636088,0.214163,1.092370,-0.903297,-1.564820,-0.835459,-0.086863,0.884157,1.005830,0.589377,0.170742,-1.494140,-0.803439,-0.093040,-0.066096,2.080600,0.552541,-1.533720,1.173130,-1.225960,-0.763807,-0.193176,-0.016173,-0.304968,1.434560,0.935983,0.909235,-0.121281,-0.522725,-0.175718,9.000000
-0.347565,-0.319937,0.749819,-1.421800,-0.980813,-0.411513,-0.135315,-0.023626,-0.642292,0.261744,1.067900,0.704888,-1.229130,-0.541607,-0.153700,-0.041466,-0.462026,0.920691,0.889609,0.946409,0.945976,-0.571241,-0.112928,-0.032359,0.539354,0.613718,-1.547400,-1.539620,0.188651,0.457879,-0.048571,-0.036184,0.298009,0.373919,-1.492370,-1.747870,-1.054560,1.746100,-0.086863,0.884157,0.852110,-1.111020,-1.254130,-1.149660,1.943100,-0.093040,-0.066096,-0.408178,0.905484,0.022232,0.044244,1.130590,2.092370,-0.193176,-0.016173,-0.304968,-0.372664,0.243862,0.909235,1.263800,0.222012,-0.175718,1.000000
-0.334923,-1.094630,0.038637,0.268676,-1.020370,-0.409610,-0.124988,-0.059061,-0.623836,-0.992778,1.010820,-0.476585,-1.350720,-0.514848,-0.130397,-0.044613,-0.727444,0.544185,1.552260,-0.663556,-1.259630,-0.548653,-0.114190,-0.033370,-0.784887,0.792750,0.710297,-1.613610,-1.285890,-0.628721,-0.047219,0.000000,-0.672185,1.159390,0.467140,-0.556437,-1.148770,-0.822466,-0.061327,-0.531136,0.935848,1.361800,0.851148,1.363090,-0.105362,-0.088717,-0.035423,-0.403463,-0.089814,1.236050,0.298705,1.034880,0.868988,-0.209727,-0.023590,-0.298998,-0.893118,-0.706115,0.646718,0.717882,0.227869,-0.195953,7.000000
-0.347565,0.327787,0.984571,0.782034,-0.446345,-0.411513,-0.135315,-0.023626,-0.642292,0.629697,1.067900,1.122590,0.792584,-0.541607,-0.153700,-0.041466,-0.751540,-0.098655,1.565480,1.434800,1.263870,0.266341,-0.112928,-0.032359,-0.756858,-1.507660,-0.530896,-0.107163,1.354860,1.837290,-0.048571,-0.036184,-0.636088,-1.223630,-1.492370,-1.747870,1.156570,2.319780,-0.086863,-0.479074,-0.992519,-1.111020,-0.304214,1.261670,1.027590,-0.093040,-0.066096,-0.408178,-1.388650,-1.144730,0.796834,1.130590,-0.355781,-0.193176,-0.016173,-0.304968,0.430547,0.935983,0.708912,0.051855,-0.522725,-0.175718,10.000000
-0.347565,-0.104029,0.280315,-0.319881,-0.624501,-0.411513,-0.135315,-0.023626,0.340556,0.997649,-1.175280,-0.130510,0.455631,-0.541607,-0.153700,-0.041466,2.143600,1.090580,0.213739,1.272000,1.263870,-0.571241,-0.112928,-0.032359,0.539354,0.450535,0.485606,0.051999,1.354860,0.457879,-0.048571,-0.036184,-0.636088,-1.223630,-1.492370,-1.747870,1.156570,0.598739,-0.086863,-0.479074,-0.992519,-1.111020,-1.254130,0.572715,1.027590,-0.093040,-0.066096,-0.408178,0.023126,-0.950235,-0.520199,0.962266,0.460269,-0.193176,-0.016173,-0.304968,0.028941,0.705276,0.708912,0.398126,-0.522725,-0.175718,10.000000
-0.334923,-1.094630,-2.079590,0.735161,-0.137981,-0.409610,-0.124988,-0.059061,-0.623836,-1.730590,0.759411,0.150678,-1.350720,-0.514848,-0.130397,-0.044613,-0.727444,0.017015,1.379920,-0.825480,-0.775552,-0.548653,-0.114190,-0.033370,0.804164,1.115750,-0.819551,-0.638336,1.438650,-0.357458,-0.047219,0.000000,2.201070,1.159390,-0.809105,-0.219367,1.235980,-0.257060,-0.061327,3.493260,1.394710,1.361800,1.330420,0.836357,-0.336258,-0.088717,-0.035423,0.169225,-0.621305,-0.485796,1.241740,-0.788984,-0.757225,-0.209727,-0.023590,-0.298998,-1.089080,-1.849050,0.646718,-1.146330,-0.505529,-0.195953,5.000000
-0.347565,-1.183570,-1.597700,0.782034,-0.802657,-0.411513,-0.135315,-0.023626,-0.642292,-1.945970,-0.178310,0.496038,-1.397610,-0.541607,-0.153700,-0.041466,-0.751540,-1.627670,1.227540,0.458024,-1.279250,-0.571241,-0.112928,-0.032359,-0.756858,-0.365380,0.993858,-0.902973,-1.310750,-0.645649,-0.048571,-0.036184,-0.324723,0.853184,-0.038453,0.448026,-0.544296,-0.835459,3.075760,3.610620,1.466990,1.053120,1.278970,0.917190,-0.116804,-0.093040,3.649850,5.067130,0.729013,0.800206,1.173130,0.457291,-0.559794,-0.193176,-0.016173,-0.304968,-1.175880,-0.909671,0.708912,-1.160100,-0.522725,-0.175718,5.000000
-0.334923,-0.674007,0.038637,-2.530230,-1.020370,-0.409610,-0.124988,-0.059061,-0.623836,0.113935,0.005177,-2.149290,-1.350720,-0.514848,-0.130397,-0.044613,-0.168207,1.071350,-0.515757,-1.149330,-1.259630,-0.548653,-0.114190,-0.033370,1.121970,1.115750,0.200347,0.011850,-0.434474,-0.628721,-0.047219,0.000000,0.764443,1.317500,0.945731,0.286237,0.895299,0.873752,-0.061327,0.810328,1.394710,-0.656406,-1.225690,-0.041525,1.972700,-0.088717,-0.035423,-0.403463,1.150330,-0.103164,-1.021540,0.371656,1.885370,-0.209727,-0.023590,-0.298998,-0.501193,0.436822,0.849396,0.887355,0.227869,-0.195953,7.000000
-0.347565,0.975511,0.749819,1.002420,1.691530,-0.114904,-0.135315,-0.023626,1.651020,0.997649,-0.427552,-1.383610,-0.892180,-0.295434,-0.153700,-0.041466,1.564570,0.580909,0.213739,-1.169930,-1.279250,-0.571241,-0.112928,-0.032359,1.511510,1.103270,1.163270,-0.425487,-1.310750,-0.645649,-0.048571,-0.036184,-0.324723,0.054408,0.123093,-0.396551,-1.564820,-0.835459,-0.086863,-0.479074,-0.992519,-0.338115,1.120660,-1.494140,-0.803439,-0.093040,-0.066096,-0.408178,-1.212170,-0.366755,0.796834,-1.562610,-0.763807,-0.193176,-0.016173,-0.304968,0.028941,0.935983,-0.292703,-1.160100,-0.522725,-0.175718,6.000000
