1.357260,0.798446,0.400495,0.023772,1.386560,0.986356,0.169927,0.027760,1.410340,0.827105,0.181463,-0.181190,1.070870,0.670065,0.035183,-0.087963,0.801793,0.682198,0.284463,-0.245044,0.822841,0.344129,-0.179657,-0.236718,1.080440,0.497582,0.040434,-0.194551,1.401430,0.682346,0.287687,0.019108,1.429030,0.871895,0.296412,0.021992,3.000000
1.314850,0.860489,0.348430,0.171896,1.691770,1.098810,0.658644,0.384077,1.729790,1.116130,0.689713,0.397633,1.475940,1.221990,0.656527,0.227610,1.492870,1.013810,0.661926,0.227587,1.512600,1.033120,0.905438,0.389536,1.417700,1.018200,0.976489,0.435181,1.436610,1.417880,0.965253,0.437136,1.758340,1.430240,1.274370,0.601382,3.000000
0.404849,1.414510,1.420160,0.933084,0.427319,1.424730,1.432890,0.936157,0.447221,1.440780,1.740550,0.933267,0.338665,1.284470,1.353450,0.922559,0.064395,1.295760,1.659530,0.710172,-0.216846,1.307950,1.076340,0.925841,0.714082,1.244210,1.477430,0.811575,0.145328,1.076870,1.482340,0.811090,-0.133733,1.267280,1.496840,0.815832,1.000000
-1.719880,-2.196920,0.288158,1.464350,-1.915650,-2.198830,0.300393,1.618720,-1.699820,-2.105840,0.327151,1.849320,-1.713440,-2.214900,0.115136,1.736340,-1.695430,-2.190670,0.123020,1.717940,-1.982670,-2.270220,0.129544,1.936130,-1.188160,-1.736580,0.367288,1.683160,-1.398780,-2.116520,0.363756,1.682170,-1.619260,-2.102400,0.141570,1.477430,2.000000
-0.181247,0.182387,0.100594,0.184238,-0.162981,0.328802,0.350350,0.027760,-0.145465,0.344930,-0.118361,-0.181190,-0.173881,0.187319,0.634395,0.390706,-0.451783,0.200116,0.344248,0.020294,0.080208,0.212699,0.358626,0.027500,0.201179,0.453662,0.699056,0.599759,0.514769,0.243981,0.944747,0.599895,0.238353,0.256853,0.716562,0.445373,5.000000
0.111801,0.138383,-0.499208,-0.671585,0.132169,0.153454,-0.732188,-0.666897,0.521307,0.169594,-0.478150,-0.658814,0.411885,0.143433,-0.623951,-0.832558,0.138135,0.156290,-0.612319,-0.828788,0.451525,-0.006352,-0.598321,-0.817997,0.347723,0.146226,-0.438564,-0.882952,0.366993,-0.019037,-0.668037,-0.878472,0.089519,-0.006736,-0.904015,-0.666002,4.000000
-0.107985,0.842451,1.120260,0.291216,-0.384344,0.328802,0.049645,-0.079111,-0.367723,0.169594,0.061533,-0.075051,-0.173881,1.021150,1.113770,0.709818,-0.451783,0.857500,0.822532,0.497902,-0.142582,0.694610,0.597863,0.238874,-0.238451,1.288130,1.357680,0.917483,-0.224114,1.296060,1.661540,0.916687,-0.208150,1.135480,1.376800,0.921677,1.000000
0.478111,1.238490,1.360180,0.719128,0.501106,1.249380,1.372750,0.882722,0.817650,1.046270,1.380760,0.720989,0.704768,0.845609,1.113770,0.922559,1.096750,1.208110,1.420390,0.922443,1.119890,0.869850,1.136150,0.714467,0.640810,0.892856,0.758931,0.705667,0.662546,0.901528,0.765549,0.705492,0.684855,0.915827,0.776583,0.709986,1.000000
-0.913867,-1.225750,-1.758790,-1.848340,-0.900857,-1.205490,-1.754590,-1.682170,-0.886324,-1.189260,-1.497550,-1.295650,-1.198970,-1.524230,-2.121980,-1.736710,-0.894221,-1.246130,-1.927600,-1.730940,-0.885216,-1.233030,-1.674890,-1.504960,-0.971170,-1.434870,-1.935430,-1.624310,-1.184660,-1.421800,-1.922420,-1.617660,-1.175570,-1.280750,-1.684290,-1.618610,5.000000
-0.239521,-0.517499,-1.580260,-1.430750,0.072111,-0.506621,-1.550570,-1.416450,-0.208684,-0.494855,-1.546080,-1.209590,-0.155835,-0.257180,-1.629350,-1.177070,0.158229,-0.242003,-1.613450,-0.954415,0.173983,-0.053505,-1.004450,-0.950847,0.077543,-0.162423,-1.033880,-0.916798,0.093531,-0.152961,-0.839239,-0.911648,0.107070,-0.139822,-0.812368,-0.686925,6.000000
-0.107985,-0.653694,-1.518870,-1.366940,-0.384344,-0.460263,-1.514020,-1.361550,-0.367723,-0.444083,-1.497550,-1.348720,-0.100660,-0.558742,-1.462850,-1.258040,-0.083084,-0.369618,-1.449320,-1.253330,-0.365372,-0.356832,-1.196410,-1.240750,-0.165180,-0.380807,-1.097190,-1.094770,-0.150226,-0.369728,-1.086170,-1.089670,-0.133733,-0.182462,-1.084080,-1.089380,6.000000
0.130567,-0.000754,-0.977544,-0.655274,0.145732,0.014058,-0.953484,-0.799124,0.835109,0.201787,-0.458399,-0.431903,0.140852,0.003850,-0.847338,-0.812893,0.454815,0.017819,-0.595521,-0.800241,0.173983,-0.140436,-0.586665,-0.589975,-0.220270,-0.162423,-0.668355,-1.020800,0.093531,0.021577,-0.658790,-0.859772,0.107070,-0.139822,-0.395020,-0.841522,6.000000
1.092800,0.688241,0.047072,-0.086594,1.397290,0.708297,0.300393,0.126860,1.133340,0.724268,0.085444,-0.068981,1.401770,0.699930,0.596373,0.019509,1.122130,0.710679,0.063142,-0.183544,1.140760,0.902726,0.308597,0.028664,1.268800,0.755837,0.306367,-0.084811,0.988918,0.588827,0.303606,-0.081627,1.007760,0.776045,0.320434,-0.068538,3.000000
