-0.012309,-0.010743,-0.060484,-0.164700,0.225592,0.050542,0.214828,0.878307,0.765009,-0.515195,0.587594,0.514751,-0.019764,1.073980,0.509627,0.122908,20.000000
0.510372,-0.010743,0.932282,-0.164700,-0.230933,-0.936608,0.644870,-0.603192,-0.075037,0.690363,0.967667,0.514751,1.266390,-0.865605,-1.048570,-0.495341,14.000000
0.510372,1.199710,0.435899,1.161920,0.682118,0.050542,-1.075300,3.100560,-0.075037,-0.515195,2.107890,0.034125,-0.019764,0.427452,-1.438120,0.122908,21.000000
-0.012309,-0.010743,-0.556867,1.604120,0.225592,0.050542,-0.215215,0.507932,-0.915083,-0.113343,0.967667,0.995377,-0.019764,-0.219076,0.899176,0.122908,17.000000
-1.580350,-0.918580,-1.053250,-1.049110,-1.143980,-0.443033,-1.505340,-1.343940,0.765009,-0.113343,-1.692850,0.995377,-1.305910,-0.865605,-0.659019,0.122908,12.000000
-0.534990,-1.221190,-0.060484,-1.491320,-0.687459,0.050542,0.644870,-0.603192,-0.495060,0.690363,-0.172553,-0.927128,0.837670,0.427452,-1.048570,-0.495341,14.000000
-1.057670,-1.826420,-1.549630,-1.491320,-1.143980,-1.430180,-1.505340,-0.232818,1.185030,-2.122610,-1.692850,-0.927128,-1.305910,-0.865605,-1.048570,-1.113590,12.000000
-1.057670,-1.826420,-0.556867,-1.491320,-1.143980,0.050542,-2.365430,-0.973567,-1.755130,-0.917048,-1.692850,0.034125,-0.448481,-0.865605,-0.659019,-0.495341,1.000000
1.033050,1.199710,0.435899,1.161920,0.225592,-1.430180,1.935000,-0.603192,0.765009,1.494070,1.347740,-1.888380,-0.877198,1.720510,-0.659019,-2.350090,20.000000
-0.534990,0.291870,-0.556867,0.277506,-0.230933,-0.936608,0.214828,1.248680,0.765009,0.690363,0.587594,2.437260,-0.448481,1.073980,0.120078,0.741157,3.000000
-0.012309,-0.313355,-0.060484,-0.606905,-0.230933,1.531270,-0.645257,-0.232818,0.344986,0.690363,-1.312770,-0.446502,-0.019764,-0.219076,-0.269470,1.359410,8.000000
-0.534990,-0.010743,-0.060484,-0.164700,0.225592,0.544117,-0.645257,-0.603192,-0.075037,-0.917048,0.207520,0.034125,-0.448481,0.427452,1.678270,0.741157,24.000000
-1.580350,-2.129030,-2.046020,-1.933520,-1.600510,0.050542,-0.215215,-0.973567,1.605050,0.288510,-0.172553,0.034125,-1.305910,-0.219076,0.899176,0.122908,26.000000
-0.012309,-0.313355,0.435899,-0.606905,0.682118,0.050542,-0.215215,0.137557,-0.915083,-0.917048,-0.172553,0.995377,0.408953,-0.219076,1.288720,0.122908,7.000000
-0.534990,-0.615968,-0.060484,-0.606905,-0.230933,-0.443033,-1.505340,-0.232818,-0.495060,-1.318900,-0.932700,-0.446502,-0.019764,-2.158660,0.509627,-0.495341,17.000000
0.510372,1.804930,-0.556867,1.161920,-0.687459,1.037690,-0.645257,0.137557,-0.495060,1.494070,-0.932700,-0.446502,-0.019764,-0.219076,0.509627,1.359410,9.000000
-0.534990,-0.010743,-0.556867,-0.164700,-0.687459,0.050542,-0.215215,-1.714320,0.765009,1.895920,-0.172553,0.034125,-1.305910,-0.219076,-1.048570,-0.495341,9.000000
-1.057670,-2.129030,-1.053250,-1.933520,-1.600510,0.544117,0.644870,-0.232818,-1.335110,-0.917048,2.487960,0.034125,-0.448481,1.073980,-1.438120,0.122908,22.000000
1.555730,1.199710,1.925050,1.161920,1.595170,-0.443033,0.644870,-0.232818,0.765009,-1.318900,0.587594,0.995377,1.266390,1.073980,-1.048570,0.122908,21.000000
1.033050,1.502320,0.435899,0.719712,0.225592,-0.443033,1.074910,-0.603192,-0.075037,1.895920,-0.172553,-2.369010,-0.019764,1.073980,0.509627,-1.113590,16.000000
0.510372,1.199710,0.435899,1.161920,0.682118,-1.430180,1.074910,-0.232818,0.344986,1.092220,1.347740,-0.927128,-0.448481,1.073980,-0.269470,-1.731840,6.000000
-1.057670,-0.313355,-1.053250,-0.606905,-1.143980,0.050542,0.644870,3.470930,-1.335110,-0.515195,-0.932700,0.034125,-0.019764,-0.219076,-1.438120,0.122908,8.000000
-1.057670,-0.918580,-0.556867,-1.049110,-0.687459,0.050542,-2.365430,-0.973567,-1.335110,-0.515195,-1.692850,0.034125,-0.448481,-1.512130,-0.269470,-0.495341,1.000000
-1.580350,0.291870,-2.542400,0.277506,-1.600510,0.050542,-0.215215,-0.232818,-0.495060,-0.515195,-0.172553,0.034125,-1.305910,-0.219076,-1.438120,0.122908,9.000000
-1.057670,-1.221190,-1.053250,-1.933520,-0.687459,-0.936608,1.074910,-0.232818,-1.335110,0.288510,0.587594,-0.446502,0.837670,1.720510,-1.048570,-1.113590,23.000000
1.033050,0.897095,0.435899,-0.164700,-0.230933,2.518420,-1.935380,-0.603192,0.765009,1.092220,-1.692850,0.034125,-0.448481,0.427452,0.509627,3.214160,17.000000
4.169140,2.107550,3.414200,1.161920,1.595170,-1.430180,0.214828,-0.973567,-0.495060,-0.113343,1.347740,0.034125,2.981260,1.720510,-0.659019,-1.731840,23.000000
-0.012309,0.594482,0.435899,0.277506,0.225592,-0.936608,1.074910,-0.973567,1.185030,0.690363,0.967667,-0.927128,0.408953,1.073980,0.120078,-1.113590,6.000000
0.510372,-0.313355,1.428660,-0.606905,0.682118,1.037690,-0.645257,-0.603192,-0.075037,0.288510,-0.552627,-0.446502,2.123820,-1.512130,-0.659019,0.122908,13.000000
-1.580350,-1.221190,-1.549630,-1.933520,-1.143980,0.050542,-1.075300,-1.343940,0.765009,-0.113343,-1.312770,0.995377,-1.305910,-0.865605,-0.659019,0.741157,12.000000
0.510372,-0.615968,0.932282,0.719712,2.051690,1.037690,-0.215215,0.507932,-0.915083,-0.515195,0.207520,0.034125,1.266390,1.073980,0.899176,-1.731840,25.000000
-0.012309,1.199710,-0.556867,1.161920,-0.687459,-1.430180,-0.215215,1.248680,-1.335110,-0.917048,-0.932700,1.476000,0.408953,-0.219076,-0.659019,1.977660,11.000000
