-0.235923,-0.588975,-0.219906,-0.328526,-0.239892,1.259500,-0.071212,-0.254210,-0.323735,-0.440282,1.000000
-0.183182,-0.684859,-0.231247,-0.396791,-0.391785,1.183320,-0.070488,-0.269953,-0.353498,-0.535914,1.000000
-0.077700,3.647360,0.695676,1.390390,-1.151250,-0.556967,-0.072370,0.300763,1.282430,3.032350,1.000000
-0.130441,-0.379773,-0.171240,-0.260684,-0.071122,1.007540,-0.064119,-0.184936,-0.206807,-0.201203,1.000000
0.133264,-0.048537,-0.021942,-0.237495,-0.104876,-1.142920,-0.044287,0.012650,-0.051612,0.085693,1.000000
-0.024959,-0.693576,-0.226504,-0.415388,0.738974,-1.494500,0.633777,-0.248699,-0.365722,-0.631546,1.000000
-0.130441,-0.519241,-0.197635,-0.325823,-0.763079,0.280951,-0.072081,-0.243976,-0.287593,-0.368558,1.000000
-0.077700,-0.484374,-0.184025,-0.324911,-0.808084,-0.176095,-0.067304,-0.233742,-0.271117,-0.374535,1.000000
0.027782,-0.240305,-0.106489,-0.264397,-0.847464,-0.469073,-0.066580,-0.170767,-0.138245,-0.087640,1.000000
-0.235923,-0.667426,-0.231041,-0.377380,-0.200512,0.357125,-0.070199,-0.267592,-0.358813,-0.523960,1.000000
-0.077700,0.823137,0.094362,0.217890,-0.869967,0.075866,-0.068896,-0.009392,0.308738,0.808908,1.000000
-0.077700,0.247832,-0.028129,-0.020941,0.018889,0.193057,-0.055144,0.022883,0.067973,0.342703,1.000000
-0.077700,-0.371056,-0.159898,-0.277881,-0.037368,0.702839,-0.060934,-0.167618,-0.190331,-0.183272,1.000000
-0.235923,-0.501808,-0.207533,-0.274266,-0.464919,-0.146797,-0.069620,-0.244763,-0.316294,-0.404420,1.000000
1.768240,-0.754593,-0.219906,-0.445743,1.290290,0.327827,-0.054275,-0.225870,-0.334896,-0.446259,4.000000
-0.130441,-0.449507,-0.184437,-0.293253,0.519573,0.105164,-0.056736,-0.177852,-0.264208,-0.272927,1.000000
-0.024959,-0.327473,-0.139895,-0.278597,-0.352405,-0.568686,-0.061658,-0.162895,-0.203618,-0.153387,1.000000
0.080523,1.703530,0.458120,0.325564,0.238290,-0.451494,-0.027349,0.817163,0.892845,1.299020,1.000000
-0.235923,-0.667426,-0.231041,-0.377380,-0.414288,1.259500,-0.067883,-0.269953,-0.352435,-0.547868,1.000000
0.766157,3.324840,2.181020,0.165648,0.452065,0.591507,0.022883,3.876200,5.153270,3.414870,1.000000
-0.235923,-0.545391,-0.213719,-0.301396,-1.207510,-1.781610,-0.049788,-0.268379,-0.352435,-0.583730,1.000000
-0.130441,-0.641275,-0.220731,-0.382819,0.165156,-0.527669,-0.053117,-0.247912,-0.346589,-0.517983,2.000000
0.133264,1.302560,0.393575,0.150829,-0.729325,-0.996434,-0.058763,0.296040,0.622317,1.412580,1.000000
-0.024959,4.039620,0.893227,1.353130,2.409800,0.579788,0.218311,3.182680,2.205090,0.599714,2.000000
-0.130441,-0.170571,-0.131647,-0.162976,-0.206138,0.650103,-0.066001,-0.141641,-0.127084,0.031900,1.000000
0.080523,2.008610,0.544729,0.420568,-0.774330,-1.588250,-0.060210,0.410970,0.655801,1.938560,1.000000
0.713416,3.664800,2.276910,0.244140,2.685450,0.831749,0.469473,7.866500,5.633730,0.964310,2.000000
-0.288664,-0.711009,-0.238877,-0.395847,0.035766,-1.816770,0.127111,-0.276251,-0.383793,-0.631546,1.000000
-0.288664,-0.667426,-0.233722,-0.363278,-0.341154,0.269231,-0.063685,-0.272315,-0.365191,-0.571776,1.000000
-0.183182,-0.519241,-0.203821,-0.308366,-0.414288,0.532912,-0.064408,-0.239253,-0.296097,-0.428328,1.000000
0.238746,1.834280,0.680829,0.203429,-0.656191,-1.224960,-0.055868,0.606195,0.984793,2.237410,1.000000
-0.183182,-0.684859,-0.231247,-0.396791,-0.757453,-0.644860,-0.071357,-0.273889,-0.366254,-0.553845,1.000000
-0.024959,1.590210,0.313771,0.437928,-0.999357,-1.213240,-0.068462,0.121283,0.441079,1.442470,1.000000
-0.130441,-0.571541,-0.207533,-0.350250,-0.931849,-1.271830,-0.065422,-0.257358,-0.335959,-0.500052,1.000000
-0.183182,-0.693576,-0.232691,-0.401416,-0.464919,0.257512,-0.070778,-0.272315,-0.363065,-0.547868,1.000000
-0.024959,0.134515,-0.030603,-0.105980,-0.757453,0.152040,-0.065422,-0.094409,0.058938,0.229140,1.000000
-0.077700,-0.344906,-0.154330,-0.267003,0.716471,1.013400,-0.051090,-0.112514,-0.164819,-0.141433,1.000000
-0.077700,1.546630,0.248402,0.518276,-1.151250,-0.322584,-0.071502,0.021309,0.538341,1.197410,1.000000
-0.183182,-0.658709,-0.226917,-0.382819,-0.009240,0.005551,-0.067304,-0.259720,-0.352967,-0.500052,1.000000
-0.130441,-0.711009,-0.233928,-0.415388,0.125776,1.259500,-0.053841,-0.268379,-0.359876,-0.577753,1.000000
0.080523,1.102070,0.287376,0.138290,0.778353,-0.123359,-0.013308,0.747103,0.658990,0.844770,1.000000
-0.183182,-0.702293,-0.234134,-0.406074,-0.020491,-0.510090,-0.066290,-0.269953,-0.370506,-0.553845,1.000000
-0.130441,-0.414640,-0.177838,-0.276969,-0.031742,1.083710,-0.058473,-0.192021,-0.220626,-0.302811,1.000000
-0.130441,-0.231589,-0.143195,-0.191474,-0.268020,0.989957,-0.063685,-0.160533,-0.138245,-0.105571,1.000000
-0.446887,-0.632559,-0.240114,-0.171118,-0.251143,1.259500,-0.050222,-0.279400,-0.375821,-0.613615,1.000000
-0.077700,-0.606408,-0.210008,-0.375589,-0.763079,-1.670280,-0.066580,-0.254997,-0.346057,-0.482121,1.000000
2.928540,-0.754593,-0.206296,-0.446492,1.622200,0.726277,-0.052393,-0.185724,-0.298223,-0.338673,4.000000
-0.077700,-0.580258,-0.204440,-0.364711,-0.037368,0.269231,-0.062237,-0.229019,-0.302475,-0.404420,1.000000
-0.235923,0.056064,-0.128348,0.073151,-0.853090,0.070006,-0.069041,-0.189660,-0.149938,-0.123502,1.000000
-0.235923,-0.379773,-0.190211,-0.198249,-0.301774,-0.205393,-0.059342,-0.219573,-0.283873,-0.392466,1.000000
-0.077700,-0.057254,-0.093085,-0.147603,-0.200512,-0.252269,-0.047616,-0.092047,-0.099446,-0.129479,1.000000
-0.499628,-0.327473,-0.236403,1.245650,2.359170,1.259500,0.058349,-0.255784,-0.366254,-0.613615,2.000000
-0.024959,0.465751,0.047758,0.017784,-0.076748,-0.058904,-0.056302,0.111836,0.194999,0.665461,1.000000
-0.024959,1.450740,0.280777,0.385817,0.013263,-0.035466,-0.047327,0.460564,0.666430,1.287070,1.000000
0.027782,-0.562825,-0.190417,-0.373928,-0.048619,0.726277,-0.059487,-0.210127,-0.261019,-0.356604,1.000000
0.027782,1.494330,0.344909,0.324815,-0.706822,-1.529650,-0.062092,0.261403,0.406001,1.520170,1.000000
1.135340,2.270120,2.062450,-0.091715,-1.275010,-2.244520,-0.032706,0.962007,1.996220,1.759250,5.000000
-0.077700,-0.658709,-0.221143,-0.397280,-0.200512,0.655962,-0.054275,-0.254997,-0.333833,-0.535914,1.000000
2.242910,-0.362340,0.277478,-0.418450,-1.055610,-2.408590,-0.022138,0.074051,0.111555,-0.051778,5.000000
-0.024959,-0.440790,-0.166703,-0.320937,-0.414288,0.720418,-0.059776,-0.197531,-0.205744,-0.308788,1.000000
0.133264,2.775690,0.846623,0.574231,-0.493047,-0.633141,-0.052683,0.886436,1.514690,2.823150,1.000000
-0.077700,-0.623842,-0.213719,-0.382819,0.845861,0.064147,0.020567,-0.221935,-0.325329,-0.571776,1.000000
-0.024959,-0.231589,-0.117212,-0.242771,-0.419913,0.644243,-0.058184,-0.142428,-0.094131,-0.135456,1.000000
-0.183182,-0.702293,-0.234134,-0.406074,-0.200512,0.978238,-0.069765,-0.271528,-0.362002,-0.547868,1.000000
-0.024959,-0.693576,-0.226504,-0.415388,-0.104876,0.614945,-0.061948,-0.260507,-0.346589,-0.529937,1.000000
-0.077700,0.186815,-0.041120,-0.046280,-1.016230,-0.094061,-0.068462,-0.140066,0.014293,0.115578,1.000000
-0.130441,-0.580258,-0.209183,-0.354321,-0.116127,-0.363601,-0.061079,-0.237678,-0.323203,-0.446259,1.000000
-0.130441,-0.667426,-0.225680,-0.395033,0.412685,1.148170,-0.061079,-0.251848,-0.339679,-0.500052,1.000000
-0.235923,-0.423357,-0.196398,-0.225412,-0.768705,0.831749,-0.071212,-0.243189,-0.272712,-0.374535,1.000000
-0.077700,-0.414640,-0.169178,-0.295957,0.086397,0.187198,-0.055578,-0.173916,-0.229661,-0.272927,1.000000
-0.077700,-0.458224,-0.178457,-0.314065,-0.875592,-0.463214,-0.067738,-0.232168,-0.268991,-0.362581,1.000000
-0.130441,-0.153138,-0.128348,-0.154834,-0.959977,-0.287427,-0.071936,-0.198319,-0.168540,-0.093617,1.000000
0.080523,0.457034,0.104260,-0.062565,-0.178010,-0.152657,-0.046024,0.164578,0.293325,0.492128,1.000000
-0.183182,-0.379773,-0.180725,-0.233945,-0.397411,1.224340,-0.058473,-0.212488,-0.223815,-0.374535,1.000000
-0.024959,-0.240305,-0.119274,-0.246028,-0.583058,-0.756192,-0.058328,-0.158959,-0.177575,-0.189249,1.000000
-0.130441,-0.388490,-0.172889,-0.264755,0.564578,1.001680,-0.047906,-0.155023,-0.211059,-0.290857,1.000000
-0.024959,1.450740,0.280777,0.385817,-0.031742,-0.117500,-0.048919,0.442458,0.647297,1.316950,1.000000
-0.077700,1.407160,0.218707,0.460368,-1.021860,-0.662439,-0.070778,0.044925,0.412378,1.257180,1.000000
-0.077700,-0.074687,-0.096797,-0.154834,-0.116127,0.831749,-0.058039,-0.088111,-0.034604,0.049831,1.000000
-0.183182,1.337430,0.103641,0.682654,-0.841838,-1.506220,-0.066580,0.004778,0.083386,0.737184,1.000000
-0.288664,-0.763310,-0.245064,-0.434930,2.989240,0.673541,0.040254,-0.280974,-0.389108,-0.631546,4.000000
0.133264,1.546630,0.468636,0.220951,0.182033,-0.721034,-0.019532,0.807717,0.828003,1.071900,1.000000
-0.077700,-0.615125,-0.211863,-0.379204,-0.526801,-0.832366,-0.068028,-0.251061,-0.335427,-0.452236,1.000000
-0.130441,-0.623842,-0.217431,-0.374677,0.193284,0.855187,-0.063829,-0.242402,-0.322672,-0.446259,1.000000
0.080523,-0.153138,-0.068959,-0.252542,1.515320,0.779013,-0.001437,0.145686,0.027580,-0.099594,1.000000
-0.130441,3.795550,0.618965,1.689400,-1.539420,-1.998420,-0.070633,0.025245,0.597337,1.137640,1.000000
-0.024959,-0.623842,-0.210008,-0.389333,0.862738,-0.076483,0.033740,-0.214063,-0.320014,-0.571776,1.000000
0.924380,0.413450,0.543904,-0.288596,-0.583058,-1.295270,-0.016927,0.511731,0.755721,0.563852,1.000000
-0.130441,-0.414640,-0.177838,-0.276969,-0.549304,0.163759,-0.067738,-0.216424,-0.248795,-0.284881,1.000000
-0.077700,-0.475657,-0.182169,-0.321296,0.069520,0.122742,-0.059052,-0.193595,-0.258893,-0.302811,1.000000
-0.183182,0.186815,-0.086899,0.068494,-0.644940,0.573929,-0.068317,-0.132981,-0.029289,0.145463,1.000000
-0.130441,-0.676142,-0.227329,-0.399104,0.210161,0.650103,-0.063106,-0.257358,-0.348183,-0.512006,1.000000
-0.235923,-0.597692,-0.221143,-0.333965,-0.959977,-1.998420,-0.065856,-0.268379,-0.364128,-0.547868,4.000000
-0.077700,-0.606408,-0.210008,-0.375589,0.519573,1.259500,-0.052538,-0.222722,-0.298223,-0.446259,1.000000
-0.024959,-0.641275,-0.214132,-0.395847,0.423936,1.259500,-0.057894,-0.232168,-0.308853,-0.446259,1.000000
-0.235923,-0.623842,-0.224855,-0.350250,-0.352405,0.011411,-0.070923,-0.262081,-0.348715,-0.488098,1.000000
-0.077700,0.108364,-0.057823,-0.078850,-1.044360,0.111023,-0.071647,-0.155810,-0.001652,0.151440,1.000000
-0.183182,-0.702293,-0.234134,-0.406074,-0.374908,0.327827,-0.064988,-0.273102,-0.365722,-0.571776,1.000000
-0.235923,-0.536675,-0.212482,-0.295957,0.002012,-0.029606,-0.064408,-0.239253,-0.324266,-0.428328,1.000000
-0.394146,-0.754593,-0.245270,-0.415388,2.302910,-0.041325,0.011302,-0.282549,-0.390171,-0.631546,1.000000
-0.077700,-0.597692,-0.208152,-0.371974,0.339552,-0.076483,-0.046603,-0.224296,-0.316294,-0.476144,1.000000
-0.394146,1.712250,-0.070196,2.656970,0.210161,-2.098030,1.169400,-0.014115,-0.199366,-0.613615,2.000000
0.133264,1.206670,0.364087,0.123243,-0.723699,0.866907,-0.046313,0.270850,1.075680,0.767069,1.000000
-0.024959,-0.667426,-0.220318,-0.405618,-0.774330,0.087585,-0.064553,-0.264443,-0.338616,-0.535914,1.000000
-0.288664,-0.754593,-0.244033,-0.428416,1.301540,0.866907,-0.046603,-0.280974,-0.386450,-0.619592,1.000000
-0.341405,0.413450,-0.134121,0.667542,-1.100620,-0.955417,-0.042549,-0.213275,-0.212653,-0.464190,1.000000
-0.183182,-0.606408,-0.218256,-0.354907,-0.785582,0.462597,-0.072805,-0.262869,-0.329581,-0.476144,1.000000
-0.499628,-0.432074,-0.238877,0.854815,-1.089370,1.259500,-0.073094,-0.282549,-0.372632,-0.601661,1.000000
-0.130441,-0.536675,-0.200934,-0.333965,0.412685,0.058287,-0.054130,-0.210127,-0.299286,-0.398443,1.000000
0.186005,1.529190,0.517921,0.168547,-0.082373,-1.289410,-0.025323,0.747103,0.720642,1.119710,1.000000
-0.130441,-0.126988,-0.123398,-0.142620,-0.791207,-0.721034,-0.070199,-0.180213,-0.182890,-0.039824,1.000000
-0.130441,-0.580258,-0.209183,-0.354321,0.525198,1.259500,-0.062671,-0.221147,-0.296097,-0.368558,1.000000
-0.077700,-0.623842,-0.213719,-0.382819,1.470310,0.931362,0.015500,-0.207765,-0.312573,-0.553845,1.000000
0.133264,1.197960,0.361406,0.120768,-0.802459,0.304389,-0.045011,0.237787,0.918888,0.647530,1.000000
-0.077700,-0.004953,-0.081950,-0.125880,-0.386159,-1.324570,-0.058473,-0.099132,-0.155784,0.019946,1.000000
-0.024959,1.415880,0.272529,0.372789,0.047017,-0.058904,-0.048340,0.459776,0.644108,1.334880,1.000000
-0.024959,-0.484374,-0.177014,-0.337222,-0.504298,0.087585,-0.063106,-0.213275,-0.249326,-0.332696,1.000000
-0.024959,-0.493091,-0.179076,-0.340479,0.142653,-0.820647,-0.042984,-0.185724,-0.280684,-0.398443,1.000000
-0.183182,-0.632559,-0.222586,-0.368847,-0.605560,0.966519,-0.063685,-0.263656,-0.333833,-0.535914,1.000000
-0.235923,-0.580258,-0.218668,-0.323120,-0.481796,0.620805,-0.073963,-0.257358,-0.328518,-0.428328,1.000000
-0.183182,-0.623842,-0.221143,-0.364222,-1.134370,-2.039440,-0.051959,-0.271528,-0.364659,-0.589707,1.000000
-0.183182,-0.649992,-0.225473,-0.378162,0.176407,0.814170,-0.068317,-0.254997,-0.342337,-0.470167,1.000000
-0.077700,1.590210,0.257681,0.536352,-0.560555,-0.521809,-0.062092,0.230703,0.511767,1.406610,1.000000
-0.024959,1.494330,0.291088,0.402102,-1.044360,-1.582390,-0.068462,0.087433,0.319899,1.281090,1.000000
-0.183182,-0.580258,-0.213926,-0.340935,-0.256769,0.316108,-0.065711,-0.247125,-0.322140,-0.452236,1.000000
0.027782,-0.161855,-0.086074,-0.237723,0.007637,-0.346022,-0.055144,-0.060560,-0.092537,0.079716,1.000000
-0.077700,1.581490,0.255826,0.532737,-0.476170,-0.633141,-0.062092,0.256680,0.483598,1.502240,1.000000
-0.130441,-0.728443,-0.237228,-0.423531,0.035766,1.259500,-0.066290,-0.273889,-0.368380,-0.571776,1.000000
0.027782,-0.702293,-0.226711,-0.421316,0.542075,-0.099921,-0.034588,-0.251848,-0.353498,-0.565799,1.000000
-0.130441,-0.423357,-0.179488,-0.281040,-0.256769,-0.832366,-0.066001,-0.204616,-0.281747,-0.254996,1.000000
-0.183182,-0.649992,-0.225473,-0.378162,-1.432530,-2.871490,-0.055288,-0.278613,-0.377415,-0.607638,5.000000
0.133264,-0.057254,-0.024623,-0.240003,0.024514,-0.920259,-0.039365,0.029181,-0.033541,0.049831,1.000000
0.027782,-0.702293,-0.226711,-0.421316,-0.144256,-0.931978,-0.040812,-0.261294,-0.360939,-0.577753,1.000000
0.027782,0.003763,-0.042976,-0.181476,0.570204,-0.392899,-0.023441,0.077987,-0.016002,-0.033847,1.000000
-0.183182,-0.737160,-0.239908,-0.424703,0.817733,0.087585,0.040254,-0.273889,-0.379010,-0.625569,1.000000
-0.130441,-0.649992,-0.222380,-0.386890,-0.481796,-0.791349,-0.057170,-0.261294,-0.352435,-0.547868,1.000000
-0.077700,0.692386,0.066523,0.163629,-0.087999,-0.252269,-0.053407,0.134665,0.206160,0.629599,1.000000
