0.478111,0.050374,-0.799109,-0.564607,-0.089194,0.065780,-0.792329,-0.773768,0.224964,0.081926,-0.777973,-0.552675,0.119002,-0.032111,-0.743794,-0.673002,0.138135,-0.019013,-0.492748,-0.457315,0.525788,0.168889,-0.478703,-0.659466,0.714082,0.146226,-0.618188,-0.618182,0.440881,0.156309,-0.608304,-0.614478,0.461604,-0.006736,-0.603908,-0.824769,6.000000
-0.107985,-0.037634,-0.739129,-0.671585,0.501106,0.328802,0.049645,-0.079111,0.521307,0.695602,0.301392,-0.075051,-0.173881,-0.514856,-1.343010,-1.098480,0.433094,0.156290,-0.193821,-0.191977,0.748578,0.694610,0.059580,-0.183874,-0.751354,-0.732162,-1.995310,-1.465450,-0.445779,-0.720419,-1.982160,-1.459260,-0.431401,-0.709641,-1.564250,-1.248150,4.000000
-0.474295,0.578425,0.340514,0.237727,-0.679494,0.591823,0.651055,0.401806,-0.664066,0.827105,0.901040,0.402573,-0.906088,0.055662,-0.084660,0.018408,-1.189180,0.068639,0.164892,0.020294,-0.885216,0.256509,0.418435,0.027500,-1.190990,-0.029451,0.279933,-0.088643,-1.184660,-0.019037,0.048756,0.124705,-1.398820,-0.358188,-0.483866,-0.454311,1.000000
-0.474295,1.106480,1.060280,0.933084,-0.458132,0.898682,1.072040,0.722417,-0.441809,1.133940,0.781110,0.508712,-0.466764,0.845609,1.173690,0.390706,-0.451783,0.857500,1.181250,0.604037,-0.142582,0.869850,1.195960,0.608779,-0.458267,0.805018,1.178050,0.599759,-0.445779,0.813855,0.885014,0.599895,-0.133733,1.003690,0.896626,0.762909,1.000000
-1.426700,-1.797800,0.640416,1.735420,-1.860090,-2.169900,1.793740,3.233870,-1.997610,-2.372780,2.160300,3.586740,-1.418630,-1.919210,0.934002,1.613970,-1.410400,-1.640560,0.702961,1.771520,-1.850640,-2.284480,1.913670,3.145270,-1.703890,-1.961910,1.357680,2.029520,-1.184660,-1.684820,0.526618,1.075080,-1.398820,-2.071520,1.136710,2.403510,2.000000
0.917683,0.886455,0.760376,0.344705,0.943832,0.723334,0.290209,0.348371,0.669479,0.564100,0.301392,-0.075051,0.997652,0.670065,0.634395,0.177964,0.728053,0.506895,0.344248,0.179496,0.748578,0.519369,0.358626,0.027500,1.153710,1.200290,0.878681,0.387943,1.179760,0.989200,0.885014,0.599895,0.982523,0.827964,0.896626,0.392451,3.000000
-0.913867,-1.401770,-1.698810,-1.152990,-0.900857,-1.073980,-1.273460,-1.147810,-0.664066,-0.926258,-1.017830,-0.924161,-1.198970,-1.568120,-1.702530,-1.258040,-0.967961,-1.421430,-1.688460,-1.253330,-0.662426,-1.276840,-1.435650,-1.029370,-1.337530,-1.698390,-0.857687,-0.618182,-1.332440,-1.684820,-1.504300,-1.089670,-1.026740,-1.412550,-1.504230,-1.089380,5.000000
-0.181247,-0.389668,-1.518870,-1.313450,-0.162981,-0.372589,-1.514020,-1.308120,-0.441809,-0.487917,-1.317660,-1.295650,0.631548,0.143433,-0.683873,-0.460260,0.064395,-0.194315,-1.150390,-0.881855,-0.216846,-0.356832,-1.136600,-1.240750,0.420995,0.321904,-0.378689,-0.565229,0.145328,0.200145,-0.369373,-0.772875,-0.133733,-0.270325,-1.024060,-0.983537,6.000000
0.038539,-0.213651,-0.919070,-0.885541,0.058381,-0.372589,-1.393740,-1.254680,-0.219551,-0.531751,-1.557520,-1.454850,-0.173881,-0.119882,-1.043400,-0.992114,0.138135,-0.281966,-0.791676,-0.987990,0.154471,-0.269212,-0.777749,-0.976528,0.640810,0.365823,-0.139190,-0.141597,0.958099,0.594673,-0.130442,-0.139289,0.982523,0.388648,-0.363823,0.021992,6.000000
0.697897,1.018470,0.580435,0.505172,0.722469,1.030190,0.590914,0.241500,1.113990,1.046270,0.841075,0.243365,1.217310,0.713951,0.514553,-0.087963,0.949272,0.901326,0.762747,0.338699,0.971368,0.913660,0.777291,0.344562,0.420995,0.014468,-0.558314,-0.406367,0.736434,0.507000,0.347420,0.019108,1.056940,0.871895,0.656540,0.180760,3.000000
0.697897,0.314400,-0.199307,-0.190184,0.722469,0.328802,-0.190919,-0.399721,0.447221,-0.181079,-0.598079,-0.393467,0.338665,0.318977,-0.204502,-0.673002,0.949272,0.331593,-0.193821,-0.085842,0.971368,0.344129,0.059580,-0.236718,-0.165180,0.014468,-1.037310,-0.777044,0.440881,0.331654,-0.130442,-0.192088,0.759272,0.520443,0.116348,-0.189698,4.000000
1.357260,1.018470,0.580435,0.237727,1.386560,1.205540,0.590914,0.508676,1.410340,1.046270,0.841075,0.243365,0.338665,-0.207654,0.035183,-0.087963,1.244230,0.726023,0.523605,0.126429,1.565470,1.132710,0.538054,0.344562,-0.165180,-0.600404,0.100309,0.017265,0.736434,0.507000,-0.130442,-0.403283,1.726690,1.091550,0.656540,0.392451,3.000000
-0.694081,-0.389668,-0.199307,-0.243673,-0.384344,-0.679448,0.290209,0.294936,-0.367723,-0.838589,0.541251,0.508712,-0.759647,-0.383198,-0.623951,-0.194333,-0.746742,-0.851700,0.045321,0.497902,-0.736689,-1.101600,0.298817,0.925841,-1.264260,-1.215280,-1.157060,-0.459321,-0.741333,-0.720419,-0.668037,-0.456082,-0.431401,-0.533914,-0.423844,-0.083853,5.000000
-1.867910,-2.239990,0.649787,2.963600,-1.842030,-2.242220,0.897477,2.956250,-1.848930,-2.236460,0.931421,2.627010,-1.639270,-2.258410,0.716682,2.516720,-1.621290,-2.104060,0.721804,2.334630,-1.833940,-2.096360,0.965122,2.348560,-1.188160,-1.386770,0.306367,1.631160,-1.398780,-2.029250,0.844954,2.356560,-1.919490,-2.015170,1.155130,2.353480,2.000000
-0.181247,-0.301660,-1.458890,-1.206470,-0.458132,-0.460263,-1.032890,-1.361550,-0.441809,-0.268747,-1.197730,-1.189510,-0.466764,-0.383198,-1.283090,-1.470780,-0.156824,-0.369618,-1.269960,-1.306400,-0.142582,-0.532073,-1.256220,-1.293590,-0.384995,-0.292968,-1.516310,-1.359540,-0.371891,-0.282055,-1.265360,-1.142470,-0.356984,-0.270325,-1.264140,-1.142310,6.000000
1.650300,1.018470,1.120260,0.291216,1.681710,1.249380,0.831479,0.508676,1.706680,1.046270,1.140900,0.296435,1.729860,1.021150,0.814159,0.231149,1.391710,1.032800,0.583390,0.020294,1.119890,0.694610,0.597863,-0.183874,1.226980,1.112450,0.279933,-0.088643,1.253650,0.901528,0.765549,0.124705,1.280190,0.915827,0.296412,0.127838,4.000000
-1.866270,-2.193840,1.480140,2.858690,-1.860090,-2.169900,1.493030,2.859820,-1.849440,-2.153610,1.500690,2.843760,-1.857960,-2.314180,1.533210,2.996790,-1.852840,-2.297950,1.539960,2.992080,-1.627850,-2.153050,1.554810,2.775370,-1.923700,-2.313260,1.716930,2.770870,-1.923550,-2.386200,1.721270,2.606250,-1.696490,-2.291180,1.136710,2.244740,2.000000
0.478111,0.050374,-0.799109,-0.778563,0.796257,0.460313,-0.311201,-0.346286,0.817650,0.257262,-0.298255,-0.552675,-0.100660,-0.207654,-1.223160,-1.045300,0.506834,0.156290,-0.971032,-0.457315,0.822841,0.168889,0.059580,-0.236718,0.420995,-0.029451,-0.857687,-0.829998,0.440881,-0.019037,-0.847235,-0.614478,0.759272,0.520443,-0.183759,-0.401389,6.000000
0.944762,0.602117,0.348430,0.016802,1.765390,1.012030,0.897477,0.384077,1.804340,1.420910,0.931421,0.397633,1.105080,1.221990,0.415909,0.227610,1.122130,1.013810,0.721804,0.227587,1.735700,1.033120,0.726386,0.234876,1.417700,1.061920,0.550048,0.279184,1.436610,1.068810,0.844954,0.125878,1.458110,1.081330,0.857025,0.292188,3.000000
-0.474295,0.138383,0.040613,0.237727,-0.458132,0.504150,0.290209,0.508676,-0.441809,0.695602,0.841075,0.508712,-0.466764,0.538407,0.514553,0.337520,-0.230563,0.550721,0.762747,0.338699,-0.216846,0.738420,0.777291,0.503092,-0.165180,0.673259,0.639182,0.599759,-0.150226,0.857691,0.885014,0.599895,0.163936,0.871895,0.896626,0.815832,1.000000
-0.683628,-0.345251,0.107344,0.016802,-0.664096,-0.333061,0.121268,0.023973,-0.656024,-0.320695,-0.095837,-0.120827,-0.378350,-0.257180,-0.305946,-0.344667,-0.657383,-0.242003,-0.296129,-0.337718,-0.867162,-0.053505,-0.526981,-0.332209,-0.369177,-0.162423,-0.180994,-0.084811,-0.652626,0.021577,0.063007,-0.081627,-0.643508,0.034628,-0.156535,0.137591,1.000000
0.038539,-0.213651,-1.158990,-1.046010,0.058381,-0.197242,-1.153180,-1.040940,-0.219551,-0.181079,-0.658044,-1.030300,-0.466764,-0.295426,-1.223160,-0.992114,-0.156824,-0.281966,-1.449320,-1.200260,-0.142582,-0.269212,-1.196410,-0.976528,-0.458267,-0.380807,-0.857687,-1.306580,-0.445779,-0.194383,-0.847235,-1.089670,-0.133733,-0.182462,-1.024060,-0.930615,6.000000
1.430520,0.974463,0.640416,0.398194,1.755490,1.205540,0.891620,0.401806,1.780770,1.396950,0.661181,0.402573,1.656640,1.196700,0.934002,0.443891,2.055370,1.383410,0.942103,0.444834,2.382370,1.395570,1.255760,0.608779,1.666620,1.024610,0.818806,0.282035,1.696980,1.033040,1.123950,0.494297,2.098780,1.267280,1.376800,0.286606,3.000000
-1.867910,-2.110800,1.131960,1.981330,-1.547550,-1.981880,1.136310,1.978830,-1.550700,-2.105840,1.173130,2.004860,-1.490920,-2.127890,1.077610,2.204570,-1.695430,-2.190670,1.081070,2.180460,-1.685200,-2.183290,1.084490,2.039240,-1.709340,-1.998940,0.915569,1.943160,-1.697240,-2.116520,1.506600,2.512190,-1.694320,-2.189620,1.512860,2.920330,2.000000
-0.165504,-0.474437,-1.098090,-0.810369,-0.148751,-0.463231,-1.072900,-0.799124,0.164099,-0.451315,-1.304380,-0.794825,-0.230006,-0.344190,-0.907492,-0.656817,-0.212504,-0.501825,-0.894913,-0.646066,-0.197855,-0.488156,-1.123820,-0.847740,-0.145817,-0.424782,-0.546515,-0.396806,-0.428779,-0.545672,-0.779090,-0.392885,-0.418334,-0.532337,-0.991232,-0.532328,5.000000
-0.181247,0.490417,0.040613,0.237727,-0.162981,0.504150,0.290209,0.241500,-0.145465,0.520266,0.601216,0.243365,-0.247102,0.713951,0.754238,0.337520,-0.451783,0.726023,0.762747,0.497902,-0.439636,0.738420,1.076340,0.503092,-0.458267,0.848937,1.178050,0.387943,-0.150226,0.682346,0.885014,0.599895,-0.431401,0.696169,0.896626,0.604141,1.000000
-0.181247,-0.389668,-0.859090,-0.618096,-0.162981,-0.372589,-0.190919,-0.185981,0.447221,-0.005742,-0.178326,0.031088,-0.979309,-1.524230,0.274868,0.922559,-1.484140,-1.903520,0.762747,1.665390,-1.702110,-2.153050,1.375380,2.246930,-1.703890,-2.269340,1.178050,2.559060,-1.701880,-2.167020,1.183680,2.553450,-1.994160,-2.159380,1.196730,2.562280,2.000000
