-0.245752,-1.029320,-0.909958,-0.922885,-0.080797,-1.974660,1.712040,1.130910,0.124336,-2.267920,2.282020,-0.220071,0.582399,0.678979,-0.247549,1.834380,-0.360270,0.427916,0.436712,-0.525617,1.000000
-0.093291,-0.226052,-0.849972,-0.551366,-0.617746,0.934721,-3.248640,-2.657860,-0.394688,0.432515,-0.590303,-1.956690,0.215958,0.123507,-0.750971,-0.755812,-0.680036,-1.551280,0.438823,1.875690,1.000000
-0.064440,-0.582335,0.355218,0.707816,0.576102,1.045920,0.586740,0.431153,-0.475659,1.312690,0.346587,0.084679,0.091266,-0.385096,0.620524,0.344645,-0.157707,0.074653,-0.399362,-0.724952,2.000000
0.623115,1.375610,1.852760,-0.450818,-1.178340,1.783550,-2.219990,-2.670070,-1.420390,-0.241023,0.225602,0.699825,-1.490240,-0.857659,0.102646,-1.351060,2.805550,-0.370011,0.614162,0.331084,1.000000
0.090419,-0.987361,-0.590261,-0.069497,0.559130,0.713697,0.295205,0.691750,0.459080,0.982363,-0.335729,0.098109,0.458145,0.073660,-0.573443,-0.773608,-0.280155,0.619986,0.480339,0.884043,2.000000
2.085660,0.284319,-0.436972,-1.677620,0.296917,-2.219000,-1.798360,-0.463920,-0.498000,-0.919701,0.105935,-2.010160,0.262819,0.405550,0.201598,-0.020556,0.260813,-1.330050,-0.745753,-0.761791,1.000000
-0.224729,0.837538,0.520701,0.522467,-0.161845,1.035900,1.012900,-0.954689,0.231906,1.144960,1.102350,-0.064621,-0.911832,-0.201543,0.681590,1.156810,0.436144,0.707642,-0.477787,0.369386,2.000000
-0.515193,-0.045406,0.291537,-1.667950,-1.593050,-0.744911,1.611240,-1.761650,-1.452120,-0.423163,-0.512093,0.712439,1.774130,-0.106853,0.378129,-0.922887,-1.487440,0.809846,1.684940,-0.352496,1.000000
-1.930330,0.433272,-0.736222,1.321660,0.520418,0.023013,0.353922,0.262272,-1.121320,0.748055,1.123360,-0.480200,-0.555527,-1.009160,0.821107,2.702930,-0.620266,1.085210,-3.479080,-0.990075,1.000000
0.386754,0.351316,-1.005230,-1.415880,-1.984370,-0.467853,-1.935650,-0.205284,-0.078028,-0.733499,1.377740,-0.072905,2.277650,-1.469690,-1.237570,-0.150918,-0.173692,-0.446311,0.619727,0.246400,1.000000
