-1.121910,-3.067310,0.152133,-1.572900,0.747890,0.400169,1.581750,1.806960,0.768105,1.417730,0.311941,0.407986,0.455767,-0.475589,0.173031,-0.797669,2.000000
-1.121910,-0.515143,-0.685770,0.871269,0.375687,0.948067,0.082404,0.437069,-0.983659,-0.075350,-1.600220,-1.083150,-0.163708,-1.017370,1.280620,-0.797669,3.000000
-1.121910,0.731265,-0.381078,0.667588,0.576104,1.203750,1.581750,1.806960,0.293050,1.781900,-0.388287,0.735308,-1.004420,-0.234796,-0.549307,-0.797669,8.000000
1.098840,0.909323,0.228306,-0.554496,-1.227650,-0.586048,-1.677700,-0.215257,-0.152314,-0.002517,1.039100,0.189771,1.827460,-0.114400,1.184300,-0.797669,5.000000
-1.121910,-0.337085,-0.457251,0.871269,0.089377,0.911541,-0.178352,0.567535,-0.864895,0.070316,-1.169310,-0.974042,-0.119460,-1.077570,1.280620,-0.658047,3.000000
-0.161584,-0.752554,0.647257,0.871269,0.719259,0.217536,0.147593,-0.313106,-1.072730,-0.985766,-1.654080,-1.155890,-0.163708,-1.077570,1.280620,-0.630123,3.000000
-0.341645,-1.227380,-0.228732,0.871269,0.404318,0.436696,-0.276135,-0.280490,-1.666550,-0.840099,-1.654080,-1.010410,-0.207956,-0.957174,1.280620,-0.797669,3.000000
0.086735,0.945581,-0.864259,-0.761072,-1.474940,-0.983751,-0.121285,-0.470579,1.245160,-0.033469,0.623449,1.154190,1.024880,-0.002630,0.750520,-0.824677,5.000000
0.528650,0.909323,-0.190646,0.056546,-1.199020,-0.257309,-1.677700,-0.476188,-0.953968,-1.095020,0.823646,-1.301360,2.004450,-0.325093,-0.380762,-0.350880,7.000000
-1.121910,-0.159026,-1.142810,0.820349,0.089377,1.240280,1.516560,1.806960,1.272850,1.672650,0.446600,0.698939,0.323023,-0.234796,0.245265,-0.797669,8.000000
1.579010,-1.939610,1.485160,0.871269,-1.456700,1.240280,-1.058400,0.176139,0.263359,-1.095020,-1.223170,-1.301360,-0.915927,0.457483,1.280620,1.603820,9.000000
0.078497,0.493854,2.284980,0.871269,0.318425,1.057650,-1.449540,1.122010,-0.449223,1.089980,0.769782,0.117033,0.278774,-0.776579,-1.127180,-0.797669,6.000000
-1.080080,0.334877,0.721463,0.797872,-0.012348,1.159350,-1.505050,1.052760,-0.236781,0.713191,1.102740,-0.029763,0.013186,-0.640200,-1.143680,-0.824677,6.000000
