0.833384,0.214555,-1.807560,-0.451137,-0.186418,1.242280,0.059330,1.803840,-0.106940,0.952478,0.339501,0.716823,2.017410,1.911270,-0.358878,-0.168659,1.177570,0.377252,-0.059210,1.192090,1.000000
0.691731,-0.436045,-1.228420,-0.580272,-0.343301,0.423756,0.235692,-0.986753,-0.268309,-1.038640,-2.065710,-1.049160,0.377126,-0.570036,-1.068350,-0.851888,-1.470690,-0.679043,-0.989054,-1.014440,2.000000
0.702067,-0.384294,-0.670166,0.392336,-0.583643,-1.518390,-2.238790,-1.043390,-0.871867,-0.364443,-1.407670,0.282323,-0.375618,-2.333700,-0.974881,1.463940,-0.726251,0.218767,0.380349,-1.459450,2.000000
-1.117550,0.998061,-0.141002,-0.374926,-0.500549,0.119400,-1.062170,1.152840,0.872507,0.289751,1.693570,2.046260,0.357485,0.689969,-0.722507,0.347586,0.495924,3.189090,-0.392824,1.090560,1.000000
-0.902442,-0.918724,-0.886103,-0.686857,-0.015306,-1.268560,-0.403091,-1.637020,0.270501,0.660156,-1.629010,0.835963,0.032763,1.143740,0.022080,0.435248,-0.406906,0.253684,-0.770008,-1.781870,2.000000
-0.886938,-2.669760,-1.722230,-0.371981,-2.200090,-0.066850,0.735731,-0.964044,-0.175707,0.140012,0.981593,-2.189320,-2.363700,-1.375270,0.132505,-0.835301,-0.508633,-0.268448,-0.273394,-0.947522,2.000000
-0.683641,1.532220,0.109727,-0.441104,0.931010,1.910730,-0.056952,-0.191018,-0.008584,1.292050,0.331525,-0.361923,-0.317808,0.038568,0.948251,-0.852815,-1.489880,0.132468,1.550060,-0.607796,1.000000
1.573490,0.877821,-0.482579,1.560530,2.120770,1.319830,-0.444047,1.351750,0.433970,-2.241050,0.558124,0.672632,0.658304,1.425960,0.902901,0.857251,-0.910876,1.490450,1.976320,-1.550170,1.000000
-0.559798,-0.261068,-0.290298,1.497480,1.927580,0.723362,1.650470,0.462624,1.108670,-0.830177,-0.850235,-0.232592,0.507385,-0.230297,-0.652639,0.922859,1.891940,1.342910,1.061610,2.086120,1.000000
0.622150,0.201074,-1.130850,0.378622,1.073850,-0.039812,0.145662,0.842388,-0.094611,-0.996249,0.625288,-0.763349,-0.971977,1.150460,-0.705086,-1.316890,0.091122,-0.821879,-0.494825,-0.779536,2.000000
0.090790,0.462544,-0.067090,-2.142780,-0.142363,-0.332659,-0.844854,-1.220780,-1.144650,0.763010,0.179976,-1.092610,-0.423979,-0.857164,-1.020510,-0.590013,-0.466772,1.442140,-1.587120,-0.057697,2.000000
0.155849,-0.314990,0.749989,-0.572817,0.449689,1.091570,-0.621131,0.043370,0.157807,1.719340,0.255297,-0.275394,-0.266760,0.211845,0.001433,1.442160,0.989291,-0.627934,0.701029,0.125486,1.000000
0.728736,-0.253196,-0.388142,0.097894,0.223120,-0.034605,0.898742,0.392672,-0.647850,-0.996708,-0.290716,0.115749,1.360090,-0.126349,0.512357,-0.310624,0.023396,-0.712966,-1.063440,-0.946058,2.000000
0.226722,0.343390,-1.179170,-0.383302,-0.418915,0.277241,0.668524,-1.333870,0.395980,-0.255808,-1.399060,-1.652450,0.583725,0.052743,-0.326340,-2.030420,-0.780816,-0.589941,-0.996392,-1.035500,2.000000
0.444692,-0.616812,-0.432967,1.057800,-0.051790,-0.712465,-0.594338,-0.127086,0.252236,-1.191310,-0.810716,0.905446,-1.010610,-0.496982,-0.151485,-0.298206,-0.253266,0.401223,-1.290470,-0.601754,2.000000
0.171076,0.206593,0.661350,0.733996,-1.256600,1.822220,-3.009010,0.857527,-0.965383,-2.192060,-1.989850,-1.777150,-1.300500,-0.972743,-0.401831,0.064212,0.629274,-0.175637,0.546926,-0.723327,2.000000
-0.825755,1.189690,0.924045,-0.571804,0.836880,0.789678,-0.732632,0.566412,-0.604837,2.369130,-0.210591,1.068500,0.274474,1.344370,-0.482023,-1.700620,0.315230,2.035190,-0.937686,0.294846,1.000000
-0.639622,-0.556194,0.890080,-1.698770,1.087890,0.095285,-0.008328,0.470285,0.063287,0.581340,-0.425044,-0.263998,-0.860246,0.219477,-0.735504,-0.074880,-0.364132,0.682371,-1.933760,-2.319340,2.000000
0.460749,0.087077,0.171305,-0.668632,1.105680,0.662710,-0.423930,-1.061810,-1.585930,-1.416840,-0.208325,-0.124199,0.160428,0.360407,-1.095080,-0.996633,-1.789580,0.107863,-0.526746,0.801552,2.000000
-1.527560,1.440390,0.135223,0.156709,-1.362490,1.891190,0.525449,0.400242,0.705293,0.839807,0.072930,0.763608,1.011750,0.896320,1.185690,-0.210637,1.453040,0.403213,-0.101680,0.256763,1.000000
