-1.791770,-1.160620,-0.107677,-0.524002,0.330041,-0.274845,0.107377,-0.554581,0.446197,-0.638020,-1.147620,3.000000
2.056380,0.933652,1.329690,0.610807,0.861217,-0.848450,-0.774207,1.299890,-0.914026,1.072820,1.667520,5.000000
-0.757935,-0.602148,-0.415683,-0.169374,-0.349866,0.203159,-0.318215,-1.052640,0.510970,-0.579025,0.447623,3.000000
-0.987675,1.966830,-1.185700,-0.240300,-0.456101,-0.370446,-0.804607,-0.204881,1.417780,-0.579025,-0.490756,3.000000
-0.585629,1.715510,-1.237030,-0.311225,0.096323,-0.561648,-0.835006,-0.077718,0.510970,-1.109980,-0.772270,3.000000
-0.757935,0.403103,0.148995,1.390990,-0.413607,0.394361,1.931340,1.268100,-0.071983,3.019650,-0.209243,3.000000
2.056380,0.291408,1.997030,-0.027523,-0.328619,-0.944051,-0.287816,1.299890,-1.691300,-0.579025,-0.396918,3.000000
0.448202,-1.328160,0.302998,-0.346688,-0.519842,-0.274845,-0.591810,-0.840699,-0.331073,1.072820,1.198330,5.000000
1.941510,-0.211217,1.124350,-0.240300,-0.094901,-1.039650,-0.956604,1.723770,-0.784481,-1.345960,-1.147620,3.000000
-0.183584,0.403103,-0.980362,0.043403,-0.668572,-1.230850,-1.199800,-2.059350,-0.590163,-1.699920,2.418220,3.000000
-0.183584,-0.769690,0.148995,-0.453077,-0.286125,1.541570,1.140960,0.224296,0.510970,-0.284052,-1.335300,3.000000
-0.700500,0.905729,-0.980362,-0.311225,-0.519842,2.497580,0.168176,-0.353239,0.705287,-0.343047,-0.209243,4.000000
1.252290,0.347256,1.124350,-0.311225,-0.371113,-0.179244,0.016179,1.246900,-0.071983,-0.579025,-0.772270,2.000000
-0.757935,-0.825538,1.124350,-0.027523,0.202558,1.637170,1.171360,-0.289657,0.510970,0.659862,0.916812,4.000000
-0.987675,1.743440,-1.237030,-0.169374,-0.604831,1.541570,0.046578,-0.819505,1.353010,-0.579025,1.761350,5.000000
0.275897,-1.104770,0.713673,2.383950,-0.307372,-0.848450,-1.017400,-0.088315,-0.071983,-0.225058,1.573680,5.000000
-0.470759,-0.825538,1.535020,-0.169374,0.393782,-1.039650,-1.047800,-0.369134,0.316652,-0.638020,0.916812,4.000000
0.046156,2.832460,-0.621021,2.454870,-0.307372,-0.466047,0.228975,1.193920,0.381425,-0.991988,-0.490756,3.000000
-1.217420,-0.434607,-0.364349,-0.665853,-0.392360,-1.230850,-0.956604,-0.501596,0.640515,-0.579025,-1.147620,3.000000
-0.643065,0.235561,-1.134370,-0.169374,-0.137395,0.011958,-0.318215,-0.586372,0.446197,-0.343047,-0.115405,4.000000
-0.355889,-1.384010,0.148995,-0.382151,-0.541090,0.203159,-0.379014,-0.819505,-0.201528,1.426790,0.822974,5.000000
