-1.031160,-1.007320,-0.763626,-0.608735,-0.771266,-1.047670,-1.114700,-1.269770,-1.197230,-0.770371,-0.732801,-0.043010,0.424849,0.623499,0.824575,0.808675,0.358383,0.465177,0.018472,-0.017457,-0.416661,-0.398285,-0.610655,-0.465994,0.279500,-0.413139,-1.240350,-1.286670,-1.333600,-1.383060,-1.406120,-1.519420,-1.592690,-1.584610,-1.182670,-0.750981,-0.529051,-0.409389,-0.315794,-0.331520,-0.366905,-0.450714,-0.513329,-0.546622,-0.599128,-0.624692,-0.677199,-0.721885,-0.705678,-0.770986,-0.466646,-0.897747,-0.779085,-1.848000,0.408424,-1.777990,0.246891,-1.381670,-1.300680,-0.776055,-0.155924,0.180025,-1.385920,-0.634453,0.701473,-1.269350,0.152791,-2.403070,-1.633910,0.228663,0.291849,-0.282034,1.000000
-0.189554,0.228038,-0.368910,-0.203678,-0.038372,-0.219643,-0.206584,-0.247604,0.181432,0.392482,0.883410,1.129160,0.971268,0.862098,0.824575,0.565912,0.231243,0.128873,-0.192542,-0.238809,-0.340719,0.142056,0.391589,0.373922,0.455588,0.295019,0.986858,0.994675,0.965732,0.954991,0.965300,0.952968,0.931818,0.960279,1.042210,1.100380,1.056540,1.080350,1.033790,1.056690,1.073110,1.046760,1.068950,1.101150,1.159460,1.234450,1.254280,1.273960,1.292720,1.201910,0.990424,1.105220,0.760690,0.960027,-2.310590,-0.743874,0.482313,0.734060,0.916313,-2.111610,-0.401175,0.370521,0.966480,0.041119,-1.741160,0.317514,0.332214,1.020580,0.536511,0.223485,0.580173,-0.282034,1.000000
-0.495591,-0.775693,-1.000460,-1.094800,-1.015560,-0.550854,-0.536807,-0.640745,0.036309,-0.496758,-0.474208,-0.659939,-0.850129,-0.748443,-0.725995,-0.647902,-0.531596,-0.409215,-0.544233,-0.681514,-0.796369,-0.629860,-0.996133,-0.160570,-0.835724,-0.767218,1.178450,1.150770,1.169320,1.182800,1.180880,1.179900,1.153880,1.172350,1.183990,1.154200,1.098820,1.059510,1.075320,1.098130,1.114550,1.151480,1.185760,1.231240,1.326420,1.349210,1.371340,1.321480,1.352190,1.309520,1.064330,1.221670,0.943996,1.068030,-0.221723,-0.175364,0.188889,1.187430,0.916313,-0.776055,-0.155924,0.247594,1.103510,0.160337,-0.798134,0.318933,0.282142,1.109320,0.631995,0.171701,0.291849,-0.282034,1.000000
0.422521,0.922928,0.815238,1.416550,0.938819,0.856793,0.618972,0.381421,1.124730,1.418530,1.271300,1.437620,1.639110,1.577890,1.540220,1.719040,1.947630,1.541350,1.565910,1.310660,1.254060,1.222740,1.470930,1.290190,1.277330,1.534300,-0.078848,-0.049941,0.031630,0.151662,0.186803,0.200503,0.207191,0.178954,0.202429,0.217753,0.210891,0.226093,0.213658,0.165748,0.109649,-0.073728,-0.152272,-0.134678,-0.098264,-0.004978,0.060274,0.050317,0.091301,0.113827,0.050719,0.080446,-0.009198,-1.848000,-0.049468,1.078060,0.168417,0.104379,-1.227990,0.075911,0.281190,0.185724,-0.951980,-0.833150,-0.141793,0.260739,0.186172,-2.057990,-1.369500,0.207950,-0.717286,-0.282034,1.000000
0.881577,0.614088,0.657351,0.525424,0.205926,0.194371,0.784083,0.538677,0.616800,1.008110,0.883410,1.190850,1.335550,0.862098,0.824575,0.687294,0.231243,-0.207432,0.440501,0.056327,0.646522,0.605205,0.622876,0.450278,0.690372,0.737618,-0.306358,-0.434168,-0.483324,-0.543757,-0.591693,-0.683345,-0.762874,-0.780960,-0.899106,-1.009310,-1.004730,-0.961528,-0.876390,-0.870228,-0.853818,-0.838172,-0.821290,-0.785115,-0.754953,-0.739453,-0.735729,-0.781285,-0.812735,-0.854685,-0.941778,-0.804586,-0.504126,0.168020,2.497290,0.479181,0.011470,-0.424553,-0.755516,2.164890,1.117040,0.083964,-0.837786,-0.396016,1.776820,1.623340,0.131928,-0.549516,0.363905,0.179469,0.724335,-0.282034,1.000000
-0.495591,-0.080803,-0.053137,0.039356,1.264550,1.188000,0.618972,0.066908,0.544239,0.597691,0.689465,0.573919,0.181996,0.563849,0.884212,0.565912,0.676233,-0.072910,0.651515,0.499032,0.570581,0.605205,0.545780,1.137480,0.338196,0.649099,0.376173,0.406328,0.474729,0.559321,0.701809,0.726034,0.674693,0.603102,0.584149,0.583719,0.517438,0.465700,0.317472,0.341864,0.213247,0.261370,0.314979,0.255584,0.324689,0.488498,0.563629,0.596798,0.626586,0.735587,0.240772,0.488027,0.229101,0.240021,-1.028490,0.973464,0.272481,0.154754,0.552872,-0.768475,1.380650,0.241896,-0.175461,1.908870,-0.362324,1.309660,0.236243,0.665645,0.529166,0.202771,-0.284800,0.241883,1.000000
0.192993,0.459668,0.262635,0.201378,0.287358,0.442779,0.288749,0.538677,0.326555,0.187272,0.301574,0.327147,0.606988,0.563849,-0.785632,-0.465830,-0.150177,0.128873,0.229486,0.130111,-0.492603,-0.552668,-0.302272,-0.389638,-0.013980,0.117980,1.034750,1.030700,1.025610,1.050910,1.061110,1.072410,0.990256,0.859823,0.900431,0.917395,0.919121,0.903245,0.929975,0.901290,0.503323,0.617413,0.686656,0.732570,0.814423,0.890164,0.938219,0.965079,0.971548,1.022550,0.789813,0.918898,0.797351,0.888027,-1.573600,-0.290078,0.209360,0.658499,1.425130,-1.091370,0.157730,0.242710,1.012160,-1.031850,-0.854841,-0.681728,0.265452,1.138890,0.499786,0.182058,-0.140638,-0.282034,1.000000
0.958087,0.768508,1.288900,1.335540,1.427410,1.022400,0.536416,0.066908,0.399116,-0.086340,-0.797450,-0.906710,-0.182283,-0.390545,-0.547083,-0.769283,-0.785876,-0.341954,-0.684909,-1.050430,-1.403900,-0.861434,-1.227420,-0.847774,-0.366156,-0.236099,-1.384040,-1.358710,-1.309650,-1.311120,-1.370190,-1.388030,-1.405690,-1.417180,-1.520760,-1.504440,-1.501550,-1.482410,-1.405840,-1.336420,-1.247490,-1.183740,-1.108010,-1.056130,-1.066600,-1.209980,-1.309320,-1.422810,-1.466970,-1.584060,-1.226860,-1.410130,-1.420660,-0.803988,0.997144,-1.101510,0.272481,-1.835040,0.262119,1.273510,0.371282,0.162930,-1.454430,0.359034,2.215780,1.658830,0.144446,-0.798464,-0.451381,0.259733,2.310120,-0.282034,1.000000
0.192993,0.536878,0.183692,0.282390,0.368791,0.359977,0.371305,0.066908,-0.036252,0.118869,0.236925,-0.228089,-0.121570,-0.271246,-0.129622,0.201768,-0.023037,-0.207432,-0.122204,-0.017457,-0.568544,-0.321094,-0.070985,0.068498,-0.307460,0.029460,1.058700,1.102740,1.133390,1.146830,1.168910,1.191850,1.177260,1.038410,0.900431,0.809757,0.612573,0.538624,0.711966,0.694095,0.783039,0.837321,0.867185,0.830136,0.858944,0.855736,0.891395,0.905679,0.935862,0.962768,0.747579,0.930543,0.925666,0.816026,-1.553970,0.367841,0.265657,0.960746,1.352440,-1.438530,0.446359,0.280158,1.126350,1.312780,-1.313750,-0.091267,0.294660,1.148750,0.507131,0.187236,-0.284800,-0.282034,1.000000
-0.266063,-0.080803,-0.447853,-0.041656,0.124493,0.111568,0.041083,-0.011720,-0.471620,-0.633565,-0.021668,0.635612,0.424849,0.504200,0.884212,1.172820,0.866943,0.868743,1.003210,1.015520,1.405940,1.145550,0.622876,0.373922,0.631676,0.472059,0.459992,0.418335,0.402875,0.451411,0.486225,0.558820,0.639630,0.681234,0.715024,0.798994,0.834556,0.840738,0.836543,0.818412,0.834838,0.826849,0.803469,0.797614,0.781032,0.763926,0.739218,0.751238,0.745539,0.747544,0.747579,0.720930,0.650706,0.528023,-0.042927,0.310484,0.298070,0.406626,1.279750,0.036496,-0.426200,0.277715,0.121444,0.517992,0.614311,-0.382239,0.265452,1.067410,0.775221,0.202771,0.291849,-0.282034,1.000000
-1.107670,-1.084530,-1.079400,-1.094800,-1.097000,-1.130470,-1.197250,-1.427030,-1.632600,-1.728010,-1.702530,-1.647020,-1.639400,-1.643190,-1.680190,-1.740330,-1.803000,-1.754430,-1.599300,-1.493140,-1.403900,-1.324580,-1.227420,-1.153200,-2.185730,-1.829460,-2.066570,-2.043120,-2.004230,-1.982550,-1.957060,-1.937450,-1.908250,-1.908300,-2.000640,-2.117970,-2.199200,-2.253330,-2.309020,-2.341310,-2.366360,-2.398470,-2.403570,-2.378680,-2.324330,-2.277260,-2.234090,-2.206890,-2.145000,-2.110160,-2.514990,-2.260230,-0.284158,0.600024,1.008050,1.941790,0.016587,-0.021557,-0.755516,0.495830,0.868457,0.108386,-0.792109,0.915387,0.465191,0.290546,0.144446,-0.019578,0.661374,0.166523,-0.861448,-0.282034,1.000000
-0.801629,-0.544063,-0.447853,-0.446713,-0.771266,-0.633657,-0.784474,-0.640745,-0.471620,-0.223146,-0.538856,-0.783325,-0.364423,-0.450195,-0.666358,-0.829974,-0.976586,-1.619910,-1.528970,-1.419360,-1.252020,-1.093010,-0.841942,-0.847774,-0.894420,-1.032780,-0.881120,-0.914451,-0.914448,-0.915446,-0.915069,-0.898335,-0.914812,-0.903739,-0.735512,-0.589526,-0.497339,-0.440642,-0.398845,-0.310801,-0.232227,-0.188918,-0.152272,-0.318969,-0.543477,-0.590263,-0.653787,-0.686245,-0.669993,-0.723158,-0.276594,-0.641554,0.100786,-1.632000,-0.084355,-1.786420,0.310012,-0.122306,-1.009920,-0.377359,-1.969440,0.250036,-0.381010,-0.912629,0.321321,-1.113220,0.227898,-1.530520,-1.391530,0.233842,1.589310,-0.282034,1.000000
-1.031160,-1.007320,-0.763626,-0.041656,0.613089,0.939596,1.527080,0.224165,1.414970,1.623740,1.335950,1.252540,1.699830,1.756840,1.898050,1.719040,1.311930,0.599699,0.159148,0.425248,0.798406,0.682396,0.006110,-0.084214,1.336030,0.914658,-0.917043,-0.986494,-0.878521,-0.759577,-0.687508,-0.695289,-0.704437,-0.814445,-0.822762,-0.837091,-0.803886,-0.753174,-0.689525,-0.673392,-0.688060,-0.712510,-0.725716,-0.817637,-0.866256,-0.923072,-0.969847,-0.995125,-1.062530,-1.165560,-0.804518,-0.874457,-0.595779,-0.983989,-0.433226,-0.261400,0.055824,-0.097119,-1.264330,1.312930,-0.112546,0.115713,-0.221138,-0.793411,-0.950405,-0.108299,0.169481,-2.013630,-1.428260,0.192415,-0.428962,-0.282034,1.000000
0.039974,0.614088,0.262635,0.201378,-0.445535,-0.385248,-0.124029,-0.168976,0.471677,0.187272,0.560168,1.067460,1.456970,1.697190,1.599860,1.415580,1.121220,1.406830,1.354900,1.532010,1.178110,1.222740,1.316740,1.671970,1.101240,1.091700,0.915013,0.982668,0.989683,0.978971,0.953323,0.941024,0.978569,1.016090,1.009490,0.992741,0.950832,0.913662,0.867687,0.849492,0.793399,0.764018,0.792849,0.797614,0.792162,0.775402,0.821160,0.870038,0.912072,0.950811,0.737020,0.918898,1.072310,-1.343990,-0.254430,0.406641,0.252009,1.036310,-1.046270,-0.691161,0.169409,0.263876,0.258477,-0.634453,0.009428,0.433903,0.269624,-0.800929,-0.326517,0.189826,0.724335,-0.282034,1.000000
-0.801629,-0.621273,0.183692,1.173520,0.531656,0.691188,-0.206584,-0.876630,-0.979549,0.050466,0.301574,1.129160,1.214120,1.339290,1.122760,0.565912,0.994083,0.599699,0.088810,0.572816,0.722464,0.605205,0.545780,1.061130,0.749068,0.560579,-0.833223,-0.746352,-0.387519,-0.255997,-0.184480,-0.181702,-0.225248,-0.278679,-0.288354,-0.158977,-0.074515,-0.086439,-0.056259,-0.020728,0.088929,0.229955,0.219405,0.168859,0.135473,0.144213,0.130510,0.109717,0.138882,0.197525,0.135187,-0.105876,-0.082520,-1.379990,1.162860,-0.043780,0.281010,-0.928298,-0.610140,0.738382,-0.212648,0.211775,-0.997658,-0.833150,0.444188,-0.135267,0.186172,-0.534727,-0.333862,0.220896,1.589310,-0.282034,1.000000
-0.113044,-0.775693,-0.447853,-0.446713,-0.608400,-0.716460,-0.371696,-1.348400,-1.052110,-1.043980,-1.573230,-1.276870,-0.789415,-0.569494,-0.845269,-0.526521,0.231243,0.128873,-0.614571,-0.386377,0.038989,-0.089519,-0.070985,-0.313282,-0.307460,-0.767218,-0.354255,-0.338111,-0.315665,-0.327937,-0.304248,-0.289197,-0.271998,-0.323326,-0.386511,-0.438834,-0.444486,-0.263541,-0.077021,-0.031087,0.016410,-0.073728,-0.056698,-0.188881,-0.231828,-0.188597,-0.185550,-0.258564,-0.289346,-0.328580,-0.086541,-0.268909,-1.035710,0.996027,0.399703,-0.841718,0.057530,-1.331290,-0.828204,0.147160,-1.008460,0.066868,-2.025400,-0.356277,0.334973,-1.083410,0.077684,-0.002324,1.046980,0.189826,-0.717286,-0.282034,1.000000
-0.266063,-1.007320,-0.763626,-0.770758,-1.015560,-0.964868,-0.949585,-1.191140,-0.906988,-0.907177,-1.185340,-1.153480,-0.728702,-0.867743,-1.382010,-1.315500,-1.103730,-0.880041,-0.051866,-0.238809,-0.416661,-0.784243,-0.841942,-1.076840,-0.894420,-1.121300,-1.096660,-1.178610,-1.225820,-1.239180,-1.250420,-1.244710,-1.253750,-1.272080,-1.193580,-1.041600,-0.920163,-0.846933,-0.793339,-0.745910,-0.688060,-0.649679,-0.640761,-0.720071,-0.788344,-0.773882,-0.794258,-0.828805,-0.836526,-0.938383,-0.751725,-1.002550,-0.339150,0.132020,2.423150,0.106360,-0.009002,0.054005,0.443840,2.277070,2.278230,0.091290,-0.518043,-0.833150,1.663410,2.589940,0.152791,-0.431205,0.070108,0.176880,0.003524,-0.282034,1.000000
-0.572101,-0.389643,0.104749,0.039356,0.287358,-0.136840,-0.206584,-0.404861,-0.616743,-0.154743,0.624816,0.573919,1.031980,1.160350,1.242040,1.172820,0.994083,0.734221,0.651515,0.720384,1.330000,1.454310,1.548020,2.130110,0.690372,0.737618,-0.210564,-0.194026,-0.112078,-0.040178,-0.016803,0.021344,0.008503,-0.055444,-0.092041,0.056297,0.115755,0.205257,0.265565,0.207187,0.182168,0.062406,-0.024840,-0.080475,-0.031482,0.040927,0.153922,0.276037,0.436263,0.484491,0.103511,0.057156,-0.137512,0.888027,-0.452850,1.366530,0.199124,-0.600864,0.734593,0.900589,0.870125,0.180025,-0.381010,-0.713932,0.949307,1.453020,0.198690,0.613884,0.665047,0.197593,0.580173,-0.282034,1.000000
0.575540,0.228038,-0.447853,1.983630,2.160310,2.264440,0.453861,0.066908,-0.326497,0.255675,0.301574,-0.413167,0.060570,-0.092297,-0.725995,-1.376190,-1.167300,0.128873,0.088810,-0.386377,-0.340719,-0.166711,-0.456463,-0.847774,0.220804,0.029460,1.250290,1.282850,1.313030,0.763151,0.414364,0.463269,0.452629,0.335219,0.278773,0.336154,0.369450,0.476118,0.535482,0.631937,0.700160,0.753546,0.845946,0.851817,0.881205,0.878688,0.879689,0.858158,0.805015,0.771458,0.715903,0.720930,0.705698,1.068030,0.325568,0.374589,0.236655,0.683686,1.134380,0.254793,1.464070,0.253293,0.281315,0.637211,-0.203752,0.886684,0.252934,1.190650,0.973533,0.189826,1.445140,2.246440,2.000000
0.116484,-0.003593,-0.289967,-0.689747,-0.934131,-0.799262,-0.867029,-0.326232,0.544239,-0.291549,-0.668153,-0.721632,-0.789415,-0.688794,-0.725995,-0.587211,-0.277316,0.599699,1.354900,1.384440,0.646522,-0.012327,0.006110,0.221210,0.279500,-0.236099,1.130550,1.114750,1.097460,1.038920,1.013210,1.024630,1.048690,1.261650,1.314870,1.294120,1.299660,1.299120,1.345230,1.398560,1.477150,1.549410,1.568060,1.502250,1.359810,1.268880,1.242570,1.214560,1.185660,1.177990,1.465560,1.303190,1.695550,-1.019990,-0.492098,0.005142,0.335601,1.288180,-0.501107,-0.501667,-0.412853,0.329003,0.897963,1.511480,-1.197190,-0.535532,0.319696,0.111058,0.092143,0.195004,-0.284800,-0.282034,1.000000
-0.572101,0.845718,1.367840,0.282390,0.368791,-0.219643,-0.784474,-1.269770,-0.689304,-0.086340,0.236925,0.573919,0.606988,1.160350,1.242040,1.051440,1.248360,1.944920,2.128620,1.310660,1.557820,0.991162,0.777067,-0.084214,1.042550,0.737618,-0.533868,-0.578253,-0.579129,-0.567737,-0.555763,-0.551962,-0.564186,-0.635856,-0.528293,-0.471125,-0.402204,-0.367718,-0.336557,-0.341880,-0.356545,-0.283165,-0.247846,-0.286447,-0.454434,-0.532882,-0.583552,-0.638725,-0.669993,-0.735115,-0.371620,-0.513457,-0.834077,-0.515985,1.230450,-0.166929,-0.005590,-1.960980,1.170720,0.856626,0.820074,0.037561,-1.591470,0.955127,2.015200,2.426710,0.073511,0.308245,0.180282,0.182058,0.868497,-0.069430,1.000000
-0.801629,-0.775693,-1.000460,-0.689747,-1.015560,-1.130470,-0.867029,1.718100,0.108871,0.529288,-0.215614,-0.289781,-0.364423,-0.390545,-0.189259,-0.951356,-1.040160,-1.216350,-0.966262,-0.829082,-0.036953,-0.552668,-0.533559,-0.313282,0.162108,-0.590178,0.807245,0.850590,0.893878,0.931011,0.905415,0.881305,0.943506,0.647749,0.246054,0.099352,0.010050,0.007320,0.099463,0.217547,0.358285,0.418448,0.506127,0.624164,0.714250,0.752450,0.739218,0.715598,0.697958,0.675802,0.409707,0.569543,0.870674,0.384022,0.157674,0.646192,0.200830,0.406626,1.170720,0.420032,0.367945,0.231313,0.395510,-0.157579,-0.023127,0.316095,0.236243,1.092060,0.745841,0.179469,0.580173,-0.054244,1.000000
2.105730,2.158290,1.841500,0.930481,-0.038372,-0.468051,-0.124029,-0.404861,0.907045,0.939706,0.107628,0.450533,1.639110,1.816490,0.824575,0.687294,0.803373,0.330655,0.229486,0.130111,-0.416661,1.299930,1.239640,1.213840,1.218640,0.914658,0.759348,0.778548,0.822024,0.811111,0.821577,0.833529,0.803255,0.737043,0.715024,0.723648,0.686568,0.642802,0.649677,0.600858,0.555122,0.449863,0.453030,0.483236,0.502774,0.580307,0.668983,0.442358,0.245939,0.125783,0.494175,0.627769,0.137447,0.420023,0.053012,1.476180,0.265657,1.111870,-1.046270,-0.084780,1.847790,0.241082,-0.106944,-0.554974,-0.277262,1.346560,0.252934,-0.320287,0.507131,0.205361,-0.717286,0.082430,1.000000
