0.401107,-0.010282,0.442460,0.522704,-0.510643,0.182733,3.000000
0.146989,0.978913,-0.017285,-0.541161,-0.256093,-0.502058,2.000000
1.797010,0.696143,1.761870,1.788470,-0.045845,0.700853,3.000000
0.699898,-0.015278,0.003735,0.910851,0.095321,0.154777,3.000000
-0.333978,-0.543848,-0.589137,-0.022638,-0.021066,0.374965,3.000000
0.574580,-0.406959,0.499591,1.041230,-1.169920,-0.020148,3.000000
-1.546550,-1.246280,-0.824130,-1.056700,0.452742,-0.705472,2.000000
0.670309,0.715128,1.505860,0.327513,-0.807242,0.802294,3.000000
1.421640,1.205730,1.693420,0.926496,0.675004,1.198740,3.000000
0.516562,0.135599,1.295660,0.562190,-1.076810,-0.711862,2.000000
0.296675,0.559254,0.573969,-0.036049,0.466258,-0.808776,2.000000
-0.884566,-0.884570,-0.557876,-0.476346,0.047265,-0.694556,2.000000
-1.003500,0.211537,-0.912521,-1.446340,0.520322,-0.777892,1.000000
-0.718636,-0.261078,-0.882339,-0.728157,0.461002,-0.488479,1.000000
-0.569530,-1.107390,-0.912521,0.094327,-0.099909,-0.705738,2.000000
1.397850,1.280670,0.730272,0.839331,-0.744168,-0.031331,3.000000
-0.342101,0.394389,-1.216500,-0.733372,0.031496,-0.739286,2.000000
0.423733,-0.099210,-0.467329,0.618065,0.132865,-0.570484,2.000000
-1.008140,-0.371988,-0.624170,-1.017220,0.795896,-0.674321,2.000000
-0.225485,-0.074230,-0.535240,-0.234220,0.703537,-0.060618,3.000000
-1.311000,-1.305230,-1.467130,-0.710277,2.998240,0.194714,3.000000
0.076787,-0.393970,0.650504,0.392329,0.289800,-0.665535,2.000000
-1.264580,-0.409957,-1.128110,-1.318950,0.393422,-0.662074,1.000000
0.687134,-0.112199,0.427907,0.965982,-3.592270,-0.378785,3.000000
-1.697980,0.017695,-1.963520,-2.192830,0.160648,-0.686835,1.000000
0.788665,0.127606,1.298890,0.917556,0.787637,1.253850,3.000000
2.023860,0.727118,2.329950,2.056670,-2.148320,0.835042,3.000000
0.406908,1.572430,2.390310,-0.649187,2.078410,1.650830,3.000000
-0.873543,-0.762670,-0.373547,-0.552336,3.390200,-0.159130,3.000000
1.506920,2.273860,0.496357,0.239603,-1.540860,0.784189,3.000000
1.346220,0.272488,1.357100,1.525480,0.567627,1.144420,3.000000
-0.858458,-0.687731,-0.503979,-0.589586,0.920543,-0.790405,2.000000
-0.599699,-2.049620,-0.535240,0.758126,1.042190,-0.920867,2.000000
-0.671641,0.241513,-0.629021,-1.043290,0.105083,-0.486349,1.000000
-0.981456,-0.103206,-0.265753,-1.183350,-0.649556,-0.460790,1.000000
1.194210,0.371407,1.446570,1.257280,-2.091250,0.608731,3.000000
0.370357,0.734112,-0.142866,-0.071809,-0.333434,-0.753663,1.000000
-0.865421,0.121611,-0.978815,-1.201980,-0.084140,-0.616811,2.000000
0.197464,-0.382979,0.549176,0.539094,-0.284626,0.402655,3.000000
-1.120120,-1.174330,-0.488349,-0.563511,-1.094080,0.036297,3.000000
-1.241960,-1.199310,-1.347470,-0.700592,1.025670,-0.720382,2.000000
-0.323535,0.142594,-0.017824,-0.521791,0.595410,-0.646897,2.000000
-0.139039,-0.270070,1.494000,0.022807,-0.325174,0.637486,3.000000
-0.715155,-0.794643,-0.658665,-0.325855,1.329020,-0.557438,2.000000
-0.560827,-0.847600,0.235493,-0.088944,-2.922480,-0.086710,3.000000
0.014708,-0.179144,-0.470563,0.152437,-0.365722,0.143595,3.000000
-1.411950,-1.833800,-0.986361,-0.445801,1.353050,-0.755793,2.000000
-0.380392,0.317451,-1.224050,-0.725177,-0.266605,-0.711330,2.000000
3.344350,2.089010,-0.058786,2.737600,-2.770800,1.271160,3.000000
-0.546323,-0.333019,-0.861319,-0.453251,-0.159229,-0.516169,2.000000
0.261864,1.004890,-0.052858,-0.413021,-0.100660,-0.513241,3.000000
