0.865314,-1.243980,-0.942250,-1.300780,-0.861928,-1.056190,-1.843400,-0.796780,-0.542919,-1.358670,-1.827780,-0.656716,-0.438432,0.212481,-0.082815,-1.014430,1.742500,-0.996918,-0.341364,-1.215390,2.000000
-0.023547,-0.617083,0.278629,0.018185,0.649715,1.639540,-0.236652,-0.326362,1.279260,0.912016,-0.932264,-0.573151,-0.490035,0.591927,1.107620,0.913870,0.285251,1.562450,1.639860,0.606468,1.000000
1.055780,-0.138204,1.189040,0.010454,1.861730,1.425430,0.682687,0.823509,1.301180,-1.344360,1.561140,0.442504,0.977005,-0.768118,0.901979,-0.099530,1.437050,-0.596635,0.713229,1.372430,1.000000
-1.087650,-0.097852,-1.108110,0.252708,-1.305030,-1.384200,0.282511,1.177550,-0.982825,-0.234797,-1.494860,0.645673,0.123833,-0.955206,0.164121,-0.879225,0.224472,-0.178169,-1.213880,-0.194283,2.000000
-0.077717,0.132042,0.583020,-0.523114,1.118450,0.502311,1.273570,-1.014840,-0.763922,1.250580,-3.003560,1.001980,-0.530151,-0.226027,0.113425,-1.645390,-1.713350,-1.536240,-1.389540,0.624320,2.000000
1.436080,1.343130,-0.772336,0.091175,0.438652,-1.083590,0.058428,0.007163,0.779174,0.723006,0.512442,-0.251677,-0.300112,1.762520,-0.174436,-0.553224,1.234060,-0.148861,-0.944474,0.060947,1.000000
1.250310,-1.230860,-1.213230,-0.176300,-0.731405,0.683628,-1.264150,-2.114010,-0.308583,-0.859079,0.625470,-0.480507,0.237416,-0.819547,-0.409758,-0.368818,0.834280,-0.787323,-1.594360,0.118437,2.000000
-1.503840,1.361590,-0.233139,-2.014290,-0.545881,0.006682,-0.968623,-0.904945,1.454150,-0.144421,-1.629460,-2.443450,-0.120566,0.681337,-1.913680,1.142390,-1.080780,-0.582614,0.079023,-0.703736,2.000000
0.237150,-0.144537,-0.077031,0.657509,1.110150,0.308298,-1.053600,-0.270546,2.207930,-0.012939,0.568095,0.780933,0.004043,-1.428150,0.357043,0.442384,0.151627,-0.198342,0.742398,-0.001030,1.000000
-0.449429,-0.448440,0.966938,0.769893,-0.233209,0.696873,0.531945,1.017500,-0.095890,-1.187740,0.528666,2.714780,-0.012634,0.392391,0.485995,2.321570,-0.097250,1.041400,0.100029,1.786130,1.000000
-1.099370,-0.498381,0.185480,-1.337500,-1.187190,-1.627910,0.182377,-1.356850,1.064830,-0.208464,0.108280,0.713303,-0.017822,0.708232,-0.626553,-0.465469,-1.547550,-0.142347,0.003256,-1.985930,2.000000
