1.186930,-0.352514,-0.890737,-0.719892,-1.901230,-0.881747,-0.563571,-1.502880,-0.782686,0.271548,-0.001496,0.264571,0.116078,0.554633,0.696855,1.169450,1.445440,1.989140,0.572471,-0.506253,1.446300,0.272162,1.378050,-1.519850,-0.227649,1.214750,0.445591,-0.211913,-1.290210,-0.993831,-0.582165,-1.724190,-0.968936,0.275909,1.582980,0.152048,-0.387485,-0.692119,-0.430643,1.729190,3.000000
-1.089940,2.169800,-1.416640,0.060983,-1.871270,-1.524250,0.164534,0.750347,0.721212,1.642420,0.271319,-0.120657,0.236587,-0.318230,-0.366398,-1.060540,0.025054,-1.800940,-0.377868,-2.123050,0.601582,-0.047336,0.446104,1.907890,-0.277615,0.266944,-0.750181,0.245417,0.261540,-0.111655,-0.081843,0.624556,0.143912,1.840820,-1.345760,-0.874854,-0.246379,-0.400873,-1.548920,0.781866,2.000000
0.078452,-0.082953,-0.229112,-1.071640,-0.462853,-0.157575,-1.099810,-1.411840,-1.507670,-1.033730,0.532008,-0.218597,0.049798,1.240450,0.457248,1.496740,0.426597,0.744639,-0.928064,-1.822250,-0.630708,0.162335,1.623840,-0.502393,-0.407527,0.215987,0.334121,0.056520,-0.181816,0.263523,0.898789,-1.200000,-0.141686,-1.119550,-0.728135,0.655431,2.011320,-0.069455,-0.747322,-0.833576,3.000000
0.677628,0.513930,-0.280006,0.567496,0.412162,1.601130,1.128780,-0.040559,-0.273398,0.120686,-0.916942,-1.668100,-0.462366,-1.281780,-0.351422,-1.165940,0.007074,0.051675,0.380736,0.114146,-0.163630,-0.486645,0.384658,0.189083,0.891589,-0.813348,0.719200,-0.589706,0.694819,-0.334734,-1.092490,0.191097,-0.190927,0.246006,-0.857637,-0.079508,-0.236300,0.774154,-0.618671,-0.394814,1.000000
0.637683,-1.286350,0.161077,-0.445530,-0.960294,-0.527829,-0.976820,-0.780255,-1.651470,-1.302660,-0.304624,0.421274,1.321170,1.110090,1.096200,1.136160,1.169750,0.970912,1.922950,0.320946,-0.680397,0.352037,0.323211,0.613847,-0.667350,-0.905071,0.597596,-0.559881,-0.594943,-0.649073,-0.552146,0.725361,0.104519,-1.717610,-0.259935,0.927258,-0.790645,0.894669,1.993940,-0.674026,1.000000
0.527834,-0.477667,-0.525995,-1.141990,-1.062180,0.016661,-0.022412,-1.497190,0.709229,-0.318779,2.375020,0.493096,1.272970,0.628316,-0.501176,0.853255,-0.837964,-1.822150,-0.761338,-1.060850,1.535740,0.701487,-1.233440,2.036310,-0.697329,0.756134,-1.216330,-0.699068,-1.159210,-2.362720,0.388460,-1.179840,0.931769,-2.475150,-0.897484,0.484281,-1.385310,-0.340615,-1.430160,-0.364898,3.000000
0.797463,0.504303,1.263780,0.307204,0.645899,0.958629,0.641738,0.420328,2.237090,0.074772,0.489570,-0.388358,-0.474417,-0.998383,-0.685873,-0.666690,-0.807998,-1.136260,-1.978440,1.317340,-0.650583,-0.866048,-0.526805,-0.423367,-1.456810,-1.567520,0.435458,-0.897907,-1.673100,1.105140,1.459150,-0.353247,-0.604552,0.086525,-0.050739,0.041304,-0.810803,0.282049,0.024584,0.682147,2.000000
-0.091314,-0.814617,-1.162170,-1.261580,-1.727430,-0.511494,-0.804633,-0.791635,0.559438,0.770046,0.368319,1.622660,0.091976,0.781351,-0.131783,-0.139702,0.438583,0.214310,0.780878,-0.073854,-0.879153,-0.346865,-0.301499,-1.490220,1.031490,-0.283393,0.597596,-1.076860,-0.111282,-0.973551,-1.092490,-0.706063,-1.766640,-0.661045,1.473400,-0.884922,-0.669697,-0.009197,-1.637980,-0.005911,3.000000
0.627696,1.149320,-0.220630,0.342379,0.490075,-0.261029,0.174373,-1.224070,0.146016,-1.204270,-1.044260,-0.042306,-0.167118,-0.023497,1.660270,1.629870,0.636358,0.977983,0.430754,1.242140,-1.574800,0.971063,0.630445,0.238474,0.162086,-0.018416,1.256280,0.235475,-0.877079,-1.064810,-0.762281,0.120534,-1.165900,-1.069720,2.399840,-1.176880,0.156781,-0.882935,-0.806700,0.971331,1.000000
-0.101301,0.793118,-0.330900,0.307204,0.921589,0.582931,0.110418,-0.541277,0.625346,0.271548,1.162510,-0.394887,-0.052635,-0.012161,-0.700848,0.054452,-1.017760,-0.832207,-0.627957,-0.026854,-0.541267,-0.915970,-0.219570,-0.265315,1.621090,-1.455410,-0.557641,0.026694,-1.401040,-1.145930,-0.031810,-0.101236,-0.437132,-1.488360,-0.100547,-0.784245,0.973180,0.673724,0.638151,-0.085686,2.000000
-0.490765,-0.419904,-1.068870,-1.022390,-0.810462,-0.152131,-0.863668,-1.326490,-0.111624,-1.427280,0.738135,0.662857,0.399274,0.787018,0.946444,1.385790,0.342693,-0.011964,1.306070,0.104746,0.204069,0.691503,-0.014747,0.445917,0.671739,1.133220,2.908070,1.209790,0.563828,-1.521110,0.008215,-2.218130,-0.870454,0.784256,-0.987139,1.823280,-0.498354,0.282049,0.173028,0.442822,3.000000
0.358067,-0.650955,0.059288,-0.206344,1.359100,0.261682,0.641738,-0.393337,0.475555,0.474883,1.683890,0.630211,-0.281602,-0.652638,-0.411324,-0.966241,-1.425300,0.320375,-1.986780,0.048346,0.780463,0.571691,1.040090,2.253630,-0.457492,0.226179,0.151715,0.255359,1.188560,-0.689632,-0.151888,-0.101236,-0.821213,1.252730,-0.399399,-0.603027,-0.659618,-0.420959,0.133443,0.213470,2.000000
0.018534,-0.285124,-0.593854,-0.354077,1.125360,0.838841,0.440033,0.482918,1.194550,0.625744,0.053067,-0.362241,-0.540697,-0.868020,-0.456250,-0.772088,-0.376489,-0.110959,0.630825,0.029546,0.869903,1.420360,1.459980,-0.265315,0.521841,-0.354734,-0.223230,0.344836,0.281692,0.517022,0.808731,-1.038720,0.340876,0.186201,0.686427,-1.408440,-0.740250,-1.204310,1.499120,1.300400,2.000000
0.857380,-1.796590,-1.840760,-1.233440,-0.714570,-1.295560,-0.411063,-0.854225,0.253865,0.402732,0.435008,0.369039,1.044000,0.582973,0.177708,-0.145249,-0.184707,-0.627146,0.930932,0.208146,0.064940,-0.626425,1.060570,-0.640688,-2.176320,1.306470,0.354388,-0.520113,0.382455,-0.932991,-0.181907,-1.169760,-0.220472,0.126395,1.005200,0.262792,1.638390,-0.661990,-0.262407,-0.145517,3.000000
1.286790,0.205861,0.585195,-1.064600,-0.283056,-0.925306,-0.932543,-0.256778,0.493530,1.648980,0.295569,1.302730,0.447478,0.537629,-0.061898,0.354003,-0.100803,-1.397890,0.439090,0.104746,-0.610832,-1.644820,-1.776220,1.660940,-0.887200,1.652980,0.060512,-0.500229,0.120472,0.729961,0.908796,-1.391530,0.114367,1.262700,1.333940,0.635296,0.872390,-0.551517,0.361056,0.173582,3.000000
-0.211150,-0.092580,1.899960,-0.304832,0.837684,1.437780,0.400676,1.017780,0.757162,0.409291,-0.498626,0.303746,-0.606977,-1.270440,-0.391357,-1.421110,0.654338,-0.153385,0.063956,-0.252454,0.104691,0.711471,-0.926209,0.376769,0.601786,0.409625,0.709067,1.249550,-0.504257,-1.216910,0.058248,0.916889,0.045430,-0.750753,1.184510,1.420570,-0.851119,-0.169885,-0.925454,-0.285123,2.000000
