-1.328620,-1.329680,-0.807535,-1.042870,-1.145850,-1.136830,-1.321440,-0.950378,-0.304076,-0.081345,0.566271,0.686163,2.042560,1.781700,1.628870,-0.373314,-0.219549,-0.120596,-0.118912,-0.569708,-0.705313,-0.888240,-0.917610,-1.039140,2.000000
-0.120350,-0.492178,-0.678470,-0.863394,-0.946482,1.642730,-0.056669,0.579012,1.381300,0.674862,1.773190,-0.057453,-0.558410,-0.546326,-0.522184,0.098209,-0.308714,-0.409513,-0.464875,-0.489988,-0.554317,-0.718359,-0.496377,-0.191666,1.000000
0.387870,-0.835405,-0.522149,0.344058,1.524350,1.642730,1.166370,-0.494260,-0.391772,-0.179216,-0.576976,-0.277576,-0.280547,-0.281878,-0.197485,-0.600883,-0.521011,-0.481462,-0.503315,-0.481228,-0.555444,-0.442222,-0.374034,-0.427220,2.000000
0.283236,-0.431191,0.144820,-0.074464,-0.744126,-0.739195,-0.945123,-0.488862,-0.828777,-0.283204,-0.384506,-0.055852,-0.038927,-0.098604,0.889120,0.505102,4.256740,0.637111,3.443810,-0.521526,-0.393179,-0.021018,0.110693,0.098647,2.000000
-0.205054,1.723900,1.324840,1.682870,1.524350,-0.029685,-0.656517,-0.763252,1.381300,-1.409490,-1.254240,-1.017190,-0.930079,-0.859604,-0.670251,-0.569934,-0.472183,-0.420755,-0.441287,-0.353326,4.489410,2.050010,-0.177355,-0.244688,3.000000
-0.359513,0.061665,-0.070021,0.188258,0.122047,1.642730,1.166370,-1.244560,1.381300,-1.320030,-1.051640,-0.778656,-0.561253,-0.534911,1.628870,-0.558100,-0.435031,-0.363422,-0.387994,-0.386615,0.184888,-0.388140,-0.309765,-0.356815,1.000000
2.692300,1.895520,0.133597,-0.110360,-0.562678,-0.552851,-1.037080,-1.065530,-1.319580,-1.148750,-0.871471,-0.388839,-0.365114,-0.871019,-0.837556,-0.396071,-0.219549,-0.027288,-0.163468,-0.171985,-0.246690,-0.632464,-0.587748,2.839240,3.000000
-1.308690,-1.319750,-0.828378,-1.036000,-1.130920,-1.111100,-1.201900,-0.910794,-0.301866,-0.079051,0.564100,2.339090,2.042560,1.781700,-0.799082,-0.355109,-0.182397,0.089628,-0.056009,-0.566204,-0.698552,-0.885695,-0.905995,-1.024360,3.000000
-0.210036,1.725320,1.353700,1.682870,-0.056415,-0.026566,-0.634589,-0.755156,1.381300,1.657400,-1.250620,-1.014790,-0.920130,-0.857701,-0.782176,-0.561741,-0.477490,-0.428625,-0.443908,-0.440930,-0.468677,2.050010,-0.190519,-0.243818,3.000000
0.240885,-0.185827,-0.437175,-0.681627,-0.795648,-0.745432,1.166370,-0.535643,-0.497154,-0.595932,-0.367863,-0.023034,-0.041059,0.256529,1.628870,0.421356,4.256740,4.597640,3.443810,-0.415525,0.738166,-0.078282,0.068105,0.063879,1.000000
0.691806,1.895520,0.498345,1.035230,-0.043721,-0.743093,-0.993224,0.579012,-0.875941,-0.706037,-0.472058,-0.137498,-0.319633,-0.810139,0.575497,-0.628192,-0.521011,-0.455605,-0.464001,-0.461955,-0.106963,-0.540206,0.008483,0.048234,1.000000
-0.295985,-0.619115,-0.549405,-0.751890,0.186263,0.220593,1.166370,1.332910,1.381300,1.657400,1.773190,-0.313596,-0.365825,-0.564082,-0.720967,-0.592691,-0.510396,-0.460102,-0.477980,-0.383987,-0.502483,-0.487397,-0.247045,-0.311616,1.000000
