0.782061,-0.563502,-0.203162,-1.142680,0.375155,-0.057462,-0.268691,0.407721,-0.489996,-0.154736,0.233176,1.374740,-1.135970,1.113150,2.689300,2.374290,0.765994,0.281491,0.615880,1.041900,1.112720,7.000000
0.985296,-0.822195,-0.203162,0.554496,-0.638287,-0.057462,-0.268691,0.931196,-0.942873,1.367260,-0.299850,-0.961244,1.164420,-0.168601,-0.023124,-0.458336,0.582859,0.730394,0.685005,-0.649055,-0.524402,10.000000
0.273975,1.247350,-0.203162,0.893932,-0.638287,-0.057462,-0.268691,-0.290245,-0.716435,0.551906,-0.690735,-0.832893,0.893786,-0.335786,-0.701232,0.957976,0.216587,0.538007,0.408506,-0.545527,-0.524402,2.000000
0.477209,-0.822195,0.418278,0.215061,0.037341,-0.057462,-0.268691,0.698541,-0.942873,0.878048,-0.584130,-0.422170,0.217201,-0.558699,0.315929,-0.458336,0.582859,0.666265,0.685005,-0.545527,1.112720,5.000000
0.985296,-0.822195,-0.203162,-1.142680,-0.638287,-0.057462,-0.268691,1.222020,-1.169310,-0.209093,0.250943,-1.115260,1.299740,-0.280057,-1.040290,-0.458336,0.399723,0.602136,0.546756,-0.614546,-0.524402,1.000000
0.477209,2.282120,-0.203162,0.215061,-0.638287,-0.057462,-0.268691,-0.581064,-0.150338,-0.535235,-0.726270,-0.576191,0.893786,0.221498,-1.379340,0.957976,0.521813,0.794523,0.685005,-0.511018,-0.524402,2.000000
-0.335729,1.506040,-0.181733,-0.803245,-0.638287,-0.057462,-0.268691,1.105690,-0.150338,-0.535235,-1.277060,-0.653201,0.623152,-0.391514,0.654983,-0.458336,-0.027594,0.089105,-0.006243,-0.580037,-0.524402,2.000000
0.578827,-0.822195,2.089740,-1.482120,0.037341,-0.057462,-0.268691,-0.522900,0.189320,-0.535235,0.908342,1.631450,-1.372770,1.280340,0.315929,-0.458336,-0.271775,0.089105,-0.006243,-0.441999,-0.524402,3.000000
0.273975,0.212576,-0.181733,-1.482120,-0.300473,-0.057462,-0.268691,1.280180,-0.603215,-0.535235,1.601280,1.426080,-1.338940,0.890238,0.315929,-0.458336,0.155542,0.281491,0.201132,-0.407490,1.112720,6.000000
-1.555140,-0.822195,-0.203162,1.233370,0.037341,-0.057462,-0.268691,-1.511690,0.189320,-0.535235,0.375316,-0.396499,-0.154921,-1.115980,-1.040290,0.957976,-0.882227,-1.065220,-1.181360,-0.441999,-0.524402,7.000000
0.477209,-0.822195,-0.203162,0.893932,0.037341,-0.057462,-0.268691,-0.755555,-0.376776,-0.209093,0.410851,-0.370829,0.183372,-0.502971,0.315929,-0.458336,0.643904,0.473878,0.546756,-0.338471,1.112720,7.000000
0.578827,0.729961,-0.160304,1.912240,1.388600,-0.057462,-0.268691,0.407721,0.302540,-0.535235,-1.063850,0.655978,-0.594701,0.444411,-0.023124,0.957976,1.437490,0.281491,0.477631,2.042680,1.112720,6.000000
-2.164840,1.247350,-0.203162,0.554496,-0.638287,-0.057462,-0.268691,-1.279030,-0.037118,-0.535235,-0.157710,-0.858563,0.386347,-1.227440,-1.040290,-0.458336,-1.431630,-1.257600,-1.596110,-0.511018,-2.161520,2.000000
1.290150,-0.822195,-0.117446,-1.482120,-0.638287,-0.057462,-0.268691,1.861820,-1.282530,2.508760,-0.690735,-1.500320,1.468880,-0.837341,-1.040290,-0.458336,0.399723,0.538007,0.477631,-0.649055,-0.524402,10.000000
-1.148670,-0.822195,-0.203162,-0.463810,-0.638287,-0.057462,-0.268691,-1.511690,0.981856,-0.535235,1.636810,-0.807222,0.352518,-1.171710,-0.023124,2.374290,-0.515956,-0.552184,-0.697491,-0.511018,-0.524402,3.000000
-1.148670,-0.046117,-0.203162,-1.482120,2.402040,-0.057462,-0.268691,-1.686180,1.208290,-0.535235,-0.584130,0.091234,-0.831506,-1.171710,-1.040290,0.957976,-0.393865,-1.129340,-1.250490,0.731319,1.112720,6.000000
