-0.085422,-0.019312,0.129275,0.664282,0.674998,0.096942,0.212879,1.161460,1.125940,1.424240,1.191270,0.575981,0.136879,-0.733052,-0.712183,-0.748706,-0.785746,-0.705536,-1.013270,-1.443530,-1.275550,-0.027649,0.617667,0.663467,0.688274,0.630338,0.873760,1.290010,0.614052,-0.198541,0.666961,0.991665,0.380995,-0.803200,-1.132900,-1.292770,-0.804488,-0.665610,-0.692200,-1.121710,-0.695758,-1.302650,-1.314750,-0.562491,-0.879994,-0.765513,-0.671087,0.207892,0.591622,0.517816,-0.122309,-0.448432,-0.879439,-0.909607,-0.704098,0.275163,-0.418321,-0.440357,-0.233175,0.753877,1.000000
-0.120219,-0.950747,-0.250655,0.546074,0.523789,-0.444463,0.322933,-0.201980,-1.120920,-0.846323,-0.925461,-1.186680,-1.430210,-0.606588,-0.276991,0.174569,0.337598,0.836548,1.113960,1.047210,1.034990,1.242460,1.411110,1.340130,1.151680,0.694833,0.078749,-0.480309,-0.606344,-0.418248,-0.451303,-0.913258,-1.164190,-0.674763,-0.157337,-0.032741,-0.303889,-0.509722,-0.045207,0.247357,0.495865,0.983870,0.572388,-0.133355,-0.730946,0.060989,0.881480,0.485062,0.302363,0.869078,0.768727,0.828298,2.194070,0.925807,-0.788752,-0.247839,0.739748,-0.038492,-0.022866,0.018443,1.000000
0.445222,0.108115,0.019980,0.025956,-0.279060,0.626504,-0.423168,-0.641194,-0.136863,0.353685,0.540953,0.643804,0.473139,0.599070,0.073012,-0.658872,-0.786504,-0.869953,-0.645810,-0.400706,0.148709,0.181821,0.214749,0.373231,0.404515,-0.097655,0.143066,0.376813,1.331220,1.898410,1.421190,0.547558,0.598899,0.413277,-0.315558,-0.360242,-0.581073,-1.144070,-0.487754,0.064890,0.328138,0.651383,0.557280,-0.911352,-0.527158,-0.776712,-0.527331,0.087732,0.191110,-1.128720,-0.355477,0.122463,-0.950257,0.062888,-0.859298,-0.352440,0.394056,-0.177599,-0.427307,0.435852,1.000000
-0.133268,-0.359119,-0.560324,0.451507,1.101620,0.790618,0.159471,0.359368,0.070929,-0.051773,0.399285,0.819428,0.551174,0.321824,0.546660,0.693374,0.787770,0.899638,0.884104,0.942893,0.894196,0.933727,0.910261,1.204630,1.209250,0.894641,0.632773,0.783240,0.540795,-0.044521,-0.364852,-0.717701,-0.512412,-0.850337,-1.065370,-1.387040,-0.973717,-0.430369,-0.814265,-1.124510,-0.437446,-0.444462,-0.416148,-0.578246,-0.393278,-0.970086,-0.979301,-0.493843,-0.334562,-0.257888,-0.213911,0.911337,0.961833,0.240951,-1.000390,0.728432,-0.418321,-0.904047,-0.831747,-0.836250,1.000000
0.788836,0.378140,0.990623,1.532580,1.855870,3.424890,2.897870,1.190820,1.731580,1.247180,0.498001,0.290414,-0.306503,-0.945243,-0.788609,-0.582362,0.119149,0.550920,0.657349,0.890352,0.864330,0.613659,0.861895,0.268680,-1.074700,-1.855880,-1.477490,-1.329000,-0.804471,0.213691,1.123520,1.377620,1.710210,1.659590,0.818998,0.761592,1.144970,1.822960,1.521040,1.233580,0.687554,-0.587888,-0.604646,0.289780,-0.045718,0.027391,-0.713639,-1.129890,-0.231653,-0.213980,-0.447079,0.610319,0.154506,-0.621968,-0.718207,-0.491907,-0.504744,0.038789,-0.831747,-0.756744,2.000000
-1.111920,-0.929509,-0.901221,-0.326520,-0.399668,0.255980,0.041325,-0.378135,-0.456999,-0.888729,-1.072400,-0.897547,-0.804509,-0.865595,-0.660096,-0.882384,-1.017470,-1.061140,-1.392740,-1.542520,-1.486940,-1.667850,-1.239830,-0.375777,0.714812,1.265170,0.584332,-0.133328,-0.356604,-0.853583,-0.846644,-1.095680,-1.090580,-0.780712,-0.300507,-0.598391,-1.185040,-1.243620,-1.050860,-0.639795,-0.159849,-0.163537,-0.347080,-0.894847,-0.686759,-0.478813,-0.970101,-0.767808,-0.509786,-1.092140,-0.680248,-0.157795,-0.737802,-1.019180,-0.802861,-1.363580,-1.040570,-0.471269,-0.896457,-0.975386,2.000000
-0.803097,0.208237,-0.388575,0.374134,0.581392,-0.045177,0.628818,0.905449,1.082020,0.634902,0.560546,0.663079,-0.196544,-0.655836,-0.982352,-0.732803,-0.539991,-0.477645,-1.048150,-1.663970,-2.138950,-1.954700,-1.291390,-0.990959,-0.416548,0.348330,0.907954,1.015540,1.218420,1.898410,1.992240,1.916930,1.662270,1.300660,1.394380,1.568040,1.681840,1.201290,0.739926,0.967154,0.845930,0.694055,1.706260,2.429460,1.657130,0.797151,0.363958,0.712565,1.172920,0.415365,-0.680248,0.309302,0.182833,0.049191,-1.014500,0.257730,-0.107198,-0.301250,-1.009700,-0.577855,1.000000
0.510465,0.111149,0.350467,-0.878876,-1.024310,-0.045177,-0.264560,-0.326463,0.440902,0.131241,0.009698,0.585976,0.776058,1.139580,1.757310,1.620520,2.033610,2.027620,1.481810,1.004190,0.570324,0.771544,0.198761,-0.118161,0.079111,0.428001,-0.394269,-0.360995,1.022380,1.244720,0.242179,-0.700350,-0.258675,0.325922,-0.392738,-1.116710,-0.664854,-0.793326,-1.432120,-1.022080,-0.766472,-0.350820,-0.549967,-0.877591,0.161367,0.840455,0.746924,0.236731,0.405272,1.469150,-0.397115,-1.102370,-1.006910,-0.060386,0.382302,0.083395,-0.297328,-0.285794,-0.799392,0.256962,2.000000
-1.024920,-0.356085,-0.565529,0.047449,0.331177,0.169693,-0.827778,-0.413366,-0.090406,-0.166343,0.091082,0.149772,0.142554,-0.199838,-0.643545,-1.022940,-0.808501,-0.730389,-0.879929,-0.869767,-0.876820,-0.875302,-0.541920,0.055813,0.300402,0.355918,0.813920,1.290010,1.026960,0.317881,0.485178,0.034045,-0.592794,-0.996072,-0.940721,-1.153820,-0.778646,-0.945927,-0.428983,-0.596697,-0.539135,-0.002923,-0.783072,-1.092160,-0.862847,0.043817,0.669871,0.529922,-0.009146,-1.172630,0.202461,-0.645651,-0.737802,-0.484997,-0.351371,0.031095,-0.712159,-0.857678,-0.734681,-1.154280,1.000000
-0.703058,-0.802081,-0.006043,0.182851,-0.583279,-1.178740,-1.348920,-1.059270,-0.390269,-0.526420,-0.251785,-0.080824,-0.440581,-0.925179,-1.197510,-0.967920,-0.420147,-0.155693,0.161978,0.115184,0.222017,0.426073,0.266313,0.120216,0.409823,0.901386,1.197790,1.290010,1.024040,0.351404,-1.092450,-1.240120,-0.708526,0.354897,1.257380,1.650960,1.624730,1.455310,0.728373,0.207058,0.359697,0.235922,0.761606,1.139050,0.576196,0.080401,-0.610135,-0.979290,-0.632165,-0.645740,-1.138260,-0.521092,-0.100439,-1.252040,-0.816971,-0.422174,-1.161560,-1.089520,-0.750859,-0.776621,1.000000
