-1.154210,0.216565,0.172499,0.370181,0.180995,-0.368834,0.569327,0.690857,3.000000
1.261790,-0.199779,-0.079416,-0.466597,-0.433823,-0.443171,-0.342963,-0.325646,1.000000
-1.154210,0.799447,0.726711,0.370181,0.870243,0.755227,1.764430,0.565141,3.000000
1.261790,-2.531310,-2.447420,-2.020620,-1.578830,-1.522180,-1.538060,-1.572030,1.000000
-1.154210,1.007620,0.928243,0.848341,1.390240,1.415250,1.778110,0.996167,3.000000
0.053792,1.049250,0.978626,0.609261,0.675500,0.536723,0.852137,0.791430,3.000000
-1.154210,-0.491220,-0.482480,-0.705677,-0.679547,-0.418392,-0.872091,-0.846470,1.000000
-1.154210,-0.324683,-0.180182,-0.107978,-0.431784,-0.492729,-0.420507,-0.541160,1.000000
1.261790,-0.990834,-1.087080,-0.466597,-1.029270,-1.049130,-1.008930,-0.925491,1.000000
-1.154210,0.799447,0.827477,0.250642,0.746872,0.455628,1.107580,0.834532,2.000000
1.261790,-0.407952,-0.482480,-0.347058,-0.689743,-0.695465,-0.456999,-0.817735,1.000000
1.261790,-1.906790,-1.993970,-1.422920,-1.486050,-1.447840,-1.410340,-1.493010,1.000000
0.053792,-0.949199,-0.885544,-0.586137,-0.900799,-0.875675,-0.730686,-1.008100,3.000000
-1.154210,-0.158145,-0.129799,-0.347058,-0.395079,-0.312518,-0.228927,-0.458546,2.000000
1.261790,-2.448040,-2.447420,-1.901080,-1.584950,-1.533440,-1.515260,-1.457090,1.000000
0.053792,0.466371,0.525180,0.250642,0.584756,0.892638,0.409677,0.367587,1.000000
-1.154210,-1.448810,-1.439760,-1.183840,-1.288250,-1.290160,-1.314550,-1.162560,1.000000
-1.154210,0.341468,0.625945,1.326500,0.638795,0.124492,0.706171,0.798614,3.000000
0.053792,0.716178,0.777094,0.967881,0.919184,0.964722,0.957051,0.834532,1.000000
1.261790,-0.491220,-0.532863,-0.825217,-0.788644,-0.679697,-0.758055,-0.864429,1.000000
1.261790,-1.115740,-1.137460,-1.064300,-1.276010,-1.224830,-1.237010,-1.176920,1.000000
1.261790,-1.323910,-1.540520,-1.422920,-1.285190,-1.265380,-1.332800,-1.334970,1.000000
1.261790,-0.532855,-0.432097,-0.705677,-0.773350,-0.828370,-0.717002,-0.638140,1.000000
0.053792,-1.490450,-1.540520,-0.944757,-1.288250,-1.299170,-1.182270,-1.284680,2.000000
1.261790,0.299834,0.172499,0.011562,0.180995,0.185313,0.154235,0.152074,2.000000
-1.154210,0.299834,0.323648,0.489721,0.072917,-0.130055,0.245464,0.152074,2.000000
-1.154210,-3.072560,-2.951250,-2.737850,-1.641030,-1.578500,-1.601920,-1.661830,1.000000
-1.154210,0.924350,0.726711,1.206960,1.301530,1.005270,1.116700,1.301480,3.000000
1.261790,0.383103,0.424414,0.131102,-0.158532,-0.346308,0.354939,-0.124501,2.000000
-1.154210,0.091662,0.122116,-0.227518,-0.047395,-0.262961,0.003707,0.295750,3.000000
-1.154210,-1.199010,-1.087080,-0.944757,-1.179150,-1.141490,-1.159460,-1.158960,1.000000
1.261790,-3.030920,-2.900860,-2.857390,-1.653260,-1.585250,-1.606480,-1.679790,1.000000
0.053792,0.508006,0.525180,0.728801,0.211583,0.025376,0.824769,0.367587,2.000000
0.053792,1.757040,1.583220,2.043740,2.463880,2.300530,3.046200,2.361080,3.000000
1.261790,-0.699393,-0.784778,-0.705677,-0.915074,-0.731507,-0.926828,-1.069170,1.000000
-1.154210,-0.074876,-0.180182,0.370181,-0.237041,0.045650,-0.397700,-0.602222,1.000000
1.261790,-0.407952,-0.532863,-0.107978,-0.716252,-0.652665,-0.826477,-0.684835,1.000000
-1.154210,0.757812,1.230540,0.728801,0.593932,0.982743,0.263710,0.338852,2.000000
1.261790,-0.741027,-0.684012,-0.466597,-0.882447,-0.819360,-0.908583,-0.817735,1.000000
0.053792,0.924350,0.978626,0.609261,0.861067,0.980490,0.423361,1.032090,3.000000
-1.154210,0.341468,0.323648,1.087420,0.163662,-0.069235,0.473537,0.116155,3.000000
0.053792,-0.283048,-0.280948,-0.227518,-0.590841,-0.587339,-0.411385,-0.530384,3.000000
-1.154210,-0.033242,0.172499,0.370181,-0.112650,-0.280982,-0.525421,0.116155,3.000000
-1.154210,0.091662,0.122116,0.609261,0.185073,-0.107529,0.163358,0.152074,3.000000
0.053792,0.632909,0.928243,0.728801,0.614324,0.365523,0.788277,0.690857,3.000000
-1.154210,-0.491220,-0.482480,-0.347058,-0.799859,-0.857654,-0.666826,-0.674059,3.000000
-1.154210,0.716178,0.777094,0.489721,0.378797,0.775501,0.286517,0.019175,1.000000
0.053792,1.215790,0.978626,0.848341,0.378797,0.352007,0.824769,0.974616,2.000000
1.261790,0.091662,0.424414,0.728801,-0.097356,-0.242687,-0.228927,0.403506,3.000000
1.261790,-0.907565,-0.986310,-0.944757,-1.117970,-1.105440,-1.132090,-1.015290,1.000000
0.053792,0.508006,0.575563,0.011562,0.161622,0.097460,-0.174189,0.547182,3.000000
1.261790,-1.074100,-1.187840,-1.064300,-1.039460,-0.997317,-0.917706,-1.126640,1.000000
0.053792,-0.741027,-0.583246,-0.705677,-0.906917,-0.974791,-0.730686,-0.817735,3.000000
0.053792,0.591275,0.676328,0.728801,0.852910,0.543480,0.405115,1.337400,3.000000
-1.154210,-0.158145,-0.129799,-0.107978,-0.483784,-0.321529,-0.447876,-0.386709,3.000000
-1.154210,-0.449586,-0.482480,-0.825217,-0.580645,-0.402623,-0.374893,-0.789000,1.000000
-1.154210,-2.239870,-2.145120,-1.781540,-1.526830,-1.477130,-1.483330,-1.521740,1.000000
-1.154210,-1.532080,-1.439760,-1.303380,-1.315780,-1.272140,-1.227880,-1.248760,2.000000
1.261790,-0.949199,-0.986310,-1.183840,-0.998681,-0.920728,-1.013500,-1.069170,1.000000
1.261790,-1.240640,-1.389370,-1.303380,-1.245420,-1.193300,-1.291740,-1.212840,1.000000
-1.154210,0.757812,0.625945,0.250642,0.527658,0.622322,0.934243,0.213136,2.000000
-1.154210,0.799447,0.525180,0.489721,0.248288,0.595291,0.177043,-0.077806,2.000000
-1.154210,0.508006,0.424414,0.250642,0.343111,0.207839,0.934243,0.087420,3.000000
1.261790,-0.283048,-0.331331,-0.347058,-0.579626,-0.362076,-0.598404,-0.781816,1.000000
