0.407800,1.895520,2.012650,0.348640,1.524350,-0.518545,-1.045570,-0.483464,-0.046885,1.657400,-0.600854,-0.300789,-0.300445,-0.440420,-0.100716,1.693010,-0.522072,-0.478089,-0.498947,-0.473343,-0.552063,-0.762261,-0.360096,-0.402013,2.000000
-0.719503,-0.999218,-0.648007,-0.879433,-0.986804,-0.974659,-1.187040,-0.768650,-0.534001,0.107516,0.214614,0.654945,2.042560,1.781700,1.628870,-0.501663,-0.376649,-0.310584,-0.346933,-0.351573,-0.138514,-0.573928,-0.535094,-0.610622,1.000000
1.100380,0.013443,-0.027534,1.682870,0.743301,0.259577,-0.300004,0.321715,0.016492,0.241324,1.017060,-0.671396,2.042560,-0.724526,-0.940154,-0.225850,-0.050772,0.060399,-0.242969,-0.261341,-0.254578,2.050010,2.667510,0.270750,3.000000
-0.076753,-0.649609,-0.848419,-0.102722,-1.092840,-0.205113,-0.495945,0.637489,1.381300,1.657400,-1.001710,-0.973966,-0.910892,-0.856433,-0.779844,-0.129360,-0.508273,-0.481462,-0.515547,-0.532914,-0.602771,-0.188355,-0.079016,-0.131691,3.000000
-0.008243,0.285756,0.301942,0.070644,1.524350,1.642730,-1.257780,-0.899998,-1.177350,-0.989711,-0.718073,-0.392841,-0.358719,-0.889410,-0.831143,-0.376955,-0.186643,0.250388,-0.273547,-0.309523,-0.340218,-0.671276,-0.626464,-0.701019,3.000000
1.080450,0.008479,-0.694503,-0.827499,-1.342980,-1.369180,-1.554870,-1.046640,-1.216410,-1.022590,-1.247730,-1.003580,-0.913024,1.781700,-0.669085,-0.122078,0.001240,0.076138,3.443810,3.437310,3.114670,2.050010,0.803714,0.695790,3.000000
-0.327126,1.682070,-0.976682,1.682870,-0.095990,-0.396915,-0.646614,-0.730865,1.381300,1.619930,-1.175370,-0.926739,-0.844801,-0.654768,-0.814238,0.339432,-0.431846,-0.371291,-0.399352,3.437310,0.074458,2.050010,-0.278792,-0.337692,3.000000
-0.414321,1.895520,-0.127740,1.100910,1.524350,1.642730,-1.059010,2.212760,1.381300,1.657400,-0.600854,-0.291984,-0.286233,-0.284415,-0.832892,-0.614537,-0.517827,-0.464599,-0.483222,-0.469839,0.086853,-0.442222,-0.357773,-0.396798,3.000000
-0.173913,-0.680811,0.015755,-0.218809,0.164609,0.221373,1.166370,-1.366010,1.381300,-1.423250,-1.153660,-0.895522,-0.661454,-0.630036,-0.887106,-0.598152,-0.485982,-0.414010,-0.428182,-0.439178,0.347153,-0.299700,-0.203683,-0.232519,3.000000
-0.577500,1.895520,2.012650,1.046690,1.524350,-0.000057,1.166370,0.121095,-0.343871,1.657400,-0.484359,-0.178321,-0.185321,-0.192461,-0.113541,2.381180,-0.522072,-0.469096,-0.485843,-0.473343,-0.063016,-0.526208,-0.459984,-0.517617,2.000000
-0.244914,0.062374,-0.059600,-0.128689,-0.237116,-0.527122,1.166370,1.170080,-0.219329,-0.020940,0.325321,-0.212740,2.042560,1.781700,-0.828229,-0.389699,-0.220610,-0.603999,-0.180941,-0.225423,-0.182461,-0.590471,-0.510315,2.973970,3.000000
-0.170176,-0.680811,-0.876476,-0.690792,0.187010,0.243204,1.166370,1.244750,1.381300,-0.884193,-0.674659,-0.374430,-0.426941,-0.821554,-0.758276,-0.567203,-0.513581,-0.461226,-0.475359,-0.386615,0.059809,-0.225258,-0.171935,-0.222088,3.000000
-0.679642,1.895520,1.223030,-0.003438,-0.135565,-0.251114,-1.119840,-1.321930,-1.004910,-1.385020,-1.117490,-0.827484,-0.608866,-0.586278,-0.764688,-0.500753,-0.371341,-0.293722,0.467304,0.472782,0.047414,2.050010,2.667510,-0.428958,3.000000
0.143725,-0.526217,-0.712941,-0.895471,-0.682896,-0.813265,-0.063743,0.575413,0.950193,0.689390,1.773190,2.339090,-0.532117,-0.519056,-0.503530,-0.223119,-0.454137,-0.362297,-0.455265,-0.496996,-0.556571,-0.662368,-0.343061,-0.227303,1.000000
-0.233704,-0.602096,-0.013906,-0.115706,-0.249810,-0.201994,1.166370,0.127392,-0.021829,-0.137162,0.065557,0.470042,-0.316080,1.781700,1.628870,-0.376045,-0.224856,-0.140831,-0.218507,-0.075620,-0.075411,-0.552295,-0.426688,-0.120392,1.000000
4.395090,1.895520,2.012650,-1.100150,-1.187670,1.025220,1.023480,2.212760,1.381300,-0.326022,-0.104482,-0.452074,-0.315369,1.781700,-0.839305,-0.405174,-0.235471,-0.134086,-0.036789,-0.341937,-0.531780,-0.789620,-0.766617,-0.728833,3.000000
1.212480,0.036845,2.012650,-0.638095,-0.441712,0.803795,-0.319103,0.298324,-0.176586,-0.630340,1.004030,-0.701013,2.042560,-0.744186,-0.951230,-0.222209,-0.050772,-0.082373,-0.221128,-0.235060,-0.219646,2.050010,2.667510,0.305518,3.000000
1.148960,1.895520,0.087903,-0.139381,1.524350,-0.412508,-0.093452,0.229052,-0.262808,-0.040820,-0.545863,1.420170,-0.824903,-0.872287,-0.815987,-0.353288,-0.602745,-0.009301,-0.137258,-0.153588,-0.138514,-0.556113,0.306598,2.973970,3.000000
-0.824136,-0.215611,0.259455,1.682870,1.524350,1.642730,-1.247170,-0.885604,-1.169980,-0.988181,-0.713008,-0.398444,-0.355165,-0.890044,-0.833475,-0.380597,-0.202565,-0.146452,-0.277042,-0.314780,-0.345852,-0.676366,-0.634207,-0.708842,3.000000
0.039091,0.299939,0.313967,1.682870,1.524350,1.642730,-1.273340,-0.921589,-1.195040,-1.008060,-0.730374,-0.416054,2.042560,-0.888141,-0.830560,-0.376045,-0.188766,-0.065510,-0.240348,-0.281490,-0.299652,-0.647098,-0.596265,-0.669728,3.000000
0.149953,-0.348221,-0.515736,-0.708358,-0.597773,-0.768043,-0.084257,0.491747,-0.015196,0.535702,1.773190,-0.246359,2.042560,-0.703599,-0.543170,-0.024679,-0.172843,-0.306088,-0.387121,-0.410268,-0.451775,2.050010,-0.452241,-0.140383,1.000000
-0.484077,-0.156752,-0.348192,-0.813752,-0.933041,-0.920081,-1.146020,-0.711973,-0.621697,0.002763,0.072793,0.458035,0.391014,1.781700,1.628870,-0.524420,-0.438215,-0.379160,-0.408962,0.195077,0.306587,-0.440950,-0.381777,-0.445473,1.000000
0.578453,-0.080873,-0.273639,1.682870,0.080231,1.642730,1.166370,0.375693,-0.162584,0.320080,1.773190,1.517830,-0.505112,1.781700,-0.346135,-0.077475,0.124373,0.223407,-0.180067,-0.231556,-0.265847,-0.614648,-0.559098,-0.620183,1.000000
-0.783030,-1.033970,-0.526157,-0.884779,-1.005470,-0.992591,-1.210390,-0.788442,-0.090364,-0.131045,0.247898,2.339090,2.042560,1.781700,-0.814821,-0.532613,-0.407432,-0.330820,-0.293641,3.437310,-0.215139,-0.610195,-0.582327,-0.663643,3.000000
-0.105403,-0.652445,-0.847617,1.682870,1.524350,1.178040,-1.087300,-0.666091,-0.968058,-0.377252,-0.483635,-0.543325,-0.527142,-0.517154,-0.473800,0.194698,-0.491289,-0.464599,-0.499821,-0.521526,-0.586995,2.050010,-0.549031,-0.176890,2.000000
-0.095438,-0.643935,-0.429158,-0.657188,-0.751593,0.244763,-0.099819,0.621295,1.381300,1.657400,-0.697813,-0.433664,-0.422677,-0.430273,-0.802579,-0.483458,-0.512519,-0.472468,-0.496326,-0.468963,-0.549810,-0.426316,-0.073596,-0.159506,3.000000
-0.342074,-0.985035,-0.048377,-0.059954,-0.230396,1.642730,1.166370,0.657281,0.107135,0.349135,0.179159,0.586907,-0.230091,-0.869116,1.628870,-0.362391,-0.242901,-0.154322,-0.600290,-0.193886,-0.298525,-0.579654,-0.531996,-0.604537,3.000000
-0.086718,-0.509198,-0.829981,-0.133271,0.216131,0.280628,1.166370,2.212760,1.381300,1.657400,-1.241940,-1.005180,2.042560,1.781700,1.628870,-0.647307,-0.570901,-0.515188,-0.516420,-0.511013,-0.212885,-0.235438,-0.132445,-0.165590,3.000000
-0.709537,1.895520,-0.441183,-0.273797,-0.225916,-0.175485,1.166370,0.283930,0.110083,-0.017881,0.177711,0.589308,-0.232934,1.781700,-0.740204,-0.408815,-0.264131,-0.183551,-0.618637,-0.207903,-0.239929,-0.664913,-0.541288,-0.603668,2.000000
