1.597110,-0.494622,-0.286499,-0.211099,-0.398474,-0.124343,-0.496431,-0.119199,-0.928347,-0.921356,-0.931159,-0.922446,0.820180,-0.780798,0.469681,-0.963709,2.439360,-0.468669,5.000000
49.000000,116.000000,-0.000000,-0.000000,1.333330,0.311111,2.111110,1.318520,3.000000,0.888889,6.000000,2.111110,-6.333330,9.000000,-2.666670,6.000000,0.875529,-2.313010,3.000000
69.000000,59.000000,-0.000000,-0.000000,1.277780,0.951851,2.055560,1.485190,23.851900,22.666700,30.888900,18.000000,-3.555560,21.111100,-17.555600,30.888900,0.415301,-1.699330,1.000000
241.000000,135.000000,-0.000000,-0.000000,0.222222,0.029630,0.166667,0.077778,0.148148,0.000000,0.444444,-0.000000,-0.444444,0.888889,-0.444444,0.444444,0.333333,-2.094400,5.000000
138.000000,21.000000,-0.000000,-0.000000,0.666665,0.760117,1.000000,0.516396,127.296000,116.222000,143.111000,122.556000,-33.222200,47.444400,-14.222200,143.111000,0.187853,-2.339380,2.000000
25.000000,91.000000,-0.000000,-0.000000,1.611110,4.374070,1.388890,0.996296,3.888890,0.888889,8.111110,2.666670,-9.000000,12.666700,-3.666670,8.111110,0.911448,-2.354580,3.000000
41.000000,101.000000,-0.000000,-0.000000,1.722220,0.928957,2.055550,1.555160,64.370400,56.888900,79.444400,56.777800,-22.444400,45.222200,-22.777800,79.444400,0.289362,-2.089570,4.000000
82.000000,120.000000,-0.000000,-0.000000,5.666670,46.933300,5.944440,60.063000,6.962960,3.333330,12.777800,4.777780,-10.888900,17.444400,-6.555560,12.777800,0.822893,-2.240130,3.000000
177.000000,131.000000,-0.000000,-0.000000,0.444444,0.429630,0.777778,0.207407,5.962960,7.555560,6.666670,3.666670,4.777780,2.111110,-6.888890,7.555560,0.515873,-0.804846,1.000000
201.000000,183.000000,-0.000000,-0.000000,1.888890,1.916790,2.333330,1.788860,52.629600,47.444400,65.111100,45.333300,-15.555600,37.444400,-21.888900,65.111100,0.303720,-1.981910,6.000000
38.000000,103.000000,-0.000000,-0.000000,0.888889,1.051850,1.944440,1.396300,58.185200,53.333300,69.555600,51.666700,-14.555600,34.111100,-19.555600,69.555600,0.257014,-1.997590,4.000000
42.000000,57.000000,-0.000000,-0.000000,1.388890,0.975628,0.999999,0.365148,65.703700,59.444400,79.444400,58.222200,-18.777800,41.222200,-22.444400,79.444400,0.266776,-2.030700,4.000000
133.000000,102.000000,-0.000000,0.111111,22.055600,374.596000,29.888900,488.030000,44.037000,37.444400,52.666700,42.000000,-19.777800,25.888900,-6.111110,52.666700,0.397892,-2.416820,3.000000
29.000000,195.000000,-0.000000,-0.000000,0.444444,0.403687,0.611111,0.680414,16.037000,14.444400,13.333300,20.333300,-4.777780,-8.111110,12.888900,20.333300,0.342307,1.943040,7.000000
217.000000,77.000000,-0.000000,-0.000000,1.555560,2.740740,1.666670,0.533333,40.222200,37.222200,48.222200,35.222200,-9.000000,24.000000,-15.000000,48.222200,0.269192,-1.932070,4.000000
116.000000,35.000000,-0.000000,-0.000000,0.833333,0.781735,0.888888,0.544333,125.185000,113.778000,141.333000,120.444000,-34.222200,48.444400,-14.222200,141.333000,0.194853,-2.346640,2.000000
-0.872390,1.001770,3.473800,-0.211099,-0.081839,-0.103907,0.013012,-0.098054,-0.451465,-0.446155,-0.596337,-0.280791,0.416475,-1.384860,1.923730,-0.485703,-0.605012,2.263380,7.000000
113.000000,123.000000,0.111111,-0.000000,1.444440,0.620633,1.944440,1.718100,59.333300,51.888900,73.777800,52.333300,-22.333300,43.333300,-21.000000,73.777800,0.299164,-2.111940,4.000000
74.000000,215.000000,-0.000000,-0.000000,0.444445,0.074074,0.500000,0.122222,6.925930,5.111110,4.444440,11.222200,-5.444440,-7.444440,12.888900,11.222200,0.603704,1.991160,7.000000
113.000000,130.000000,-0.000000,-0.000000,0.277778,0.250924,0.333333,0.365148,0.888889,0.000000,2.555560,0.111111,-2.666670,5.000000,-2.333330,2.555560,1.000000,-2.123250,3.000000
112.000000,90.000000,-0.000000,-0.000000,7.388890,6.945560,1.277780,0.879814,65.185200,57.666700,79.777800,58.111100,-22.555600,43.777800,-21.222200,79.777800,0.278345,-2.108810,4.000000
10.000000,196.000000,-0.000000,-0.000000,1.222220,1.047040,1.000000,0.843273,15.333300,14.111100,11.444400,20.444400,-3.666670,-11.666700,15.333300,20.444400,0.440580,1.789170,7.000000
131.000000,208.000000,-0.000000,-0.000000,1.388890,0.418519,0.611111,0.240741,16.185200,12.777800,15.000000,20.777800,-10.222200,-3.555560,13.777800,20.777800,0.383168,2.392000,7.000000
93.000000,46.000000,-0.000000,-0.000000,2.111110,1.629630,1.777780,1.807410,126.037000,116.000000,141.000000,121.111000,-30.111100,44.888900,-14.777800,141.000000,0.177195,-2.304440,2.000000
92.000000,89.000000,-0.000000,-0.000000,2.000000,1.264910,1.222220,0.958392,58.925900,51.000000,74.444400,51.333300,-23.777800,46.555600,-22.777800,74.444400,0.317871,-2.108760,4.000000
41.000000,139.000000,-0.000000,-0.000000,0.055556,0.018519,0.111111,0.029630,1.296300,0.000000,3.888890,-0.000000,-3.888890,7.777780,-3.888890,3.888890,1.000000,-2.094400,5.000000
206.000000,12.000000,-0.000000,-0.000000,2.611110,1.481990,4.500000,3.358240,11.444400,8.444450,17.666700,8.222220,-9.000000,18.666700,-9.666670,17.666700,0.543775,-2.064480,5.000000
212.000000,68.000000,0.111111,-0.000000,2.888890,2.083440,1.833330,0.936897,37.963000,37.555600,41.666700,34.666700,-1.222220,11.111100,-9.888890,41.666700,0.167908,-1.659640,4.000000
-0.440565,-1.148220,-0.286499,-0.211099,-0.468838,-0.130815,-0.369071,-0.113684,2.298750,2.333140,2.206520,2.351790,-1.553990,1.238670,-0.479490,2.215290,-1.087260,-0.632539,2.000000
110.000000,174.000000,-0.000000,-0.000000,0.388889,0.062963,1.722220,0.151852,13.481500,10.888900,12.555600,17.000000,-7.777780,-2.777780,10.555600,17.000000,0.359296,2.377850,7.000000
203.000000,133.000000,-0.000000,-0.000000,0.111111,0.029630,0.111111,0.029630,0.592593,0.000000,1.777780,-0.000000,-1.777780,3.555560,-1.777780,1.777780,1.000000,-2.094400,5.000000
93.000000,231.000000,-0.000000,-0.000000,2.444440,2.429630,2.666670,3.155560,12.296300,8.777780,11.111100,17.000000,-10.555600,-3.555560,14.111100,17.000000,0.485216,2.391310,7.000000
5.000000,101.000000,-0.000000,-0.000000,2.333330,2.311110,1.777780,0.607407,16.925900,18.333300,19.888900,12.555600,4.222220,8.888890,-13.111100,20.222200,0.376852,-1.211110,1.000000
33.000000,104.000000,0.111111,-0.000000,1.555560,0.962963,3.055560,5.040740,20.185200,20.222200,24.888900,15.444400,0.111111,14.111100,-14.222200,24.888900,0.380367,-1.555380,1.000000
186.000000,28.000000,-0.000000,-0.000000,0.944443,0.389683,1.444440,1.293860,122.519000,111.000000,138.667000,117.889000,-34.555600,48.444400,-13.888900,138.667000,0.199513,-2.353980,2.000000
67.000000,40.000000,-0.000000,-0.000000,0.666665,0.516397,0.666667,0.699204,110.037000,95.333300,129.000000,105.778000,-44.111100,56.888900,-12.777800,129.000000,0.260966,-2.419460,2.000000
175.000000,212.000000,0.111111,-0.000000,1.000000,0.666667,1.833330,1.345770,12.296300,10.000000,9.000000,17.888900,-6.888890,-9.888890,16.777800,17.888900,0.498757,1.974490,7.000000
247.000000,174.000000,0.111111,-0.000000,3.111110,2.680520,3.166670,1.545600,56.185200,49.444400,70.888900,48.222200,-20.222200,44.111100,-23.888900,70.888900,0.323021,-2.037350,6.000000
89.000000,53.000000,-0.000000,-0.000000,2.111110,1.718520,2.833330,3.011110,27.074100,22.777800,38.333300,20.111100,-12.888900,33.777800,-20.888900,38.333300,0.474773,-1.937480,1.000000
206.000000,61.000000,-0.000000,-0.000000,0.555555,0.403687,0.500000,0.459468,7.074070,4.666670,12.222200,4.333330,-7.222220,15.444400,-8.222220,12.222200,0.645891,-2.048720,5.000000
28.000000,112.000000,-0.000000,-0.000000,0.722222,0.418518,0.555556,0.162963,5.925930,7.111110,7.222220,3.444440,3.555560,3.888890,-7.444440,7.555560,0.544092,-1.058280,1.000000
45.000000,67.000000,-0.000000,-0.000000,0.666667,0.298141,1.055550,0.646929,64.740700,57.111100,80.444400,56.666700,-22.888900,47.111100,-24.222200,80.444400,0.298145,-2.076660,4.000000
34.000000,169.000000,-0.000000,-0.000000,0.833333,0.505525,1.611110,0.879815,12.814800,10.666700,9.777780,18.000000,-6.444440,-9.111110,15.555600,18.000000,0.463569,1.993180,7.000000
27.000000,134.000000,-0.000000,-0.000000,1.111110,0.981307,1.611110,1.062840,8.703700,3.666670,15.888900,6.555560,-15.111100,21.555600,-6.444440,15.888900,0.772831,-2.343000,3.000000
1.043840,1.208170,-0.286499,-0.211099,-0.257747,-0.114246,0.163529,-0.093943,0.119262,0.138466,0.151938,0.061024,0.080054,0.326651,-0.641052,0.133648,-0.637142,-0.418493,6.000000
-0.103201,1.741370,-0.286499,-0.211099,0.357931,-0.072648,0.094060,-0.088478,-0.435186,-0.493050,-0.598874,-0.181845,-0.179470,-1.503300,2.751730,-0.400896,0.080437,2.337140,7.000000
73.000000,105.000000,-0.000000,-0.000000,2.111110,1.096290,1.166670,0.522222,58.629600,53.333300,70.333300,52.222200,-15.888900,35.111100,-19.222200,70.333300,0.259048,-2.032240,4.000000
236.000000,38.000000,0.111111,-0.000000,1.333330,1.490710,2.944440,2.294110,14.444400,10.111100,22.000000,11.222200,-13.000000,22.666700,-9.666670,22.000000,0.547232,-2.193100,5.000000
13.000000,15.000000,0.111111,-0.000000,1.222220,0.886108,1.222220,1.025600,68.963000,59.333300,86.888900,60.666700,-28.888900,53.777800,-24.888900,86.888900,0.316905,-2.145320,4.000000
0.369108,0.554576,-0.286499,-0.211099,-0.451247,-0.117446,1.703440,1.233890,-0.770344,-0.777545,-0.753602,-0.775525,0.560655,-0.514300,0.287925,-0.783814,0.337697,-0.497093,5.000000
163.000000,180.000000,-0.000000,-0.000000,1.777780,1.185190,9.166670,63.944400,30.370400,27.444400,36.333300,27.333300,-8.777780,17.888900,-9.111110,36.333300,0.238490,-2.217090,6.000000
-1.560610,-0.735421,-0.286499,-0.211099,0.322750,0.184668,2.930730,0.614773,-0.348044,-0.439903,-0.281808,-0.334762,-0.563951,0.178596,0.287925,-0.305809,0.400397,-0.699700,3.000000
27.000000,189.000000,-0.000000,-0.000000,1.000000,0.311111,2.611110,2.507410,32.777800,29.000000,40.666700,28.666700,-11.333300,23.666700,-12.333300,40.666700,0.297841,-2.064270,6.000000
234.000000,122.000000,-0.000000,-0.000000,1.722220,7.840740,1.388890,7.574070,2.259260,0.555556,5.222220,1.000000,-5.111110,8.888890,-3.777780,5.222220,0.960317,-2.173200,3.000000
-1.601100,-0.718221,-0.286499,3.483140,0.692157,0.069460,0.649816,0.173211,-0.636280,-0.711892,-0.573508,-0.631602,-0.179470,-0.081980,0.328315,-0.601350,0.901432,-0.672156,3.000000
29.000000,18.000000,0.222222,-0.000000,0.777777,0.807372,1.722220,1.289560,68.296300,59.000000,86.111100,59.777800,-27.888900,53.444400,-25.555600,86.111100,0.317156,-2.123640,4.000000
151.000000,101.000000,-0.000000,-0.000000,9.611110,6.536790,0.500000,0.349603,31.185200,27.222200,39.444400,26.888900,-11.888900,24.777800,-12.888900,39.444400,0.327288,-2.058390,4.000000
108.000000,111.000000,-0.000000,-0.000000,0.555555,0.162963,2.555560,0.385187,3.814810,4.111110,5.555560,1.777780,0.888889,5.222220,-6.111110,5.555560,0.715609,-1.437240,1.000000
153.000000,78.000000,-0.000000,-0.000000,9.388890,5.670260,2.944440,3.517680,30.296300,27.111100,37.444400,26.333300,-9.555560,21.444400,-11.888900,37.444400,0.300208,-2.017780,4.000000
19.000000,147.000000,-0.000000,-0.000000,0.222222,0.074074,0.500000,0.077778,4.148150,3.888890,6.666670,1.888890,-0.777778,7.555560,-6.777780,7.000000,0.713228,-1.475640,1.000000
10.000000,61.000000,0.111111,-0.000000,2.222220,3.185180,3.111110,7.185180,18.963000,18.666700,24.222200,14.000000,-0.888889,15.777800,-14.888900,24.222200,0.419522,-1.591210,1.000000
149.000000,163.000000,-0.000000,-0.000000,2.611110,12.151800,14.000000,48.888900,41.666700,35.444400,51.333300,38.222200,-18.666700,29.000000,-10.333300,51.333300,0.297547,-2.384440,6.000000
