0.098425,0.119217,-0.034018,0.089122,2.072290,1.753580,1.192740,1.330720,0.307790,-0.522114,-1.274630,-1.191460,-1.378240,-1.338460,-1.454610,-0.594576,-1.377350,1.218400,-1.103130,-1.643650,0.303447,-0.037351,-1.571400,0.416282,-0.307595,0.215987,1.448820,1.319150,0.070091,-0.507113,-1.242590,-1.754430,2.044620,-0.521499,0.347729,-0.643298,-0.558828,1.878880,-1.153070,-1.631320,2.000000
0.497875,0.398404,0.619125,0.110227,-0.121238,0.190898,0.336721,0.841386,0.996827,0.238752,-0.638064,-0.910701,-1.311960,-1.026720,-0.336447,-0.716615,-0.280598,-0.118030,-1.394900,-1.277050,0.959343,-0.696315,-0.537046,-1.509970,-1.246950,0.399433,0.415190,-0.430635,-0.212045,-0.446274,-1.592820,2.035820,-0.131838,-0.611207,-0.698250,-0.270794,1.134440,-0.541474,1.053790,1.320350,2.000000
-0.920174,0.773863,-1.187620,-1.746990,-0.810462,-0.903527,-0.691481,-1.337870,-1.058300,0.717573,0.847261,0.532271,-0.673257,0.855034,0.751764,0.775593,0.738243,2.469980,-0.377868,0.095346,-0.143755,0.921142,0.661169,-0.225802,0.321977,0.572688,-0.932587,-1.524250,0.332074,-0.709912,-1.092490,0.049971,-0.417436,0.973641,0.098687,0.282928,1.235230,-0.350658,-0.737426,2.187900,3.000000
0.118397,-0.005936,0.093218,-0.691752,-0.211136,-0.124906,-0.637365,-0.074699,-0.944460,0.507679,0.586571,1.642250,0.766827,1.926270,-0.301504,0.875444,-0.484367,0.320375,-0.961409,0.161146,-0.630708,1.510220,0.456346,0.485430,-0.677343,-0.507605,1.347490,-0.321274,-2.942710,-1.328450,-2.353310,0.352384,1.985530,-0.381952,-0.210126,-0.452012,0.398677,0.061103,0.885557,-0.823604,3.000000
-0.340971,-0.545057,0.262865,0.574531,0.544014,0.915070,0.021865,0.511368,0.409647,-0.718890,-0.716877,-0.114128,0.357096,-0.964375,-0.700848,-0.344950,-0.831971,-0.280664,-0.019407,0.236346,-1.008340,-0.746237,-1.253930,-1.035820,2.050800,2.009680,1.073880,-0.271564,0.523523,-0.841732,0.798725,-0.998396,-1.353020,-2.076440,0.238150,-1.197020,-0.488275,1.015180,-0.173340,-2.030200,1.000000
-0.091314,0.947152,-0.347865,0.715229,0.681859,0.430474,0.026784,1.000710,0.397664,-0.797600,-0.080309,-0.238184,-1.149270,-0.437257,0.012979,0.564798,-0.136762,-0.803922,2.273080,-0.214854,0.989157,1.530180,0.323211,-1.411190,1.601110,1.867000,-1.125130,0.662979,-0.877079,0.466322,0.618609,-1.532660,0.981010,-0.581304,0.786044,0.504416,-0.679776,-1.455380,0.756906,1.539730,1.000000
-0.740421,-0.862753,-0.161253,-1.338960,-1.487700,-0.778294,-0.327429,0.181350,0.343740,-0.003938,1.411080,0.636740,0.929515,1.008070,-0.081865,-0.211816,-0.040871,2.469980,-0.661302,0.339746,0.492266,0.082460,2.074450,0.159448,-0.917179,0.389242,0.759735,-0.788545,0.694819,0.790801,-0.111862,1.874530,-0.988632,-0.043054,1.782210,1.279630,-0.830961,0.342306,-2.815640,0.113751,3.000000
-0.360943,-2.268320,0.856631,-0.318902,-0.301035,-1.497020,-0.922704,0.226869,-1.274000,0.468323,0.301631,1.707540,0.995795,0.826694,1.275900,0.298530,-0.316557,0.101173,0.380736,0.725145,-2.051820,0.072476,-0.076194,2.194360,0.761677,1.000730,0.496260,1.110370,-0.262426,-2.068670,0.728680,1.400750,0.271939,0.913835,0.805968,-1.247360,-0.437880,-0.079498,-1.054110,-0.245236,3.000000
0.767504,-1.353740,-0.559924,-1.254540,-1.122110,-0.037788,-0.558651,-1.343560,-1.501680,0.055095,0.271319,0.081751,1.544110,2.118980,2.184410,0.709026,0.252795,2.116420,0.155656,-0.252454,-0.948718,1.909590,-0.188847,1.502890,-0.267622,-0.120330,0.739468,-0.539997,-0.171740,-0.101515,0.588589,1.289870,-0.368195,-0.023119,-0.050739,0.222522,0.751442,-2.750930,0.469915,1.130880,1.000000
1.256830,0.562066,-0.339383,-0.304832,-1.331880,-0.604057,-0.701321,-1.423220,-1.106230,-0.987816,-0.874504,-0.388358,0.519784,0.633984,0.651929,1.274850,1.493380,0.553720,1.347750,1.035340,-0.104003,-0.935939,-0.055712,-1.411190,0.371943,-1.557320,-0.071225,1.557750,-0.685630,-0.273894,-0.742268,0.725361,0.360572,0.634743,1.622830,1.702470,1.366260,-0.290400,1.756430,0.392963,1.000000
