1.092800,0.989676,0.408701,0.223595,1.102800,0.838467,0.718352,0.023973,1.133340,0.680728,-0.035410,0.034711,1.105080,0.699930,0.295600,0.123560,1.122130,0.710679,0.302655,-0.080761,1.140760,0.728866,0.069860,-0.074443,1.417700,0.712110,0.062687,-0.188809,1.138150,0.719731,0.303606,-0.185380,0.782590,0.557982,0.081949,-0.171602,3.000000
0.331587,0.358404,0.340514,0.398194,0.648682,0.372639,0.651055,0.615546,0.669479,0.607934,0.901040,0.774059,0.777989,1.196700,1.533210,1.028930,1.391710,1.383410,1.898670,1.028580,1.416950,1.220330,1.255760,0.608779,1.080440,1.419890,1.716930,1.076340,1.696980,1.427560,2.019940,1.075080,1.131360,1.267280,1.376800,0.709986,1.000000
-1.867910,-2.239990,0.890873,2.963600,-1.842030,-2.242220,0.897477,2.596150,-1.848930,-2.236460,0.931421,2.627010,-1.639270,-2.127890,0.716682,2.360640,-1.843730,-2.104060,0.961318,2.334630,-1.833940,-2.226760,0.965122,2.503220,-1.411520,-2.042670,0.854649,2.359150,-1.921090,-2.029250,1.145700,2.356560,-1.694320,-1.884330,0.558919,1.632030,2.000000
0.111801,0.842451,1.360180,0.719128,-0.384344,0.328802,0.290209,0.508676,-0.664066,0.344930,0.541251,0.296435,-0.173881,0.318977,0.274868,0.497076,-0.746742,-0.369618,0.045321,0.020294,-0.736689,0.168889,0.298817,0.503092,0.054636,0.717179,1.058310,0.705667,-0.445779,-0.019037,0.287687,0.335900,-0.729069,-0.182462,-0.423844,-0.083853,1.000000
1.650300,1.590520,1.540120,0.826106,1.681710,1.380890,0.951761,0.241500,1.113990,0.827105,0.181463,-0.181190,2.022740,1.416130,1.353450,0.709818,1.686670,0.857500,0.822532,0.285632,1.119890,0.519369,-0.179657,-0.448092,1.739890,1.200290,1.118180,0.705667,1.105880,0.682346,0.586351,0.019108,0.759272,0.344717,0.056327,-0.401389,3.000000
-1.866270,-2.413860,0.820356,2.484260,-1.564940,-2.038390,0.590914,1.577380,-0.441809,-0.838589,-0.358220,-0.393467,-1.931180,-2.401950,0.514553,2.464930,-1.705360,-2.254120,0.523605,2.089930,-1.256530,-1.758760,-0.418894,0.503092,-1.264260,-1.566630,-0.558314,0.811575,-0.741333,-0.895765,-0.548571,-0.403283,-0.133733,-0.577846,-0.783972,-0.983537,2.000000
0.478111,0.138383,-0.499208,-0.671585,0.132169,-0.021894,-0.732188,-0.827203,-0.071380,-0.005742,-0.957868,-1.030300,0.411885,0.143433,-0.623951,-0.832558,0.138135,0.156290,-0.612319,-0.828788,-0.142582,-0.181592,-0.837558,-0.817997,-0.238451,-0.205129,-1.396560,-1.253630,0.071439,-0.194383,-0.668037,-1.036870,0.387187,0.168990,-0.663930,-0.666002,4.000000
0.771159,0.226391,-0.079347,-0.190184,1.091410,0.460313,-0.070637,-0.346286,0.521307,0.081926,-0.538114,-0.552675,1.070870,0.494521,0.035183,-0.247519,0.801793,0.331593,-0.193821,-0.085842,0.154471,0.168889,-0.478703,-0.448092,0.714082,0.497582,-0.199065,-0.194551,0.736434,0.331654,-0.369373,-0.403283,0.759272,0.344717,-0.183759,-0.401389,4.000000
0.426638,0.688241,1.131960,0.688878,0.440215,0.534737,0.598935,0.692738,0.462326,0.550107,0.870994,0.708708,0.363367,0.351890,0.776837,0.695836,0.084082,0.191034,0.781683,0.895674,-0.197855,0.033425,1.084490,0.905068,-0.145817,0.231117,0.671888,0.799176,-0.130316,0.239750,1.205850,0.800270,0.482359,0.383531,0.678161,0.601382,5.000000
-0.107985,-0.037634,-0.739129,-1.046010,-0.384344,-0.021894,-0.972752,-0.827203,-0.071380,-0.181079,-0.957868,-1.030300,0.119002,-0.032111,-0.384266,-0.832558,-0.156824,-0.194315,-0.851461,-1.094130,-0.439636,-0.356832,-0.837558,-1.082210,0.640810,0.541501,-0.438564,-0.459321,0.366993,0.156309,-0.668037,-0.667277,-0.208150,-0.182462,-1.144100,-0.877692,6.000000
