-0.889465,-1.006710,-0.884833,-0.884846,-0.346114,-0.314915,-0.145295,-0.370173,2.067930,2.236710,-0.734277,-0.816812,0.816812,0.385982,-0.574269,0.018189,-0.445539,-0.453877,-0.333483,0.593015,0.879577,-0.597250,-0.792103,-0.225096,0.931807,2.500590,-0.820795,7.000000
0.718016,0.679294,-0.643558,-0.643579,-0.349984,-0.331515,-0.171088,-0.375314,1.694490,2.718220,-0.499110,-0.816812,0.816812,-0.703223,0.966878,-1.361660,1.248190,-0.431828,1.258530,0.796196,-1.193600,-0.713610,-0.611045,-0.887588,-0.347772,2.835340,-1.084460,3.000000
-0.820326,-0.934363,0.020348,0.020327,-0.355788,-0.308275,-0.154674,-0.390725,0.605314,-0.277873,-0.699694,1.223640,-1.223640,-0.158620,-0.399101,1.485460,-0.030499,-0.453877,-0.562440,0.545208,0.879577,-0.953175,-0.792103,-0.438370,0.707197,0.028938,-0.963673,2.000000
-0.933637,-0.821829,3.169830,3.169810,0.453737,0.126639,-0.016334,0.487987,-0.608344,-0.170869,-0.699694,-0.816812,0.816812,-0.703223,-0.689046,-0.344622,-0.499033,0.982662,0.888581,-0.439538,-1.193600,1.438550,1.573290,0.724402,-1.293330,-0.186163,1.221320,3.000000
-0.995094,-1.079050,0.532470,0.532463,-0.254598,-0.128997,-0.035092,-0.300277,-0.266030,-1.133900,-0.713527,1.223640,-1.223640,-0.158620,-0.845863,1.134310,0.046237,-0.216432,-0.932800,-0.459173,0.879577,0.341617,0.231543,0.611713,0.665669,-1.070770,1.218370,2.000000
-0.691651,-0.005957,0.353004,0.352980,0.263545,1.013070,0.054009,0.271783,0.138522,-0.170869,-0.713527,-0.816812,0.816812,-0.703223,-0.068450,0.598104,-1.959600,4.486660,1.472690,-2.828200,-1.193600,1.293290,2.638460,-0.438370,-2.083760,-0.266154,1.221320,7.000000
1.004170,0.970677,-0.081236,-0.081263,-0.363141,-0.348114,-0.178122,-0.398213,1.383300,1.006170,-0.685861,-0.816812,0.816812,-0.521689,0.164107,1.318630,1.056350,-0.477621,1.600940,0.186226,-1.193600,-1.599490,-1.018630,-1.375760,-0.451591,1.296690,-1.283010,4.000000
-0.973968,-1.050920,-0.694851,-0.694540,1.745220,1.225540,1.221700,1.737230,-1.977600,0.578155,-0.672027,-0.816812,0.816812,-0.340155,-0.793146,-0.028437,-1.914230,-0.179120,-2.244470,0.746681,0.879577,1.959120,0.323318,3.021330,1.726630,-0.564608,1.221320,1.000000
1.582250,1.585600,-0.305387,-0.305398,-0.315351,-0.285035,-0.124193,-0.352886,-0.639463,-0.224371,1.638150,-0.816812,0.816812,0.204448,0.030312,-1.074620,-0.630001,-0.445397,-0.612589,0.796196,0.879577,-0.089727,-0.532558,0.162495,1.031630,-0.760888,0.028515,1.000000
0.458745,0.414036,5.589570,5.589520,-0.329669,-0.311595,-0.147640,-0.359470,0.543075,0.096639,-0.685861,-0.816812,0.816812,-0.703223,1.523080,-0.676106,0.476771,-0.391124,0.687576,0.796196,0.879577,-0.270859,-0.393649,-0.225096,0.432674,0.285044,-0.360642,7.000000
-1.018140,-0.809771,-0.278092,-0.278014,2.842260,2.354330,0.973155,3.376830,-1.853120,0.685158,-0.423026,-0.816812,0.816812,-0.703223,-0.910926,0.593733,1.290620,1.545740,-1.638580,-1.852420,0.879577,2.189440,1.878930,1.921950,-0.007762,0.291766,1.221320,3.000000
-0.182711,-0.251121,-0.825683,-0.825699,-0.326960,-0.281715,-0.145295,-0.360440,0.418597,-0.759388,1.638150,-0.816812,0.816812,-0.340155,0.766019,-0.874997,1.583540,-0.396212,0.078394,-0.016955,-0.157010,-0.231692,-0.218404,-0.380264,-0.166287,-0.263466,-0.316747,6.000000
1.958680,1.989510,1.518440,1.518400,-0.351532,-0.311595,-0.168743,-0.384512,0.854269,0.203643,1.319980,1.223640,-1.223640,-0.176774,-0.936951,-1.231980,-0.803765,-0.391124,1.372390,-1.144270,-1.193600,-0.767988,-0.218404,-1.375760,-1.458240,0.523000,-1.110970,7.000000
1.144370,1.153540,-0.764474,-0.764485,-0.279170,-0.261796,-0.131227,-0.319056,-1.853120,0.096639,-0.727361,-0.816812,0.816812,-0.703223,-0.308347,-0.787572,1.441510,-0.252049,0.604543,0.638261,0.879577,0.205103,0.129178,0.025815,-0.089420,-0.848273,0.957366,7.000000
-1.018140,-0.845943,0.174125,0.174187,1.841380,2.287930,0.820746,2.141190,-1.386330,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.911260,1.076750,1.340420,1.323560,-1.708870,-1.825950,0.879577,1.983590,1.780300,1.803540,-0.034715,0.158671,1.221320,3.000000
-0.766551,-0.882115,-0.325969,-0.325986,-0.352112,-0.308275,-0.147640,-0.387054,0.418597,-0.598883,-0.727361,1.223640,-1.223640,-0.158620,-0.258966,0.416698,-0.814463,-0.477621,-0.995280,0.796196,0.879577,-0.789916,-1.018630,-0.225096,1.131460,-0.142471,-0.978697,2.000000
0.595102,0.548675,0.716382,0.716352,-0.354434,-0.334835,-0.173433,-0.390437,-0.141552,-0.652385,1.582810,1.223640,-1.223640,-0.340155,2.043910,-0.751145,1.214620,-0.465749,1.227290,0.796196,-1.193600,-0.887263,-0.697006,-0.988392,-0.365940,-0.508144,-1.148970,6.000000
-1.079600,-1.205650,-0.849307,-0.849320,-0.342245,-0.324875,-0.145295,-0.375420,0.387478,0.578155,1.575900,-0.816812,0.816812,2.201320,-1.071080,-0.550798,-0.524489,-0.475925,0.133064,0.796196,0.879577,-0.501297,-0.792103,-0.178435,0.974533,0.037005,-0.782793,7.000000
-1.002780,-1.077040,-0.753752,-0.753707,0.179574,-0.032719,0.103249,0.135131,-0.172672,-0.331374,-0.685861,-0.816812,0.816812,2.201320,-0.866216,-0.676835,-1.139490,-0.153679,-1.179840,0.762475,0.879577,1.214570,0.379588,1.534360,1.307360,-0.711818,1.221320,7.000000
0.833247,0.791828,-0.899998,-0.900008,-0.350371,-0.318235,-0.131227,-0.375029,2.379120,2.718220,-0.734277,-0.816812,0.816812,2.201320,0.575169,0.812294,-1.072710,-0.477621,-0.711242,0.479899,0.879577,-0.726666,-1.018630,-0.011822,1.271220,3.137160,-0.841417,7.000000
2.039340,2.085970,0.753271,0.753287,-0.148764,-0.095798,0.021183,-0.205878,-0.266030,-1.026900,1.610480,1.223640,-1.223640,-0.158620,-0.964644,0.351859,-1.173060,-0.335155,-1.370570,0.749669,0.879577,0.708316,0.054014,1.223140,1.325720,-1.131940,1.221320,6.000000
