0.180723,1.201890,1.420270,-1.177280,-0.163793,1.073190,-1.279760,1.744870,-1.484110,0.898024,-0.040779,0.133617,-0.216855,0.392657,0.165795,-0.155113,-0.714496,0.358756,1.858240,0.655567,-1.204830,-1.387230,-0.678819,1.423760,1.975750,-0.820424,0.969726,-0.069198,0.299406,2.503930,-0.363541,-0.981748,-0.528263,1.042240,-1.286460,1.860060,-0.409825,-0.233965,1.068260,0.530198,1.386910,-0.487618,0.170762,0.288312,0.474654,-0.022415,1.705810,-1.575170,2.592510,0.810970,-0.698552,-1.424430,-1.152050,-0.546718,0.682654,-0.502735,-0.689914,1.841100,0.736192,1.597170,-0.895124,-0.274553,0.290186,2.134780,-0.863286,1.045020,-0.145623,1.288500,1.070490,1.585440,1.434630,0.674075,-0.266158,0.203419,0.369239,-0.181390,-1.398640,0.618748,1.023760,0.374406,-1.585990,-1.383500,-0.783516,0.474235,1.518800,-1.088870,1.967270,-0.013380,-1.091700,2.308520,-0.249477,-0.531563,-1.101980,0.316886,-1.976010,1.821090,-0.065990,-1.316630,1.177120,-0.978244,1.313950,-0.650331,-0.198951,-0.089352,0.138469,0.795075,-0.411100,-1.156430,0.842174,1.191390,1.615950,-1.075210,-1.390310,-1.209440,1.223910,0.219590,1.187010,-0.936299,-0.796355,1.004580,2.661450,1.545270,2.292530,0.695623,-0.492173,1.082780,0.943281,2.288410,0.786916,-1.226780,-1.513980,-0.272858,-0.657850,-0.077404,0.580342,1.805100,-0.002138,2.024530,-0.522410,0.893115,0.105574,-0.009530,-1.259010,-1.369240,-0.154676,-0.295417,-0.290322,1.870810,1.955790,0.816153,-1.224260,-1.050890,-1.204230,0.449397,-1.251240,-0.032492,-0.274048,0.127341,1.324050,0.171236,1.002930,0.390668,-0.344584,-0.304124,-0.150983,-1.434130,1.000000
0.236008,0.194114,0.856463,-0.687316,-0.163793,0.312528,-1.429900,1.414990,-1.401060,0.497846,-0.129974,-0.396799,0.477233,0.308553,-0.030878,0.001447,-1.509510,0.710444,0.351492,0.698926,-0.999277,-1.387230,-0.988841,0.264786,1.495930,-1.100010,-1.607110,-0.727028,-0.802576,2.427670,-0.363541,-0.981748,-0.176289,2.616040,-1.336700,1.566510,-0.453505,-1.485290,0.651859,-1.485430,0.538939,-0.422975,0.513137,0.142065,-0.040950,-0.033657,-0.901372,-0.942810,0.721660,0.479440,-0.685667,-1.391440,-1.258260,1.131690,1.365980,-0.262552,-1.551710,-0.537518,-0.617565,2.534120,-0.905191,-0.428058,0.577207,1.781380,-1.157370,0.863346,-0.145623,0.030908,0.639656,-0.103003,0.688520,0.735363,0.171182,0.044645,0.285165,0.152944,-1.389850,0.607022,-0.291565,0.072956,-1.414320,-1.394070,-0.947225,0.833196,1.660700,-1.373190,-0.265847,1.513390,-0.456679,1.706090,-0.528672,-0.574631,-1.090100,0.144288,-1.178600,1.609550,0.189386,-1.405140,1.022850,-1.508290,0.416400,-0.036801,-0.007172,-0.170830,-0.060059,0.944697,-0.312857,-0.651688,0.725308,0.091316,0.452166,-1.176430,-1.410720,-1.313390,1.387390,0.527696,1.187010,-1.463460,-1.548670,-1.510320,2.270580,1.044170,1.073740,0.681802,-0.881929,0.850968,2.655960,2.506090,1.470310,-1.226780,-1.892750,-0.639915,-0.170951,0.068173,0.643826,0.268364,-1.569060,-0.129342,-0.741683,-0.330612,-0.802853,-1.456960,-1.463960,-1.433660,-0.114399,-0.263276,1.787230,0.011748,-0.066826,-1.542480,-1.067490,-1.253770,-1.219250,0.351567,-1.060160,-0.074924,-0.226446,1.578780,1.258370,0.140743,1.220530,0.816897,-0.618340,-0.241699,0.107597,-1.286500,1.000000
0.236008,0.216760,0.856463,-0.740285,-0.163793,0.692857,-1.439290,0.596906,-1.318000,2.829920,-0.141123,-0.348579,1.050610,0.440717,2.407870,-0.108145,-1.474940,0.848062,-0.101757,1.941860,-0.562471,-1.398650,-1.544740,1.151060,1.314660,-1.569710,-1.596280,-1.024620,-1.078070,1.249960,-0.363541,-0.949806,-0.176289,1.258070,-1.349270,1.566510,-0.418561,-1.497550,0.637979,-1.473070,0.562493,-0.384190,1.898200,0.344562,0.348897,-0.247269,-0.886474,-0.338557,0.465932,2.785080,-0.363542,-1.391440,-1.502530,-0.631242,1.092650,-0.790954,-1.560690,-0.512348,-0.181354,2.348910,-0.895124,-0.409998,0.541329,1.322710,-1.157370,0.908766,-0.145623,0.030908,0.608883,-0.086922,0.701384,0.735363,0.496064,0.105712,2.541160,0.403694,-1.345900,0.442870,-0.433762,0.133246,-1.093860,-1.404640,-0.909446,0.956269,2.623590,-1.486920,-0.227998,-0.987604,-0.907881,1.205370,-0.517038,-0.510029,-1.078210,0.330163,-1.239940,1.579330,0.138311,-1.414970,1.007430,-1.517930,0.427346,0.047824,2.166320,1.423810,1.428900,0.820012,-0.263735,-0.186795,2.556200,0.829169,1.150430,-1.288910,-1.349480,-1.469300,2.664540,1.097690,1.162100,-1.585840,-1.565580,-1.605420,1.352030,0.713896,0.988706,0.709445,-0.840902,0.879945,1.697370,1.240340,0.424297,-1.237100,-1.930630,-0.674326,0.209438,0.226985,0.631129,0.268364,-1.569060,-0.168268,-1.584150,-0.651840,-0.974006,-1.456960,-1.474210,-1.444390,-0.114399,-0.295417,-0.791801,0.026620,-0.039857,-1.519240,-1.081740,-1.268260,-1.219250,0.365543,-0.983729,-0.064316,-0.162975,0.149671,1.439000,0.155990,1.231980,0.877787,-0.597281,-0.179275,0.090358,-1.323410,2.000000
0.567721,-0.870277,1.131140,0.133702,-0.128956,-0.741528,0.625259,-0.207987,0.727236,-0.219715,0.494387,0.531429,0.401789,0.032208,0.218241,-0.546515,0.357039,-0.405785,0.057493,0.395417,0.465307,0.429224,0.197795,-0.459570,-0.828561,0.756425,0.374238,0.557306,0.144440,-0.893643,-0.363541,-0.577149,-0.000302,-0.846318,0.145567,0.318935,-0.479714,2.415890,0.651859,1.568930,-0.956788,0.637165,0.108512,0.310812,0.336321,0.371080,0.469262,0.518640,-0.085903,0.147910,0.203399,0.510877,0.462259,0.938492,-0.854825,0.201800,0.611761,-0.436836,-0.346813,-0.788800,-0.150143,-0.996930,0.828349,-0.985673,0.313059,0.136639,-0.145623,3.217950,0.957653,2.309060,-0.392054,-0.337182,0.521055,0.423260,0.243127,-0.682891,0.781271,-0.026135,0.443122,0.784377,1.012010,0.518622,0.022434,-0.694955,-0.579290,0.730796,-0.745273,0.524625,0.362170,-1.000930,-0.621737,-0.380826,0.169941,0.144288,-0.197163,0.854039,-0.280506,0.777899,0.822301,0.698641,-1.017500,0.470948,0.453098,0.469355,0.163284,-0.277214,-0.689455,0.464057,0.011130,0.238886,0.411091,0.488173,0.875490,0.526393,0.590450,2.206870,-0.357295,0.918184,0.742086,0.455104,-0.885700,-0.948846,-1.004820,-0.009263,-0.861415,0.445299,-0.513770,-0.880011,-0.133580,0.218582,-1.097330,-0.571092,-0.110089,0.187282,-0.410003,2.909630,1.595310,1.038420,0.112328,0.128286,-0.157738,2.290850,0.810932,0.778091,-0.114399,-0.279346,-0.147042,0.963585,-0.700578,0.723202,-0.012845,0.557684,0.523178,-1.073960,0.150029,-1.178140,-0.289916,-0.497893,-0.876372,0.872581,1.323600,1.080750,-0.849979,-0.553823,0.245506,-0.714430,1.000000
0.236008,0.205437,0.856463,-0.938919,-0.163793,1.073190,-1.420520,0.412176,-0.965017,0.842827,-0.040779,-0.384744,-0.292300,0.813181,0.375579,0.064071,-0.878683,1.566730,0.216743,0.612209,-0.318374,-1.387230,-0.935389,1.364100,1.901110,-1.267760,-1.596280,-0.977630,-0.113837,1.072030,-0.363541,-0.960453,-0.176289,0.682514,-1.361830,1.590970,-0.488450,-1.485290,0.651859,-1.473070,0.550716,-0.397118,0.139637,0.479559,0.160261,0.539721,-0.722594,0.954264,0.613985,0.810970,-0.350657,-1.303470,-1.332600,-0.727841,0.876262,-0.038382,-1.542740,-0.562689,0.706109,0.987058,-0.905191,-0.419028,0.541329,1.285110,-0.949061,0.908766,-0.145623,0.030908,0.608883,-0.086922,0.688520,0.735363,-0.391113,0.081286,0.453314,0.152944,-0.967928,0.501496,-0.149367,-0.397306,-0.441497,-1.394070,-0.443506,0.730636,1.356630,-1.401620,-0.253231,-0.958523,-1.191970,1.307080,-0.528672,-0.510029,-1.066320,0.343439,-1.270610,1.589400,0.495837,-1.414970,1.007430,-1.508290,0.416400,0.026668,-0.198951,-0.100992,0.535523,1.430970,1.913980,1.646220,0.868144,0.064485,0.123569,-0.749035,-1.165770,-1.323780,1.356740,0.604722,2.332780,-1.510530,-1.531760,-1.594850,1.176140,1.066940,1.309940,0.723266,-0.840902,0.879945,0.802689,0.950098,0.828757,-1.237100,-1.930630,-0.662856,0.696336,-0.064170,0.720007,0.268364,-1.487660,-0.142317,-1.041740,0.204769,-0.157738,-1.456960,-1.463960,-1.433660,-0.114399,-0.295417,-0.648521,0.011748,-0.053342,-1.530860,-1.081740,-1.181310,-1.219250,0.365543,-1.009210,-0.074924,-0.178843,0.138506,1.250160,0.155990,1.220530,0.857490,-0.597281,-0.179275,0.090358,-1.323410,1.000000
0.180723,-0.768367,-0.675938,-1.654000,-0.163793,-1.882520,0.597106,0.003132,0.540361,0.111467,0.505536,0.507319,0.718656,-0.184061,0.139572,-0.468235,0.823675,0.251720,0.241243,-0.139336,0.054196,0.486345,0.775078,-0.800444,-0.839224,0.230809,0.883109,-0.241487,-2.455550,-0.783497,-0.363541,0.775064,-0.304280,-0.666455,-1.060350,-0.341547,-0.575811,0.416231,-0.888809,0.938270,-0.497470,1.218950,0.544262,0.153314,0.311169,0.348595,0.067011,0.012753,-0.395468,-0.032925,0.048779,0.543865,0.610945,0.564171,-1.663420,0.506031,0.827210,-0.348739,-2.738450,-0.483744,-0.945461,-0.626712,0.469574,-0.933039,-1.475970,0.182058,-0.104166,-0.106910,-0.929810,0.395490,-0.572150,-0.597658,0.695991,0.301126,0.481338,-0.348557,0.719742,-0.225463,0.514221,0.482928,0.382541,0.529189,0.186143,-1.535950,-0.660375,0.399087,0.100031,-0.478681,-1.893840,-0.993107,-0.621737,0.631271,-1.185190,0.449654,0.630922,-0.757707,-1.475670,0.551729,-0.951811,0.852838,-0.513992,1.232570,0.580951,0.480995,0.039205,-0.626332,-0.099997,0.384361,0.024115,0.252302,0.109878,0.589399,0.804046,0.848615,-0.880824,-0.458242,-0.872063,0.343953,0.699821,0.750974,-0.836841,-1.529670,-1.250470,-1.446680,-0.533200,-1.003520,-0.028086,-0.726830,0.298774,-1.237100,0.114746,-1.006970,-0.170951,0.041705,-0.206856,-0.884188,0.547302,-0.635372,0.620118,-0.070570,0.039746,0.791727,0.769943,0.541885,-0.114399,-0.279346,-0.505242,0.249707,0.135436,0.943961,-0.597175,-1.268260,-1.234270,-0.277343,1.054490,-0.064316,-0.178843,-0.375080,-0.810688,1.131770,1.002930,1.304020,-0.892095,0.257699,0.728188,-0.123905,1.000000
-0.482702,2.119080,1.579290,1.669800,-0.163793,-0.589396,0.315577,-2.015700,0.768764,-1.406450,-2.560520,-1.614340,-3.249720,-2.142500,-2.351620,-0.640451,0.011383,-0.390494,-2.233260,-2.654120,0.234057,0.314982,-0.080156,-0.774878,0.525613,0.968908,0.179351,0.870558,-0.320459,0.275596,-0.342116,-0.108666,1.727570,-0.441627,0.459608,-1.002030,-0.575811,0.673855,2.234170,0.938270,1.999330,-0.203190,-2.739430,-2.422900,-2.141090,-2.102320,-0.618306,1.108840,-2.320160,-2.293360,-0.634127,0.554861,0.387915,-1.959480,-0.034836,0.586092,0.225747,2.206070,-0.557398,0.115472,1.742510,0.628419,1.689410,-0.151047,0.374327,-0.862583,-0.145623,0.943952,1.644940,1.103030,1.884870,1.639370,-2.890200,-1.885070,-2.699480,-0.348557,0.385724,-2.218740,-1.926840,-2.398930,0.748780,0.222736,-0.670179,1.325490,0.302517,0.617067,1.891570,1.106250,0.930350,0.016157,0.436877,0.114456,1.251670,-2.617290,1.673700,-0.697267,-1.118140,0.030554,1.794210,0.322788,2.036380,0.047824,-2.589800,-2.510420,-2.330710,-1.573940,-0.476595,0.942233,-2.300210,-2.242980,-2.368290,0.060774,0.508063,0.297720,-0.002146,-1.983370,0.207289,0.918184,0.446232,0.433970,0.443260,-0.208584,-0.107263,0.198057,-0.543456,-1.380210,-0.577676,0.087447,-2.351140,0.414738,1.156370,1.940950,0.209438,-1.043510,-1.654280,0.972701,0.384505,1.687170,0.285438,-0.774213,-1.039830,1.114810,0.226839,0.123156,-0.154676,-0.327558,-0.075402,1.365140,1.767010,0.467587,1.113060,0.267851,0.883681,1.581430,-0.206659,1.091940,-0.289916,-1.257110,-0.736793,0.750608,-0.073624,-0.299418,1.634880,-0.741098,-2.098950,0.337443,1.000000
0.733577,-0.009706,0.798636,-1.587790,-0.128956,2.225040,-1.364210,0.900390,-1.401060,0.277058,-0.486751,0.013068,0.281078,0.380642,0.008456,2.678630,-1.552710,0.572827,-0.297757,0.800095,-0.408305,-1.364380,-1.480600,-0.681138,0.781519,-1.424320,-1.661250,-0.883654,1.074240,1.368580,0.043524,1.584260,-1.792170,1.464920,-0.934733,-0.096924,0.210437,-1.473020,0.749019,-1.522530,0.421165,0.637165,0.248575,-0.049183,0.223140,-0.089871,-0.916270,-0.675814,0.371716,0.464370,-0.067186,-1.402430,-1.460050,0.044951,0.170161,-0.390650,-1.488870,-0.764053,2.165160,1.259430,-0.935393,1.332740,-1.575450,1.954320,-0.471171,0.136639,2.383270,0.013680,0.034437,-0.199485,0.598472,0.689397,-0.003754,0.374406,0.215102,2.075360,-1.468960,0.255268,-0.279715,0.000608,-1.139640,-1.351800,-0.644993,-1.094940,1.113370,-1.401620,-0.556026,-0.231490,-1.258820,1.979920,1.797950,1.880240,-1.232740,0.502761,-0.105154,-0.878588,1.588850,-1.434640,1.038280,-1.469740,0.252213,1.296040,-0.147810,-0.298867,0.064021,0.246462,-0.738576,-1.036890,0.725308,-0.016008,0.014037,-1.052710,-1.318860,-1.417330,1.397610,0.589317,0.165775,-1.444630,-1.447230,-1.594850,1.215230,1.704710,2.084680,-1.114970,1.774570,1.256640,1.135000,1.361270,0.466137,-0.772520,0.550335,0.518607,0.194222,0.425499,0.643826,0.348402,-1.579230,0.065284,-1.572610,-0.758917,-0.934509,-1.469890,-1.433220,-1.422920,-0.154676,-0.295417,-0.003763,-0.136977,-0.269087,-1.600570,-1.053240,-1.007410,-1.219250,0.463373,1.296530,0.646412,5.089180,2.661770,1.980900,0.079756,-0.955480,0.309481,0.266102,1.256500,0.659233,1.149410,1.000000
-0.040419,-0.587194,-1.138550,0.199913,-0.163793,-0.915393,0.550185,0.451761,0.613035,-0.468102,0.438641,1.013620,0.311256,0.092283,0.401802,-0.499547,0.668130,-0.084678,0.963992,-0.515108,1.544470,0.509194,1.352360,-0.817488,-0.807236,0.845892,0.081908,0.541643,0.110003,-0.868225,-0.363541,1.296780,-0.512264,-0.927256,0.158129,-0.170311,-0.540866,0.428498,-0.930449,-0.273581,-0.992120,1.270660,-0.000425,0.389561,0.160261,0.202440,-0.379935,0.293801,0.587066,-0.485012,1.530560,0.609841,0.589704,0.431347,-0.957323,0.441983,0.459150,-0.474592,-0.437064,-0.865064,-0.009200,1.242440,-0.786141,-0.925520,0.264044,0.272897,-0.187080,-1.106090,-1.032390,-1.309030,-1.035250,-0.582336,0.458577,0.215633,0.299177,-0.264974,0.728531,0.044216,1.047460,0.362348,0.771670,0.486920,1.835820,-0.705211,-0.863090,0.702364,-0.745273,0.611869,0.395592,-0.961812,-0.412340,1.083480,0.253152,-0.107972,0.232214,-0.798001,-0.454162,0.787733,-0.936384,0.303513,-0.700070,1.211410,0.504239,0.539194,0.324588,-0.476710,-0.656707,0.198403,0.063070,0.091316,0.096186,1.511680,0.681570,0.526393,-1.105600,-1.197700,-0.838852,0.899357,0.649103,0.275469,-0.807525,-0.948846,-0.985927,-0.866183,1.066850,-0.945568,-0.756612,-0.928384,-0.384624,0.177286,0.417764,-0.720208,0.909354,0.690185,-0.194159,-0.820158,0.679574,-0.726198,1.035580,1.872100,1.935590,-0.099994,0.329311,0.595568,-0.154676,-0.311488,-0.361962,-1.237540,-1.078130,-0.113357,0.001407,0.557684,0.568240,0.547227,1.372960,1.123770,-0.242313,-0.710027,-0.818898,0.704868,0.189787,0.776304,-0.155060,0.382549,0.504085,0.706521,2.000000
0.733577,-0.836307,-0.965070,0.160187,-0.163793,-0.817594,0.615875,-0.181597,0.498834,-0.619894,0.538984,2.014180,0.265989,0.608927,0.362468,-0.374298,0.728620,-0.222295,2.054240,0.265342,0.812183,0.486345,0.636102,-0.740791,-0.860549,0.543942,0.547471,0.792245,0.110003,-0.902116,-0.363541,-0.971101,-0.208287,-0.855311,0.145567,-1.099880,-0.514658,0.870141,-0.930449,0.270515,-0.933233,-1.017690,-0.109363,0.389561,1.769950,0.517235,-0.230953,0.378116,1.515760,-0.394595,1.762490,0.609841,0.536602,0.552096,-0.968712,0.121740,0.683577,-0.336154,-0.391939,-0.897748,-0.079671,-1.014990,0.541329,-0.978154,0.288552,0.272897,-0.145623,-0.141365,-1.032390,-0.601495,-0.945205,-0.996032,0.483568,1.693450,0.060966,-0.515724,0.508783,0.208368,2.078390,0.482928,0.794560,0.486920,1.621740,-0.766748,-0.913768,0.645499,-0.467711,0.030242,0.378881,-1.008750,-0.621737,-1.242180,0.205603,0.117734,0.416233,-0.787927,-0.352011,0.758232,-0.890103,0.573357,-0.940878,-1.179240,0.350816,0.469355,0.597563,-0.189935,-0.673081,0.371078,-0.079765,1.942660,0.972445,0.814346,0.926521,0.755067,-0.666263,0.312022,-0.863760,0.861702,0.767445,0.655873,-0.875928,-0.960235,-1.014270,-1.032040,-0.840902,-0.858639,-0.731050,-0.896135,-0.259102,0.197934,-0.112518,-0.777561,0.422456,1.603350,0.262924,0.108287,0.964469,0.078260,0.273897,0.587183,1.580120,0.404022,0.503515,0.617041,-0.114399,-0.279346,-0.290322,-0.776492,-0.646642,0.409492,0.029911,0.557684,0.538199,-1.185770,-0.818124,-1.231180,-0.274048,-0.408574,-0.859951,-1.399170,-0.726426,-1.050390,-0.618340,-0.616248,0.366176,0.005273,2.000000
