-0.849686,-0.583154,-0.046755,-0.120395,-0.417873,1.598620,0.401168,-1.129680,-0.377504,1.415340,-0.142657,3.736250,-1.233420,-0.292576,1.000000
-0.335887,-0.573382,0.316756,-0.983071,1.134720,-0.908854,0.056502,-0.307769,-0.379355,-0.703061,-0.145918,4.369400,-0.035429,5.938950,2.000000
0.397227,-0.573382,-1.162610,0.750185,0.357334,0.778137,2.112690,0.500333,-0.379355,-0.703061,-0.065488,-0.216656,-1.250260,-0.301942,1.000000
-0.042641,0.068769,-0.414366,-0.983071,1.134720,-0.908854,0.056502,-0.307769,0.445774,-0.703061,0.274241,-0.216656,1.584340,-0.301942,2.000000
-0.344241,-0.583154,1.070180,-0.120395,-0.417873,-0.917215,-0.966453,-0.316113,2.923770,-0.706499,-0.142657,-0.218055,-0.351961,-0.292576,1.000000
-1.215620,-0.573382,0.242697,-0.116443,-0.420053,0.778137,1.769990,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.278394,-0.301942,1.000000
-1.215620,-0.573382,2.079130,1.616810,-0.808747,0.778137,1.769990,1.308430,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
1.749740,-0.583154,0.866380,1.032120,-1.975780,-0.917215,0.401168,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.672491,-0.292576,1.000000
-0.849686,-0.583154,-0.515970,0.743994,0.361081,-0.917215,-1.308360,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
1.203650,0.068769,-0.797692,1.905690,1.523410,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,0.155762,-0.216656,0.774456,-0.301942,1.000000
-0.482510,0.068769,-0.691088,-0.116443,-0.420053,-0.908854,-0.971590,-1.923970,-0.379355,1.422310,-0.145918,-0.216656,-2.870030,2.982740,1.000000
-1.508870,0.710920,-0.147573,-0.116443,-0.420053,0.778137,1.769990,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,1.584340,-0.301942,1.000000
0.088997,-0.583154,-0.202097,-0.984784,1.140040,-0.917215,0.059263,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,0.369232,-0.292576,2.000000
-1.427340,1.644740,-0.208180,-0.696654,-0.028396,0.760010,0.572120,-1.129680,-0.377504,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
1.894160,0.053387,1.300670,-0.120395,-0.417873,-0.917215,-0.624548,-1.943250,-0.377504,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
0.910408,1.674150,3.144360,-0.694195,-0.031359,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-1.331250,-0.301942,1.000000
-0.042641,-0.573382,-0.801785,-0.983071,1.134720,-0.908854,0.056502,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,2.000000
0.594442,0.053387,-0.390358,-0.120395,-0.417873,-0.917215,-1.308360,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
1.643520,0.068769,-0.708246,1.905690,1.523410,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-2.951020,2.982740,1.000000
0.377823,0.689928,-0.422435,0.167735,1.918990,0.760010,0.059263,0.497456,-0.377504,-0.706499,0.993164,-0.218055,0.769894,-0.292576,2.000000
-0.262576,-0.573382,-0.745148,2.483440,-1.586130,0.778137,1.084590,-1.115870,-0.379355,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.837096,-0.573382,-0.857142,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,0.532863,-0.216656,0.369514,-0.301942,1.000000
0.522236,-0.583154,1.466010,2.760900,2.308470,-0.917215,0.059263,-0.316113,-0.377504,-0.706499,-0.142657,-0.218055,-0.031431,-0.292576,2.000000
-0.262576,-0.573382,1.023100,-0.694195,-0.031359,1.621630,1.084590,0.500333,2.921160,-0.703061,-0.145918,-0.216656,-0.035429,-0.301942,1.000000
0.955474,-0.583154,-0.321049,-0.120395,-0.417873,0.760010,1.084980,1.311030,-0.377504,1.415340,-0.142657,-0.218055,-0.031431,-0.292576,1.000000
0.617162,-0.573382,0.474530,-0.116443,-0.420053,-0.908854,-1.314290,-0.307769,-0.379355,-0.703061,-0.145918,4.689540,0.369514,-0.301942,2.000000
0.543850,-0.573382,-0.824324,1.905690,1.523410,-0.908854,-1.656980,-0.307769,-0.379355,-0.703061,-0.145918,4.689540,-0.035429,-0.301942,2.000000
0.397227,-0.573382,1.292790,1.327940,-2.363520,-0.065358,0.399200,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.612479,-0.301942,1.000000
1.863460,-0.573382,0.902640,-0.694195,-0.031359,2.465130,-0.286195,0.500333,-0.379355,1.422310,-0.145918,-0.216656,-2.465080,-0.301942,1.000000
2.963130,0.068769,-0.992889,0.750185,0.357334,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-1.655200,-0.301942,2.000000
