-0.768472,-0.876086,0.086417,0.086391,-0.353080,-0.331515,-0.173433,-0.386697,0.449716,0.685158,1.582810,1.223640,-1.223640,0.385982,-0.430798,-0.810157,0.912840,-0.455573,1.258530,0.796196,-1.193600,-0.828323,-0.611045,-0.988392,-0.529256,0.409399,-1.120400,7.000000
-1.018140,-0.872067,-0.729444,-0.729442,0.471537,0.219597,0.058699,0.476888,-1.230730,-0.224371,-0.685861,-0.816812,0.816812,-0.703223,-0.905587,-0.235342,-0.841395,1.216710,0.792806,-1.535690,-1.193600,1.450330,1.701810,0.631521,-1.478610,-0.375722,1.221320,3.000000
1.084840,1.069140,1.370580,1.370550,-0.329475,-0.314915,-0.152330,-0.358605,0.511955,0.257144,1.430650,-0.816812,0.816812,-0.703223,0.959872,-1.253840,0.763794,-0.423348,0.875428,0.796196,0.879577,-0.267943,-0.393649,-0.325680,0.277343,0.375118,-0.496154,7.000000
0.445301,0.393940,-0.853889,-0.853907,-0.347469,-0.324875,-0.168743,-0.382935,-0.017075,-0.224371,-0.699694,-0.816812,0.816812,2.201320,1.566450,-1.632670,1.583540,-0.428436,0.720049,0.796196,-0.157010,-0.635276,-0.611045,-0.796468,-0.166287,-0.407315,-1.047040,6.000000
-0.461187,-0.544513,0.240271,0.240244,-0.349404,-0.314915,-0.168743,-0.382197,0.823150,0.096639,1.610480,1.223640,-1.223640,-0.158620,0.198807,0.260792,0.200078,-0.404692,1.359240,0.408188,-1.193600,-0.694470,-0.273220,-0.887588,-0.914987,0.435615,-0.902103,7.000000
-0.610989,-0.681161,1.212310,1.212280,-0.298712,-0.268435,-0.135916,-0.329202,-0.203791,0.203643,1.306150,1.223640,-1.223640,0.022914,-0.082463,-0.402177,0.874103,-0.297842,0.937908,0.113234,-1.193600,0.065547,0.164684,-0.178435,-0.550220,-0.188180,0.736716,6.000000
-0.036751,-0.042129,-0.247582,-0.247591,-0.207001,-0.039359,-0.051505,-0.220493,0.480836,0.203643,1.624310,1.223640,-1.223640,0.022914,1.067640,0.456039,0.763794,-0.114670,-0.659860,-1.023040,-1.193600,0.536818,0.659274,0.309960,-0.609916,0.110274,1.220730,7.000000
-0.664763,-0.751495,-0.644605,-0.644625,-0.342632,-0.278395,-0.157019,-0.377058,0.325239,-0.652385,-0.713527,1.223640,-1.223640,-0.158620,0.000617,-0.019695,0.030004,-0.328370,0.279810,-0.537714,-1.193600,-0.510170,-0.118324,-0.796468,-1.007030,-0.225823,-0.695299,2.000000
0.906227,0.980725,1.416100,1.416080,-0.176818,-0.105758,-0.086676,-0.221674,-1.884240,0.150141,-0.713527,1.223640,-1.223640,2.201320,0.123401,0.219994,-0.466199,0.222840,0.727448,-0.874073,-1.193600,0.632264,0.962630,0.096686,-1.275560,-0.869111,1.221030,7.000000
-0.720458,-0.821829,-0.562348,-0.562368,-0.355982,-0.298315,-0.142951,-0.390093,0.792030,-0.063866,0.054225,1.223640,-1.223640,0.385982,-0.215257,1.746280,1.299840,-0.414868,-0.080684,-1.144270,-1.193600,-0.963316,-0.460508,-0.713271,-0.319820,0.452420,-0.917716,7.000000
-0.937478,-1.056940,1.058450,1.058420,-0.331603,-0.311595,-0.133572,-0.365404,-0.141552,-0.170869,-0.672027,-0.816812,0.816812,-0.703223,-0.700057,-1.336160,-0.828483,-0.453877,-0.454333,0.796196,0.879577,-0.300519,-0.792103,0.025815,1.139250,-0.261449,-0.580997,1.000000
1.307620,1.298230,-0.237288,-0.237300,-0.314384,-0.298315,-0.126537,-0.350516,-0.421627,-0.277873,-0.734277,-0.816812,0.816812,-0.158620,-0.667692,-1.363840,-0.579090,-0.414868,-0.267714,0.796196,0.879577,-0.079460,-0.532558,0.130140,1.004080,-0.618383,-0.028636,7.000000
0.399208,0.357769,-0.254998,-0.255017,-0.328121,-0.301635,-0.152330,-0.366948,-0.950657,-0.652385,-0.734277,-0.816812,0.816812,-0.521689,1.640530,-0.723461,1.583540,-0.352115,0.817880,0.558867,-0.157010,-0.248043,-0.218404,-0.380264,-0.166287,-0.978679,-0.316747,7.000000
-0.092447,-0.102415,-0.780106,-0.780125,-0.325992,-0.148917,-0.124193,-0.350344,1.072100,0.578155,-0.685861,-0.816812,0.816812,-0.703223,1.459350,1.384190,-1.099640,-0.017997,0.189789,-1.764910,-1.193600,-0.218382,0.639133,-0.713271,-1.618370,0.902789,0.686046,7.000000
-1.018140,-0.803743,0.272360,0.272366,0.848052,0.578152,0.150144,0.862109,-1.386330,-0.224371,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.411599,-0.709320,1.644110,0.034411,-1.526730,-1.193600,1.654530,1.894290,0.930633,-1.407130,-0.418070,1.221320,3.000000
-1.018140,-0.817810,-0.013586,-0.013582,0.737574,0.511753,0.131386,0.750257,-1.292970,-0.331374,-0.713527,-0.816812,0.816812,-0.703223,-0.904920,0.259335,-0.781998,1.561010,0.117444,-1.599290,-1.193600,1.602060,1.857750,0.840834,-1.446460,-0.403282,1.221320,3.000000
-0.559134,-0.628913,0.258444,0.258418,-0.337601,-0.281715,-0.154674,-0.372831,0.263000,-1.026900,-0.727361,1.223640,-1.223640,-0.158620,0.273212,-0.074335,-0.630001,-0.252049,1.296350,-0.961577,-1.193600,-0.404584,0.129178,-0.887588,-1.364210,-0.442269,-0.505581,2.000000
0.971525,0.948572,-0.536088,-0.536109,-0.344373,-0.321555,-0.168743,-0.379732,-0.421627,0.096639,1.596650,1.223640,-1.223640,-0.158620,1.262500,-1.540150,1.015770,-0.435220,1.053000,0.796196,-1.193600,-0.551999,-0.460508,-0.796468,-0.473553,-0.413365,-0.967502,6.000000
-1.021980,-0.858000,-0.067985,-0.067911,2.409250,1.932690,0.799643,2.899200,-1.728640,0.685158,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,0.550749,0.925383,1.276080,-1.609390,-1.609960,0.879577,2.109580,1.756840,1.901480,0.189895,0.352935,1.221320,3.000000
0.560532,0.530589,-0.519749,-0.519763,-0.319414,-0.291675,-0.135916,-0.341732,1.040990,0.524653,-0.658194,-0.816812,0.816812,-0.521689,1.251150,0.032760,1.080330,-0.330066,0.744712,0.283975,0.879577,-0.135358,-0.118324,-0.133976,0.106041,0.912872,0.290113,7.000000
1.445890,1.440910,-0.875449,-0.875428,-0.251502,-0.188757,-0.004610,-0.282463,0.263000,-0.277873,-0.734277,-0.816812,0.816812,0.749051,-1.018030,-0.589410,-1.604700,-0.428436,-1.687500,0.796196,0.879577,0.356700,-0.611045,1.111990,1.559120,-0.392527,1.164170,5.000000
0.623910,0.574799,-0.520699,-0.520717,-0.351919,-0.318235,-0.159364,-0.385033,0.605314,0.096639,-0.713527,-0.816812,0.816812,-0.703223,1.117690,-0.285611,-0.138225,-0.465749,-0.454333,0.796196,0.879577,-0.782438,-0.898205,-0.499997,0.765496,0.506195,-1.050580,6.000000
0.654638,0.621018,1.097060,1.097030,-0.355595,-0.308275,-0.168743,-0.388297,1.103220,0.685158,1.375310,1.223640,-1.223640,0.385982,1.835380,1.245770,0.107847,-0.411476,0.735669,0.020181,-1.193600,-0.943288,-0.331359,-0.988392,-0.964900,1.091000,-0.997256,6.000000
-0.157744,-0.249111,-0.452340,-0.452365,-0.363334,-0.351434,-0.185156,-0.398779,0.667552,0.578155,-0.699694,-0.816812,0.816812,-0.521689,1.296190,-1.560550,0.845696,-0.503062,0.915711,0.796196,-1.193600,-1.632960,-1.321990,-1.763350,-0.565593,0.790533,-1.335150,4.000000
1.294170,1.286170,-0.534389,-0.534396,-0.301227,-0.285035,-0.112469,-0.337566,-0.514986,-0.277873,-0.727361,-0.816812,0.816812,-0.521689,-0.633660,-1.128530,-0.735514,-0.402996,-0.454333,0.796196,0.879577,0.044632,-0.460508,0.309960,1.088730,-0.637877,0.439767,1.000000
-1.018140,-0.803743,-0.256084,-0.255999,2.761000,2.487120,1.029430,3.244050,-1.915360,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.911260,0.974029,1.126820,1.577970,-1.664480,-1.820400,0.879577,2.175240,1.894290,1.985560,0.080884,0.230596,1.221320,3.000000
-1.018140,-0.813790,-0.007589,-0.007583,0.834315,0.481874,0.105594,0.849493,-1.417450,-0.170869,-0.713527,-0.816812,0.816812,-0.703223,-0.904920,0.160254,-0.732931,1.584750,0.241582,-1.338060,-1.193600,1.648320,1.868340,0.886834,-1.419910,-0.410676,1.221320,3.000000
