-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,2.534840,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,0.404341,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,0.029478,-0.155181,-0.329876,-0.308321,-0.103037,-0.071811,-0.129163,-0.356708,2.000000
-0.342396,0.454825,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,2.110240,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,2.604960,-0.321101,-0.347838,2.217930,-0.167875,0.658088,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,-0.041770,-0.308321,-0.103037,-0.120125,-0.247178,-0.419379,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,0.740174,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,0.311360,2.378690,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.023712,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,0.155859,-0.299207,0.253229,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.502899,-0.197366,-0.071380,-0.111534,-0.158436,0.014683,-0.155181,-0.154561,-0.308321,-0.103037,-0.130368,-0.257440,-0.435871,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,1.508270,-0.167875,6.562440,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,1.061000,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,3.406920,-0.308321,-0.103037,-0.132102,-0.262571,-0.454012,1.000000
2.080990,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,1.822380,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,1.424120,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.433708,-0.197366,-0.071380,-0.111534,0.391937,1.971370,-0.155181,-0.329876,-0.308321,-0.103037,-0.104903,-0.242047,-0.399588,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.095353,-0.247178,-0.445766,1.000000
1.589760,-0.165054,1.803740,-0.046894,0.413043,3.995630,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.265900,-0.167875,-0.183011,-0.118159,-0.290178,-0.212971,0.024229,-0.299207,0.125530,-0.231805,-0.166713,1.066710,-0.160522,1.652520,-0.174901,1.645690,-0.198046,-0.242104,1.069890,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.285440,-0.197366,-0.071380,-0.111534,-0.158436,0.639786,-0.155181,0.052630,-0.308321,-0.103037,-0.106321,-0.154819,-0.335268,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,5.188140,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.109599,-0.236916,-0.447415,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,0.368434,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,2.005690,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,0.179050,-0.167875,-0.441170,-0.118159,-0.290178,-0.212971,0.179792,0.659127,0.024558,-0.231805,-0.166713,0.387904,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,1.045080,-0.127329,-0.020979,-0.197366,-0.071380,-0.111534,-0.158436,-0.181355,1.078890,-0.329876,-0.308321,-0.103037,-0.101783,-0.190736,-0.211577,1.000000
-0.342396,0.261113,0.534260,-0.046894,2.851660,-0.350228,2.543910,-0.262533,-0.323267,-0.371324,-0.296827,0.009630,1.515000,-0.174908,-0.190094,0.364683,5.961900,-0.347838,1.266080,-0.167875,0.716382,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,0.403060,-0.155181,1.089810,1.037850,-0.103037,-0.009975,0.450647,-0.145608,2.000000
