-0.042953,-0.466862,0.151296,2.000000
0.443222,-0.159233,-0.035426,2.000000
0.227770,-0.542191,-0.580638,2.000000
-0.446575,0.066916,-0.841552,2.000000
-2.804751,-2.072056,-1.853521,1.000000
0.276499,0.051569,0.094632,2.000000
-3.858612,0.758151,-0.401067,1.000000
-3.246288,-1.711200,-1.454739,1.000000
0.621781,-0.282798,-0.218549,2.000000
-2.213657,1.107366,-3.164797,1.000000
-2.868881,-2.393176,1.477244,1.000000
1.120596,2.652037,-2.720112,1.000000
0.913543,0.133606,-0.048281,2.000000
0.131802,0.009635,-0.188302,2.000000
3.768831,0.885503,-0.848534,1.000000
3.689788,-1.288860,0.813186,1.000000
3.083757,-1.688207,-1.806666,1.000000
0.197217,0.738602,-0.145899,2.000000
-0.002095,0.239948,0.063097,2.000000
1.053775,-0.370555,-0.503302,2.000000
2.539625,-0.708827,2.962158,1.000000
3.796510,-0.930816,-1.078416,1.000000
2.572973,-2.531468,2.022313,1.000000
0.355978,-0.503141,0.151433,2.000000
-2.351836,0.598372,-3.141085,1.000000
-0.586475,0.399076,0.334225,2.000000
-1.410725,-0.759296,-3.655752,1.000000
2.902157,-2.384840,-1.381567,1.000000
1.105076,3.816707,0.619356,1.000000
-0.021129,-0.363875,0.081969,2.000000
3.550929,-0.703926,-1.652821,1.000000
-0.093260,0.490250,-0.225415,2.000000
-4.003289,-0.168504,-0.270211,1.000000
-2.486569,3.032134,0.740746,1.000000
0.672641,0.010046,-0.019992,2.000000
0.568005,-0.344159,0.124794,2.000000
-0.318115,0.397104,0.112693,2.000000
-1.200086,-1.488155,-3.563748,1.000000
0.057405,0.039197,-0.284267,2.000000
-0.073495,0.347647,-0.092919,2.000000
0.585063,3.738141,1.407307,1.000000
-0.070928,0.244849,0.056353,2.000000
1.586007,3.716989,0.041487,1.000000
0.208442,0.313120,-0.297796,2.000000
0.049727,1.751054,-3.565017,1.000000
-3.976086,0.119151,0.948075,1.000000
0.455386,-0.118771,-0.192794,2.000000
-3.866804,1.007703,-0.435986,1.000000
-1.375499,3.275697,1.864964,1.000000
-3.695616,-0.721767,1.434154,1.000000
-0.289574,-0.623057,0.446552,2.000000
-2.498283,0.014841,3.090487,1.000000
3.672810,0.756506,1.346881,1.000000
-0.916409,3.541735,1.767265,1.000000
-0.689867,-3.918010,0.091557,1.000000
0.218154,-0.017334,0.628612,2.000000
-3.875783,-0.030688,0.700030,1.000000
3.664561,1.560330,0.134996,1.000000
-0.340653,0.044313,-0.218480,2.000000
3.051404,0.083239,2.657468,1.000000
0.279168,0.076382,0.275460,2.000000
-0.315791,0.319069,0.355621,2.000000
-0.239418,-0.364112,0.010919,2.000000
1.932181,-3.479188,0.458529,1.000000
-0.391959,-0.117172,0.179585,2.000000
-0.223649,-0.196468,-0.709158,2.000000
-2.912303,2.254149,1.425807,1.000000
4.003211,-0.182294,-0.781324,1.000000
-0.531614,-0.060188,-0.314498,2.000000
-3.996245,0.022866,-0.017434,1.000000
1.252694,-3.626089,-1.095288,1.000000
-1.516372,3.525960,-1.142087,1.000000
