0.362653,0.970738,0.831264,-0.822435,0.230235,0.599592,0.734558,1.770910,0.450409,0.438207,0.152330,1.442130,-0.368021,2.492610,-1.272510,2.192670,0.855210,-0.260940,1.160770,0.124113,1.000000
-1.888200,0.969200,-2.193590,0.410468,1.139790,0.262443,-0.412473,0.562307,-0.195615,-0.381142,-0.756060,-1.372850,-1.064900,0.162960,1.020980,-1.346820,-2.428630,-0.627662,-0.569124,-1.186640,2.000000
0.264096,1.507430,1.159950,0.229146,1.054510,-0.703422,0.585079,-1.272670,1.790130,0.134782,-0.849782,-0.631239,0.861568,0.600468,-1.291040,0.437472,-0.201992,0.250970,1.893400,-0.639928,1.000000
1.657920,0.961057,-0.569838,-0.420119,0.695229,0.397358,-1.210120,1.270760,1.472500,-0.064596,-0.247572,-0.441597,1.417440,0.315066,0.103009,0.475373,-0.670042,1.009110,0.517207,-0.360622,1.000000
0.350564,0.170403,0.288385,0.631277,0.635486,0.886045,-0.264166,-1.562780,0.483376,0.399304,0.197832,0.336612,0.446239,2.018850,-0.941975,-1.050190,0.935914,0.171728,-2.127580,-0.007255,2.000000
0.803854,1.435320,-0.192823,0.470388,0.568264,1.280560,0.390223,0.392034,-0.803466,-1.737240,-0.850598,-0.002464,-0.178191,-0.413387,-0.431880,0.124167,0.615016,1.127970,-0.360811,1.166270,1.000000
1.131090,-0.904339,0.760298,-0.418646,-0.576528,-0.969688,0.775785,1.103500,-0.708763,0.774295,0.588217,1.689490,-0.597133,-0.159514,0.343124,1.495820,0.097063,0.444463,-0.322652,0.650685,1.000000
-0.371174,-0.955819,-0.495650,0.428509,0.336040,-0.040634,-1.670460,-0.313776,0.076347,-0.358754,-0.284553,1.864400,-0.634470,-1.962970,-0.286797,-0.774234,-1.341270,-0.478947,0.795508,1.300200,2.000000
0.029423,-0.942519,-0.285236,-0.476172,-1.129090,0.092271,0.740693,0.051669,-0.607394,1.084970,-0.133547,0.887659,0.819507,1.484570,0.258969,-0.897573,1.064510,0.738637,0.308801,0.387857,1.000000
-0.118598,-0.261158,0.330358,0.511991,0.226678,-0.028303,0.493515,1.097020,1.187940,-0.748701,1.911010,-0.152177,-0.215342,-1.078690,0.864095,0.711209,-0.430944,-0.764166,2.288560,0.626059,1.000000
0.658786,0.106800,0.560929,-0.205937,2.943950,-1.041940,1.558540,1.415500,0.209223,1.060650,-0.846066,0.713581,0.396025,1.214980,0.394650,-1.067710,-0.880897,0.117181,2.065200,-0.918594,1.000000
-0.803792,0.697144,1.318640,0.373744,-0.865576,-0.073335,0.732934,2.211140,1.424830,0.495827,0.558668,0.871075,2.198630,0.966466,-0.318966,-0.353436,0.540252,-0.397895,-0.557291,1.020160,1.000000
1.209160,0.877549,-0.493165,1.517270,-0.040754,1.380670,-0.004900,0.658890,0.569129,-0.304253,0.326449,-0.614563,0.920491,0.461538,-0.596504,-1.115990,1.195030,-0.143252,-1.290470,-1.064430,1.000000
-0.455704,-0.526428,-2.458040,-1.493050,-0.616570,-1.836260,0.049316,0.568418,0.398537,-1.470240,0.110364,0.991605,-2.799780,0.151421,-0.348647,-0.188119,-0.925317,-0.141081,-0.293483,-1.092810,2.000000
-0.641468,-0.073786,0.175631,0.235681,0.418860,-0.442545,0.830452,0.064437,-0.694608,0.977527,-0.852410,-0.689883,-0.701359,-1.075780,-0.212505,-0.400510,0.011605,-1.092800,-1.086650,0.800728,2.000000
-0.186794,0.253549,-0.331903,1.691050,1.649390,0.560314,1.033880,1.071120,-0.052876,-0.266084,0.211337,-0.446322,-0.044133,0.394117,1.184960,0.782933,0.782183,-0.925817,1.011710,-0.587015,1.000000
0.955658,0.864250,0.497511,0.647293,-0.389636,0.267285,0.830182,0.785752,0.396802,0.034955,-0.164093,0.900629,-0.793727,0.785103,0.891102,-0.552946,1.021280,0.450795,-0.057651,1.149610,1.000000
1.035570,0.124805,-0.684525,-1.260280,-0.007553,0.810047,-0.206071,-2.116920,-0.278263,-0.486840,0.803667,-0.932517,1.227610,0.083273,0.315656,0.995973,1.110120,0.146399,0.400988,0.654804,1.000000
-1.328790,-0.272648,-2.487770,-0.663754,0.902826,-1.579770,-0.085910,1.586590,-0.372874,-0.104967,-0.204699,-0.198128,-0.888781,-0.656538,0.545355,-1.179930,0.663457,0.097732,0.248720,-1.589620,2.000000
0.716647,-0.110519,0.045480,1.883790,0.991392,-0.360884,1.445060,0.560575,1.211230,0.561981,-0.026592,1.755360,-0.213952,0.212026,1.124490,1.565220,0.060869,1.261670,0.697818,-0.205177,1.000000
