1.466590,0.224769,0.063853,-0.256231,-0.890479,-1.214020,-1.448060,-1.131210,-1.346110,-0.969066,-0.996649,-1.018790,-0.951398,-0.890678,1.628870,-0.247696,-0.144183,-0.057641,-0.189677,-0.213159,4.489410,1.957110,1.646180,0.946120,3.000000
-0.310933,-0.754562,-0.967062,1.682870,1.524350,1.642730,1.166370,-0.651697,1.381300,-0.281674,-0.056727,-0.396043,-0.393540,-0.392857,-0.360126,0.376753,-0.480675,-0.452233,-0.492832,-0.510137,-0.561078,-0.673821,-0.263306,-0.317701,2.000000
4.395090,-0.426227,-0.051583,-0.120288,-0.175140,1.642730,-0.042522,0.652783,-0.228172,-0.023998,0.192906,-0.219944,1.240240,1.781700,-0.834641,-0.400623,-0.233348,-0.611868,-0.179193,-0.285870,-0.313174,-0.585381,-0.506444,-0.588892,3.000000
-0.070525,-0.625498,-0.823568,-0.134035,0.222105,0.279849,1.166370,2.212760,1.381300,1.657400,-1.244840,-1.001980,2.042560,1.781700,1.628870,-0.660051,-0.569839,-0.511815,-0.507684,-0.510137,0.449695,-0.238619,-0.132445,-0.162113,3.000000
0.827580,-0.152497,-0.312118,-0.518954,-0.529076,-0.531800,-0.995346,-0.895500,-1.173660,-0.992004,-0.511131,-0.529717,-0.532117,1.781700,-0.517520,0.106401,1.794090,4.597640,1.000230,-0.171985,1.295950,0.250028,0.493984,0.514995,1.000000
0.552294,0.347451,-0.408316,-0.640386,-0.768020,-0.754788,-0.997468,-0.612113,-0.716762,-0.573758,-0.518367,-0.224747,-0.225117,-0.227340,-0.203314,0.446844,0.533045,0.641607,0.382560,0.387806,-0.317681,0.098599,0.273302,0.282918,4.000000
-0.308442,-0.787183,-1.011950,1.480480,0.879948,1.642730,-0.332543,0.291127,-0.374823,0.706976,1.773190,-0.925138,-0.869674,-0.824091,-0.760607,-0.256799,-0.045465,-0.388154,-0.448276,-0.474219,-0.529527,2.050010,2.667510,-0.428089,3.000000
1.053040,-0.009249,-0.402704,-0.609073,-0.929308,-1.173480,-1.403500,-1.056540,-1.284200,-0.952244,-0.775236,-0.763448,-0.723281,-0.689647,1.628870,3.457130,0.082975,1.611790,-0.204529,1.093900,1.492020,2.050010,1.406910,0.662760,1.000000
-0.046858,-0.706340,2.012650,1.504160,1.524350,1.642730,-0.299297,-0.146998,-0.542845,-0.907896,-0.636309,-0.935544,-0.947845,-0.894483,-0.824148,-0.354199,0.065991,-0.365670,-0.418572,-0.445310,-0.469804,-0.630555,2.667510,2.973970,3.000000
-1.301220,-1.336770,-0.745007,-1.022250,-1.127180,-1.120460,-1.315780,-0.934184,-0.298181,0.386601,0.564100,2.339090,1.288560,1.781700,1.628870,-0.357840,-0.217426,-0.104857,-0.069988,3.437310,-0.674889,-0.883786,-0.908318,-1.033050,1.000000
0.181094,1.895520,2.012650,0.342531,1.524350,1.642730,1.166370,-0.466371,-0.974691,-0.179980,-0.571911,-0.270372,-0.270598,-0.421395,-0.237708,0.637092,-0.523134,-0.478089,-0.491958,-0.453194,-0.546429,-0.760352,-0.379454,0.141238,2.000000
1.472820,0.221932,0.146423,-0.441817,-0.795648,-1.014420,-1.411280,-1.083520,-1.290100,-0.936187,-0.970601,-0.364825,-0.949977,-0.897654,-0.829395,3.457130,4.256740,-0.041902,-0.139006,-0.265721,4.489410,2.050010,1.598950,1.831840,3.000000
-0.939981,-1.116230,-0.813146,-0.571651,-0.136312,1.642730,1.166370,-0.812733,1.381300,-0.955303,-0.713008,-0.404847,-0.216589,-0.227340,-0.205063,-0.399712,-0.253516,-0.150949,-0.236854,-0.238564,-0.331203,-0.682728,-0.667503,-0.761863,1.000000
