-0.014912,-0.165054,-0.358344,-0.046894,0.130520,0.014970,-0.036296,-0.262533,0.394567,-0.061129,1.687840,-0.048395,-0.312021,1.615150,-0.190094,0.800628,0.129294,-0.347838,0.032611,8.188890,0.758021,-0.118159,0.851745,0.238868,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.170259,-0.155181,0.034241,0.326129,-0.103037,0.050694,2.267040,1.887880,2.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,0.105831,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,1.885000,1.786580,0.321533,3.203180,2.951300,3.825750,4.425580,5.487450,-0.174901,5.470300,3.277700,4.352760,-0.323420,-0.059830,-0.180892,5.101700,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,1.705050,-0.155181,-0.329876,-0.308321,-0.103037,-0.084008,-0.211260,-0.388043,1.000000
-0.342396,-0.165054,0.117712,-0.046894,0.041303,-0.350228,-0.291762,-0.262533,0.897051,-0.371324,-0.296827,-0.234075,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,4.342300,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.113728,-0.236916,-0.310530,1.000000
-0.244151,-0.165054,-0.497193,0.046285,-0.375046,-0.240669,-0.291762,-0.262533,0.825268,-0.371324,-0.296827,-0.524199,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.291354,-0.862921,-0.167875,-0.599396,-0.118159,-0.290178,-0.212971,0.508868,1.324320,-0.218961,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.013004,-0.145199,-0.198046,-0.167593,2.675740,0.076132,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.030863,-0.297744,-0.197366,-0.071380,-0.111534,0.769805,0.354976,1.499390,-0.329876,-0.271719,-0.103037,-0.076822,-0.093246,3.965890,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.315568,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.512594,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,0.903758,1.042460,-0.227870,-0.231805,-0.166713,-0.006244,-0.160522,-0.143196,2.163620,-0.145199,-0.198046,0.006267,2.227050,-0.059830,-0.180892,-0.185284,1.678640,-0.172581,-0.205971,-0.127329,-0.297744,2.656270,-0.071380,0.238441,0.416580,1.335170,0.694956,-0.329876,-0.308321,-0.103037,-0.035661,-0.006018,1.186960,1.000000
-0.342396,-0.165054,1.446700,-0.046894,-0.464264,3.338270,-0.291762,-0.262533,-0.323267,1.195160,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.367281,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,2.142700,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,0.700588,3.128210,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,0.252466,-0.308321,-0.103037,-0.113948,-0.190736,-0.399588,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,2.564490,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,1.042870,-0.071380,-0.111534,-0.158436,-0.011209,-0.155181,-0.329876,-0.308321,0.849583,-0.105722,-0.206129,-0.355059,1.000000
-0.342396,-0.165054,4.223690,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,0.609917,-0.371324,-0.296827,1.854820,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.789701,-0.167875,0.658088,-0.118159,-0.290178,-0.212971,-0.173216,0.298342,-0.227870,-0.231805,0.271494,-0.225215,-0.160522,-0.143196,0.292803,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,0.557752,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,0.739655,-0.155181,-0.329876,-0.308321,-0.103037,-0.089239,-0.206129,-0.175294,1.000000
-0.342396,-0.165054,-0.556700,-0.046894,-0.464264,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,2.182200,-0.155181,0.563866,-0.308321,-0.103037,-0.042816,-0.221522,-0.429274,2.000000
-0.342396,-0.165054,-0.556700,-0.046894,4.041230,-0.350228,-0.291762,-0.262533,-0.323267,-0.371324,-0.296827,-0.628644,-0.312021,-0.174908,-0.190094,-0.301345,-0.321101,-0.347838,-0.936141,-0.167875,-0.674346,-0.118159,-0.290178,-0.212971,-0.328779,-0.299207,-0.227870,-0.231805,-0.166713,-0.225215,-0.160522,-0.143196,-0.174901,-0.145199,-0.198046,-0.242104,-0.323420,-0.059830,-0.180892,-0.185284,-0.120892,-0.172581,-0.205971,-0.127329,-0.297744,-0.197366,-0.071380,-0.111534,-0.158436,-0.514251,-0.155181,-0.329876,-0.308321,-0.103037,-0.115146,-0.247178,-0.434222,1.000000
