20,40,1
57,70,1
33,94,1
68,86,1
73,89,1
1,3,1
22,46,1
46,58,1
58,66,1
47,49,1
36,104,1
12,40,1
19,76,1
75,101,1
53,99,1
36,45,1
5,10,1
65,98,1
26,63,1
2,46,1
46,78,1
66,88,1
35,96,1
40,78,1
36,86,1
33,58,1
2,85,1
49,86,1
22,35,1
88,94,1
41,89,1
73,97,1
51,76,1
35,82,1
31,85,1
38,52,1
19,80,1
93,100,1
2,26,1
68,101,1
13,50,1
29,35,1
56,99,1
62,67,1
61,88,1
8,41,1
75,86,1
62,80,1
24,91,1
47,95,1
38,76,1
1,60,1
25,83,1
39,48,1
3,51,1
68,95,1
3,57,1
34,86,1
64,100,1
6,16,1
8,74,1
67,90,1
22,79,1
3,36,1
30,69,1
27,87,1
11,34,1
44,98,1
35,84,1
78,88,1
92,105,1
59,98,1
51,74,1
75,97,1
26,78,1
57,104,1
0,94,1
34,76,1
10,87,1
75,90,1
29,85,1
91,105,1
31,99,1
24,41,1
48,99,1
1,77,1
4,83,1
1,70,1
33,88,1
21,63,1
74,76,1
44,65,1
66,71,1
67,104,1
15,48,1
22,85,1
26,56,1
2,12,1
94,103,1
50,72,1
23,45,1
20,46,1
15,66,1
91,95,1
8,23,1
67,98,1
29,96,1
89,101,1
13,100,1
6,40,1
80,87,1
18,50,1
61,82,1
43,84,1
2,69,1
15,94,1
27,98,1
62,91,1
30,72,1
66,70,0
10,64,0
46,89,0
63,97,0
5,22,0
68,100,0
46,49,0
58,76,0
19,96,0
15,101,0
56,92,0
76,106,0
12,49,0
1,20,0
88,89,0
13,19,0
3,39,0
23,46,0
63,65,0
42,94,0
10,94,0
7,85,0
11,14,0
18,41,0
26,62,0
39,97,0
62,84,0
55,86,0
64,89,0
64,83,0
30,44,0
24,48,0
87,106,0
81,105,0
17,81,0
23,26,0
10,15,0
4,106,0
76,103,0
48,49,0
7,12,0
30,104,0
5,31,0
12,42,0
40,80,0
9,66,0
70,100,0
29,73,0
24,43,0
51,61,0
20,23,0
2,87,0
27,53,0
0,60,0
55,98,0
2,49,0
16,57,0
38,55,0
25,64,0
69,102,0
12,86,0
100,101,0
32,87,0
34,78,0
53,74,0
66,95,0
8,29,0
72,77,0
23,61,0
41,48,0
20,37,0
41,99,0
22,37,0
53,83,0
30,62,0
63,90,0
27,96,0
71,75,0
65,82,0
75,79,0
4,79,0
73,103,0
45,85,0
31,102,0
69,89,0
65,84,0
90,93,0
26,42,0
28,60,0
14,75,0
33,45,0
27,78,0
34,81,0
8,48,0
61,89,0
10,72,0
27,56,0
18,87,0
81,91,0
29,47,0
41,81,0
80,82,0
7,81,0
28,76,0
18,102,0
42,43,0
23,55,0
19,20,0
9,82,0
54,100,0
15,34,0
24,39,0
