246,715,1
350,624,1
114,368,1
357,634,1
233,267,1
41,267,1
605,655,1
307,682,1
128,606,1
206,536,1
163,753,1
216,239,1
146,165,1
61,570,1
282,506,1
340,579,1
194,599,1
132,748,1
193,359,1
463,592,1
645,741,1
4,723,1
147,431,1
427,519,1
204,577,1
30,125,1
459,583,1
288,469,1
106,424,1
404,492,1
150,458,1
267,615,1
221,503,1
88,460,1
275,600,1
234,546,1
266,735,1
232,602,1
265,641,1
416,523,1
332,721,1
311,466,1
31,206,1
126,261,1
234,236,1
69,402,1
110,190,1
28,370,1
639,749,1
494,619,1
24,543,1
236,522,1
367,642,1
151,654,1
470,680,1
153,218,1
408,566,1
383,617,1
165,240,1
510,535,1
25,447,1
198,683,1
188,652,1
572,761,1
178,761,1
378,404,1
206,519,1
35,668,1
258,423,1
84,409,1
359,536,1
28,166,1
160,744,1
459,577,1
579,654,1
164,589,1
345,687,1
224,236,1
92,631,1
448,532,1
343,620,1
2,186,1
83,585,1
153,163,1
574,757,1
409,642,1
490,754,1
310,526,1
7,191,1
52,677,1
628,717,1
430,762,1
332,471,1
341,519,1
355,651,1
82,515,1
540,575,1
376,532,1
416,574,1
47,164,1
148,194,1
472,569,1
385,504,1
707,715,1
131,628,1
109,672,1
623,628,1
3,264,1
125,452,1
255,537,1
183,233,0
74,106,0
472,675,0
64,231,0
46,673,0
13,510,0
653,725,0
170,500,0
559,575,0
220,632,0
76,305,0
17,557,0
205,329,0
122,342,0
253,531,0
233,406,0
321,716,0
525,666,0
223,735,0
63,539,0
243,681,0
235,547,0
255,509,0
530,739,0
373,687,0
387,407,0
231,721,0
397,495,0
119,446,0
180,508,0
248,627,0
57,441,0
32,271,0
445,493,0
224,420,0
555,644,0
598,731,0
147,666,0
46,632,0
372,478,0
153,688,0
411,720,0
220,434,0
137,688,0
302,677,0
264,615,0
709,723,0
72,347,0
43,267,0
176,578,0
184,367,0
132,616,0
439,526,0
17,576,0
29,638,0
304,407,0
58,537,0
229,474,0
271,506,0
12,410,0
112,593,0
369,425,0
55,122,0
237,256,0
144,349,0
235,575,0
99,550,0
195,642,0
117,476,0
275,726,0
6,346,0
432,623,0
313,536,0
310,607,0
409,476,0
157,636,0
387,523,0
158,384,0
81,763,0
41,526,0
43,581,0
38,573,0
125,432,0
194,696,0
265,514,0
88,527,0
582,735,0
188,376,0
369,527,0
496,742,0
25,481,0
168,192,0
415,538,0
194,448,0
392,674,0
141,279,0
21,718,0
199,643,0
158,462,0
103,648,0
269,393,0
501,634,0
339,765,0
66,300,0
395,746,0
122,676,0
281,564,0
239,664,0
258,696,0
381,740,0
212,640,0
283,613,0
505,682,0
52,491,0
144,267,0
31,73,0
349,381,0
213,685,0
42,400,0
124,338,0
461,465,0
360,529,0
167,518,0
161,282,0
115,644,0
9,16,0
202,489,0
350,480,0
332,433,0
170,713,0
659,695,0
37,322,0
119,751,0
275,378,0
459,725,0
18,203,0
56,58,0
23,557,0
81,395,0
735,759,0
202,286,0
101,436,0
28,624,0
56,425,0
565,736,0
240,522,0
292,697,0
60,449,0
156,258,0
254,710,0
180,757,0
486,725,0
67,760,0
54,540,0
314,445,0
401,551,0
245,716,0
85,417,0
124,396,0
320,747,0
120,585,0
270,704,0
501,617,0
283,642,0
203,592,0
3,622,0
