184,189,1
51,54,1
130,132,1
177,181,1
85,86,1
65,77,1
183,187,1
74,79,1
117,125,1
212,223,1
241,252,1
84,89,1
40,46,1
97,98,1
224,236,1
9,14,1
167,174,1
5,7,1
116,122,1
156,158,1
193,194,1
153,157,1
177,185,1
133,141,1
176,191,1
114,122,1
128,143,1
88,94,1
0,3,1
96,111,1
182,190,1
194,196,1
165,175,1
225,226,1
160,164,1
1,4,1
66,79,1
233,236,1
226,232,1
73,74,1
213,216,1
0,8,1
35,44,1
74,77,1
161,163,1
145,154,1
138,140,1
251,253,1
101,106,1
170,175,1
100,110,1
11,15,1
113,119,1
49,50,1
67,72,1
71,72,1
241,244,1
54,56,1
198,199,1
6,7,1
208,218,1
25,28,1
101,108,1
227,238,1
0,9,1
165,171,1
100,101,1
204,205,1
65,66,1
21,23,1
101,110,1
71,73,1
19,25,1
240,255,1
113,115,1
200,207,1
187,191,1
155,236,0
55,139,0
130,202,0
172,190,0
61,118,0
5,67,0
35,190,0
210,242,0
77,122,0
72,191,0
58,190,0
137,202,0
151,164,0
42,132,0
212,231,0
70,253,0
91,98,0
172,236,0
179,223,0
29,198,0
76,84,0
18,145,0
39,71,0
18,161,0
12,126,0
98,124,0
141,251,0
34,134,0
231,242,0
180,201,0
81,118,0
225,254,0
117,176,0
145,160,0
94,219,0
19,161,0
43,144,0
12,255,0
123,177,0
9,167,0
175,229,0
157,237,0
112,181,0
46,171,0
70,107,0
86,155,0
13,76,0
50,119,0
63,178,0
44,132,0
96,194,0
102,229,0
181,234,0
27,194,0
211,235,0
71,82,0
162,248,0
79,99,0
35,241,0
8,37,0
143,211,0
184,197,0
84,130,0
1,207,0
12,75,0
120,244,0
154,194,0
57,187,0
118,205,0
149,209,0
137,243,0
108,241,0
99,194,0
0,38,0
96,227,0
150,209,0
163,231,0
47,60,0
33,139,0
123,191,0
45,217,0
164,234,0
8,60,0
25,211,0
183,220,0
87,240,0
30,80,0
32,187,0
143,156,0
18,251,0
143,150,0
83,114,0
65,250,0
11,250,0
10,142,0
45,48,0
166,206,0
76,191,0
191,199,0
73,119,0
14,109,0
42,71,0
84,214,0
40,159,0
117,221,0
16,146,0
46,255,0
146,190,0
185,251,0
82,198,0
27,152,0
209,234,0
141,252,0
95,101,0
83,253,0
91,237,0
65,152,0
12,21,0
93,196,0
141,203,0
55,128,0
44,159,0
89,173,0
33,80,0
40,134,0
24,206,0
25,156,0
148,204,0
25,69,0
4,71,0
106,159,0
35,227,0
70,250,0
11,205,0
111,152,0
130,191,0
17,86,0
19,246,0
186,219,0
155,171,0
10,135,0
175,207,0
186,209,0
150,252,0
82,208,0
112,165,0
56,138,0
153,222,0
117,179,0
79,205,0
38,83,0
79,114,0
145,206,0
32,85,0
157,204,0
29,92,0
174,184,0
111,177,0
92,145,0
149,223,0
200,222,0
61,80,0
90,141,0
38,70,0
66,146,0
73,230,0
107,128,0
102,254,0
116,151,0
183,218,0
225,244,0
140,166,0
50,236,0
10,205,0
45,188,0
15,75,0
