631,816,1
74,136,1
145,987,1
205,299,1
483,645,1
56,218,1
368,961,1
64,491,1
159,194,1
259,998,1
174,255,1
348,610,1
405,476,1
419,854,1
285,490,1
525,543,1
278,298,1
97,870,1
310,665,1
604,741,1
189,999,1
54,934,1
45,925,1
70,550,1
421,745,1
816,819,1
85,528,1
110,848,1
318,500,1
650,897,1
164,171,1
23,933,1
478,661,1
371,867,1
6,919,1
339,510,1
690,846,1
576,916,1
32,735,1
94,371,1
69,848,1
631,778,1
545,949,1
254,405,1
182,456,1
190,709,1
501,665,1
224,779,1
250,931,1
479,908,1
255,659,1
70,905,1
587,834,1
148,632,1
65,886,1
475,575,1
520,669,1
360,957,1
335,522,1
724,793,1
221,759,1
458,696,1
352,579,1
41,450,1
542,769,1
248,846,1
374,495,1
51,636,1
268,602,1
130,440,1
573,725,1
490,583,1
677,733,1
741,959,1
94,867,1
134,393,1
566,934,1
628,897,1
38,725,1
459,999,1
23,904,1
430,896,1
729,945,1
156,457,1
737,833,1
205,953,1
503,747,1
742,969,1
814,855,1
180,280,1
490,653,1
232,705,1
74,427,1
398,511,1
226,757,1
351,852,1
778,900,1
421,463,1
1,247,1
545,673,1
447,621,1
107,302,1
47,698,1
411,855,1
131,154,1
315,351,1
844,929,1
684,946,1
851,878,1
264,371,1
490,847,1
308,539,1
175,300,1
12,343,1
99,730,1
125,361,1
1,418,1
280,787,1
336,829,1
313,514,1
92,595,1
14,528,1
398,924,1
240,505,1
499,591,1
411,421,1
27,611,1
172,624,1
301,904,1
141,210,1
358,809,1
150,839,1
15,924,1
30,233,1
1,919,1
133,806,0
385,405,0
345,363,0
70,935,0
217,834,0
803,828,0
394,838,0
291,318,0
413,962,0
375,409,0
34,985,0
396,511,0
6,931,0
784,987,0
651,952,0
287,628,0
146,854,0
350,545,0
131,634,0
106,307,0
502,748,0
288,458,0
342,622,0
650,772,0
349,590,0
292,817,0
236,415,0
426,433,0
689,818,0
82,452,0
130,239,0
422,525,0
82,979,0
701,858,0
831,932,0
328,582,0
231,467,0
528,814,0
7,977,0
456,665,0
570,800,0
34,200,0
87,487,0
547,957,0
383,826,0
22,709,0
173,176,0
574,584,0
16,412,0
697,736,0
153,194,0
290,342,0
386,898,0
504,635,0
814,947,0
721,754,0
229,783,0
499,659,0
584,601,0
817,891,0
256,989,0
234,804,0
514,617,0
600,807,0
371,844,0
269,694,0
865,927,0
73,107,0
721,782,0
214,857,0
52,525,0
19,24,0
306,739,0
121,266,0
456,996,0
263,654,0
572,856,0
414,864,0
679,924,0
172,875,0
252,934,0
316,344,0
645,963,0
228,640,0
369,588,0
336,976,0
378,757,0
243,577,0
377,947,0
130,483,0
773,987,0
195,867,0
466,833,0
802,912,0
841,938,0
15,162,0
681,903,0
159,515,0
396,626,0
456,593,0
480,597,0
89,606,0
688,926,0
189,267,0
343,381,0
775,797,0
367,765,0
365,537,0
498,995,0
441,579,0
117,711,0
420,692,0
643,692,0
151,657,0
162,765,0
67,585,0
33,866,0
296,960,0
677,892,0
425,844,0
298,347,0
47,584,0
200,698,0
600,643,0
35,589,0
245,581,0
757,997,0
82,530,0
10,617,0
168,448,0
257,356,0
560,709,0
248,807,0
709,986,0
23,468,0
395,794,0
404,407,0
551,943,0
23,861,0
223,278,0
503,929,0
379,819,0
192,236,0
350,580,0
725,749,0
819,941,0
314,755,0
132,617,0
19,91,0
178,466,0
3,802,0
41,257,0
58,455,0
391,476,0
338,427,0
16,603,0
936,947,0
109,591,0
243,766,0
166,916,0
400,661,0
149,408,0
85,634,0
474,668,0
22,524,0
701,719,0
197,861,0
181,190,0
211,424,0
75,448,0
757,768,0
690,868,0
223,270,0
222,502,0
281,290,0
704,938,0
325,969,0
228,811,0
430,679,0
699,819,0
387,758,0
465,835,0
357,474,0
55,373,0
408,969,0
886,984,0
614,886,0
315,914,0
154,329,0
421,803,0
505,921,0
500,942,0
133,634,0
868,977,0
172,907,0
264,592,0
146,266,0
326,848,0
197,386,0
6,35,0
584,751,0
248,814,0
374,568,0
181,738,0
10,579,0
222,379,0
382,448,0
72,572,0
32,60,0
420,984,0
415,643,0
193,214,0
206,557,0
464,484,0
806,977,0
206,379,0
399,420,0
491,923,0
158,956,0
302,696,0
11,708,0
382,539,0
32,320,0
460,920,0
11,220,0
217,419,0
141,813,0
415,972,0
171,449,0
385,421,0
392,756,0
184,990,0
213,822,0
102,478,0
180,400,0
547,892,0
217,413,0
661,868,0
387,743,0
149,808,0
172,549,0
583,592,0
222,716,0
56,635,0
564,788,0
616,928,0
14,234,0
365,616,0
468,687,0
521,945,0
71,530,0
178,648,0
124,548,0
439,759,0
153,166,0
134,325,0
103,708,0
462,916,0
262,904,0
435,811,0
482,873,0
52,298,0
391,980,0
186,380,0
938,957,0
193,898,0
459,886,0
645,995,0
125,682,0
265,374,0
612,741,0
680,767,0
93,218,0
42,861,0
195,839,0
529,773,0
436,612,0
121,808,0
732,952,0
364,801,0
274,457,0
153,807,0
125,980,0
582,854,0
65,607,0
17,949,0
333,622,0
105,707,0
181,877,0
608,728,0
649,987,0
653,788,0
370,385,0
101,505,0
694,702,0
158,782,0
198,215,0
608,964,0
637,923,0
428,795,0
607,847,0
408,553,0
201,530,0
382,593,0
252,999,0
167,258,0
324,764,0
591,740,0
671,758,0
154,263,0
284,402,0
202,295,0
249,953,0
166,280,0
251,958,0
364,764,0
244,842,0
18,825,0
247,546,0
2,450,0
293,635,0
899,994,0
644,825,0
723,812,0
411,531,0
262,441,0
356,912,0
947,984,0
836,915,0
502,806,0
